usr,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap
98,2,0,163,6,10,0.2107556886368719,0.19174764847963616,9457,2248,1.1911867759042807,7676,1883585
98,1,0,172,12,9,0.2602481520285172,0.2120795494168122,11392,2146,1.1983927518453528,7706,1882390
99,2,1,107,5,7,0.2368301459491898,0.19354236900138447,3826,3679,1.236320421033464,7710,1877376
74,13,7,5325,197,127,3.639296239156338,11.94711425564214,48534,36725,3.412589595397187,1052,1528542
81,15,39,7263,197,130,3.728129368737737,15.800832548413355,49613,46985,3.5840167266044123,1015,1535861
74,14,8,5351,193,126,3.565550773324968,11.862446424156397,45417,35414,3.4162864740994445,1036,1529137
74,14,8,5364,188,131,3.558837126420134,11.812319846670782,46679,35682,3.3318483452802625,991,1530003
74,13,8,5316,185,131,3.5468117864910274,11.879111467834079,48875,33734,3.4059457521434746,1009,1532648
75,14,8,5307,195,129,3.5564610043954388,11.862403683971037,43175,37320,3.4227910929059524,969,1529768
99,1,1,458,21,17,0.2,0.2,8171,5971,1.0,8968,1872928
99,0,0,435,16,19,0.22888620633186527,0.17108407121819863,8389,4954,0.9877638954205515,9017,1870670
99,1,1,458,21,17,0.2,0.2,8171,5971,1.0,8968,1872928
99,1,1,429,15,23,0.22574425403081363,0.20086525905960104,8708,7181,1.0413107900984706,8976,1872843
98,1,1,443,22,12,0.2599880704871893,0.1744716273619104,6891,6983,0.9548869271608242,8994,1873322
99,1,1,458,21,17,0.2,0.2,8171,5971,1.0,8968,1872928
85,0,0,964,94,50,0.2,0.2,307373,17623,2.0,666,1757760
85,0,0,1006,91,47,0.21843830666503405,0.25825701494648945,310816,17117,1.9940431313652351,631,1755740
85,0,0,970,91,48,0.17626751054463963,0.20447168042490338,304390,16881,2.0250642354763917,695,1758744
85,0,0,958,91,48,0.1608895305577755,0.17293379284653254,309232,17771,1.974552393095995,726,1758321
84,0,0,1022,96,49,0.15257852541971662,0.1612293872727677,308605,18447,2.0310411419545598,620,1758730
86,1,0,1438,98,51,0.3065265703618258,0.26657569045191537,310064,20090,2.3197155440019572,794,1761834
92,0,0,1657,43,29,0.2,0.2,9241,12063,2.0,1050,1762933
91,0,0,1631,42,29,0.19829957331800097,0.21076369759690675,10385,9666,1.975967869411678,1069,1761915
92,0,0,1672,45,29,0.20779941092705095,0.16430942550701816,10816,11052,1.9577192864335367,1136,1764864
92,0,0,1657,43,29,0.2,0.2,9241,12063,2.0,1050,1762933
91,0,0,1628,40,30,0.25227455698284196,0.206043965109313,8813,11375,2.0257422960192657,1081,1763714
92,0,0,1688,46,27,0.15834902500937015,0.15146699102121505,12243,11087,1.9913058059664375,1093,1761314
97,0,0,237,11,24,0.4,0.4,3108,58724,1.0,6855,1857699
97,0,0,237,11,24,0.4,0.4,3108,58724,1.0,6855,1857699
97,0,0,238,11,26,0.5368278587941177,0.462870483423987,3312,64735,1.0925143274291562,6900,1858320
97,0,0,267,9,24,0.48564232025733445,0.4177422598141453,1288,58382,1.020972787149425,6851,1856385
97,0,0,237,11,24,0.4,0.4,3108,58724,1.0,6855,1857699
96,0,0,241,15,21,0.36360399811001476,0.3864128206162462,2256,58810,1.0145759181689784,6824,1858870
93,35,54,4066,151,136,0.2279486341778697,0.2327887955554992,5061,6186,2.2183246642542196,898,1447890
94,35,55,4097,156,138,0.16112746552288976,0.17264500265354055,6834,4413,2.2026035613438903,743,1447792
93,36,54,4042,154,136,0.19536366379544012,0.162616452637726,10179,7136,2.2450107426614205,829,1453508
94,35,54,4091,154,137,0.21455356820891053,0.18753442311381138,6730,6668,2.1842958082850035,735,1445161
94,36,55,4085,156,137,0.2,0.2,8149,6247,2.2,794,1447821
93,36,54,4051,153,134,0.17021519663035659,0.28062549433280415,8768,7307,2.203995822746918,843,1451438
96,0,0,410,65,43,0.3677890218513587,0.5052241898864822,37589,12527,1.1834866341195758,655,1751627
95,0,0,363,66,41,0.4198696217014628,0.6927469339797007,38910,10657,1.2091543373663862,779,1749286
95,0,0,362,61,42,0.3487820042825926,0.6904176924384551,42158,10950,1.1447351384732636,710,1752161
96,0,0,367,62,43,0.4,0.6,38562,12342,1.2,710,1753534
95,0,0,400,59,46,0.3925708508432121,0.5130428907840061,40285,10510,1.2183022422935088,718,1755443
96,0,0,392,65,40,0.3873573996599535,0.5891450029903951,37680,15036,1.1736805965851327,794,1749250
96,0,0,467,53,22,0.18311548703998773,0.29018124025043457,36154,17970,3.018141756704584,74,1706309
97,1,0,443,54,25,0.2,0.2,31996,16345,3.0,132,1711738
97,1,0,443,54,25,0.2,0.2,31996,16345,3.0,132,1711738
96,1,0,477,53,26,0.24027705501167207,0.14902662721267973,32760,16042,2.9638012004037697,66,1712200
97,0,0,407,50,23,0.20224538516248888,0.22908375329093997,30338,16384,3.0284100570673673,131,1714424
97,0,0,418,54,27,0.24604735789803928,0.2654668452254369,35093,13545,3.012551677704786,200,1705626
90,1,0,616,155,45,0.5198327812708078,0.9818916568193181,474742,135305,2.977737901915538,5997,1837542
91,0,0,614,157,41,0.6527908013001189,0.9287378836020052,478593,132023,2.998769703501137,5959,1834756
91,1,1,637,158,41,0.6540540241073908,1.079236038674392,472017,134096,2.987730265672594,5867,1833700
90,0,1,625,156,41,0.6375085016233826,1.0076081964833816,476291,133147,2.9814398628984202,5951,1840305
90,0,1,605,160,45,0.5856630592987647,0.9956051773044066,479165,130613,2.9799000054088416,6022,1833409
91,2,1,619,158,41,0.5837931294066685,0.9536871771361328,476217,134227,3.0218647842982653,5996,1837826
96,14,15,389,188,59,0.14861149668458037,0.20852917045683003,319473,311167,2.3786236042572613,5221,1827346
96,15,14,349,189,63,0.23777511899564044,0.2571225145999606,324154,311002,2.3503276337085683,5333,1829086
96,15,15,464,185,63,0.23363852335123664,0.21358608005321056,320470,308825,2.398469598338794,5394,1825423
96,14,15,379,192,62,0.18901288593365836,0.2381953215599434,322319,310239,2.4367882980412667,5299,1826686
97,14,15,398,181,60,0.24551084772913348,0.11833317068762625,323680,311526,2.4155481496556708,5396,1824009
97,15,15,419,189,62,0.2,0.2,322341,310319,2.4,5333,1825789
95,1,0,537,89,64,0.35300802838471157,0.3556405230915756,3123,17975,2.160054134792816,657,1724846
95,1,0,576,89,64,0.3485467892182031,0.45142974795630675,6417,15848,2.217133264542949,752,1720803
96,1,1,508,87,65,0.37643650222175207,0.3322987270375844,4342,16237,2.194146283826813,670,1720074
96,1,0,522,90,64,0.3836575976959013,0.45080946694513774,2494,17222,2.2080903834048766,712,1726197
96,1,1,509,89,64,0.4365954774275236,0.3591458062813913,1659,12635,2.202337669334072,600,1720240
96,1,0,573,87,62,0.4241944339619238,0.32674744216994384,-976,16560,2.197682081439947,686,1720709
94,0,0,2399,121,120,0.22016050726649514,0.23430387497914024,15143,114988,2.381906963067076,627,1645546
94,1,0,2365,119,115,0.1263385666946884,0.31174694848895246,15805,111199,2.4325357607589195,592,1648176
94,1,0,2507,124,132,0.2,0.2,20820,113336,2.7386429510611388,673,1645405
94,1,0,2807,124,138,0.2,0.2,19670,112254,2.9565812275095498,729,1645335
95,1,0,2383,117,114,0.20575330403014658,0.16580348008999868,14835,112734,2.3862372507660963,688,1643150
94,0,0,2400,114,122,0.126355963710457,0.10367214315660994,16332,110188,2.414412128901348,651,1642626
90,0,0,451,30,34,0.5850720765211237,0.9992185927429539,72197,11711,1.414029780443986,4048,1779902
89,0,0,399,38,32,0.5245430845655412,0.9820166402003488,72507,7660,1.3871620106599754,4066,1781521
89,1,0,379,38,39,0.6103550714382849,1.0324747103945313,72406,11024,1.4110648933502499,3992,1778768
90,1,0,392,36,31,0.6148523798080441,1.0400564105070376,73998,8117,1.3907858333659504,4169,1781896
90,0,0,402,37,34,0.525353979288338,1.0517291719557473,69744,9473,1.3991705090286943,3957,1782995
89,0,0,473,35,37,0.5610470378779066,0.991420249378057,76853,9007,1.3976125209669932,4027,1781220
96,2,0,1567,133,137,0.2,0.2,41338,73068,2.0,6175,1727312
96,1,0,1555,136,134,0.2150683828394092,0.200191539508121,40160,72232,1.9898559751455835,6136,1724197
96,2,0,1567,133,137,0.2,0.2,41338,73068,2.0,6175,1727312
95,2,0,1608,133,138,0.16281353268914067,0.21054347507608343,39659,72784,1.9872824467211485,6087,1729577
95,1,0,1560,136,138,0.16520101799802306,0.21104014946909352,42006,71221,2.0191965683494066,6267,1728454
96,1,0,1535,135,138,0.22423144513621202,0.21996795675701844,50218,74391,1.9940581232343864,6168,1728851
83,26,6,3632,257,135,1.5722606158918109,3.4032045859226514,204960,144702,6.152620060486652,111,1537687
83,26,7,3632,259,140,1.5380186614769038,3.4112522950722646,202891,144699,6.201985205541923,193,1541939
83,26,7,3681,262,137,1.6,3.4,202491,143767,6.2,164,1536462
83,26,6,3679,264,137,1.6163758749651502,3.362047452254025,199842,143681,6.189797838167218,241,1539490
83,26,6,3747,265,134,1.634135576985628,3.4396362268800678,199750,146951,6.17636219318,79,1538984
82,25,7,3660,261,132,1.5962781053555746,3.5037744425626465,204600,145489,6.238530034013058,87,1534504
73,17,0,5267,683,527,7.9988234629574535,2.2051172488345294,354070,148541,6.153898651361004,167,1542471
71,74,38,5844,826,537,8.094290592873307,11.514716667075557,354863,151312,6.8786738748397696,288,1544876
72,17,0,5304,681,528,7.943849042347431,2.199319856223351,353666,152394,6.178287669173867,182,1546898
73,18,0,5276,681,528,8.0,2.2,353135,151126,6.2,231,1544432
73,18,0,5290,678,527,8.039033453683663,2.3216171999999005,350739,151070,6.169123188435889,283,1542303
73,18,0,5230,683,533,8.034478869479749,2.1668688617345486,349546,155125,6.20842534516147,313,1547491
92,17,13,1402,99,78,0.8377603962682141,0.8750030443439785,280331,41529,3.4035216701677347,571,1516666
93,18,13,1454,99,73,0.7368681705033232,0.782921664238899,286564,43504,3.3695474904029536,623,1512086
92,18,13,1418,93,72,0.8109328896566353,0.8222139673262767,283484,43748,3.4295569880155714,554,1511578
92,18,14,1417,100,74,0.8245245186619086,0.8491713308090733,281085,43789,3.392727224807814,518,1511921
93,18,13,1401,97,75,0.8273693859429105,0.8210064033156675,280966,43828,3.392218246510106,639,1519481
93,17,13,1406,96,73,0.7407077036965256,0.8129766136206725,279638,44991,3.3678794234000615,446,1514242
97,0,0,182,16,30,0.2,0.2,10672,35469,1.0,2698,1771613
96,0,0,232,16,33,0.2591404537708209,0.2360898143562458,5145,34354,0.9860042793439824,2677,1768430
97,0,0,168,16,32,0.19871793711864152,0.19396967640546672,9709,33626,0.9884159321152316,2687,1769911
97,0,0,182,16,30,0.2,0.2,10672,35469,1.0,2698,1771613
97,0,0,182,16,30,0.2,0.2,10672,35469,1.0,2698,1771613
97,0,0,179,15,29,0.20214974171627684,0.26873278748118357,9424,35281,1.0144739221944687,2756,1772317
98,0,0,802,28,31,0.2,0.2,4235,54696,1.0,6799,1853384
97,0,0,793,33,29,0.2247597372298249,0.19435148713595007,2080,55074,1.0150824930384028,6684,1850266
98,0,0,935,36,41,0.2,0.2,4586,62738,1.1066306473235488,6857,1854469
98,0,0,802,28,31,0.2,0.2,4235,54696,1.0,6799,1853384
98,0,0,1288,40,42,0.2,0.2,4302,57209,1.1168496803918861,6893,1854359
98,0,0,869,28,26,0.2663092408456781,0.17729817910685874,1699,53508,1.020977929131109,6717,1851893
93,0,0,1345,244,113,0.2439339892238493,0.14834613093676108,29543,391042,2.1610276961755615,5620,1818853
92,0,0,1357,242,114,0.22330858498380465,0.18069841699703743,28953,387232,2.186451713555654,5668,1817779
92,0,0,1349,249,110,0.12132130368439475,0.15204959759951533,31363,389112,2.2053276860932924,5734,1816986
92,0,0,1320,241,108,0.1823693439085089,0.16726335328369213,28688,390781,2.164440927347171,5691,1819639
92,0,0,1382,244,109,0.20754823021129737,0.2472070586662057,24344,389811,2.1871054051788827,5805,1817396
93,0,0,1369,245,109,0.2,0.2,27830,389081,2.2,5713,1817542
97,0,0,192,8,28,0.149434825435456,0.17868428340224565,13,9695,0.9916339189791539,7686,1877184
96,0,0,148,8,27,0.16380469217915783,0.18148763359472847,492,11052,0.9696126382150261,7737,1881878
97,0,0,131,12,21,0.15072690802157143,0.20375773358063332,2904,10026,1.0192551775971954,7737,1879971
97,0,0,201,11,27,0.26910005218399685,0.21630341673321743,3605,9510,1.0123216478245087,7774,1880800
97,0,0,232,9,28,0.229156476908163,0.12099437436601482,3300,10309,1.020111228908993,7748,1881349
97,0,0,184,11,25,0.2,0.2,2065,10058,1.0,7733,1881032
80,1,1,2700,139,93,0.18222678727854896,0.13547875017575867,306694,19700,2.986013395721887,654,1756687
81,1,1,2630,143,94,0.14816200251623807,0.19767168948027952,301105,15076,2.994424244298498,736,1759382
81,2,1,2675,143,94,0.2,0.2,304215,19274,3.0,690,1757880
82,2,1,2789,154,119,0.2,0.2,305397,19553,3.626220707374186,698,1757972
80,1,0,2718,151,98,0.24270088408899987,0.17080854190678682,304429,18917,3.031926133773022,754,1756960
81,2,1,2675,143,94,0.2,0.2,304215,19274,3.0,690,1757880
79,10,0,3003,447,383,9.0,2.8,273594,10059,3.4,8659,1865656
79,9,0,2971,446,381,8.994286721170543,2.825348394599471,274830,11122,3.3908843855584463,8601,1864348
78,9,0,2977,450,385,9.120031028535173,2.796672317409233,274895,10146,3.3865607484753717,8621,1862187
77,10,0,3105,447,384,9.80008658304756,3.0091344391224153,277948,15239,3.555453648361896,9598,1866714
78,10,0,2992,442,381,8.97240612026667,2.755463413112171,275284,10391,3.350716140528952,8590,1870856
78,10,0,3029,444,387,9.015323647879608,2.771006642001942,273136,11098,3.3719683943244787,8685,1865878
92,4,0,949,133,121,0.7427835413147157,3.917637263256291,60001,39289,2.2190576596693496,2246,1733819
93,4,0,973,130,120,0.8,4.0,56826,40037,2.2,2071,1732128
93,4,0,1014,131,122,0.8293672419246734,4.101502363004023,57184,40416,2.216217896518499,2144,1733861
93,3,0,992,131,115,0.8077437307150482,4.0329395840440245,56097,39238,2.1922507760656846,2081,1729992
92,4,0,965,131,119,0.7082461245585209,3.9923865494737214,56289,39019,2.179931914642723,2032,1730751
93,2,0,1016,125,120,0.7784592126966097,4.025969960209896,59000,41392,2.1958804643623027,1995,1728392
85,8,1,2796,392,222,2.0485180099739915,3.9231839593622677,560986,53882,2.844813822066331,2757,1733277
86,8,1,2780,387,225,2.0280197443875845,3.994204825293435,559840,53535,2.8190136680610722,2795,1730195
85,9,1,2783,386,220,1.9750163382825634,3.9881698992812664,561952,52271,2.7922187835811587,2722,1733727
86,9,1,2780,391,226,1.982113796007866,4.036639458484902,560936,55632,2.8488733405279287,2811,1733575
86,8,1,2802,388,220,2.012450303729821,3.9999794463246134,565262,53724,2.8146899519445068,2768,1732651
85,9,1,2783,388,220,2.0322233629016555,3.9918357753894806,561869,54764,2.791615528639109,2793,1732528
94,2,0,2025,225,93,0.17902285064377535,0.30505199272564104,67982,28365,3.4028097546001703,3935,1717612
94,1,0,2017,230,92,0.2278901592854537,0.24387597796211105,59446,28826,3.408448676392478,3935,1714160
93,2,0,2054,229,90,0.1005078563975048,0.2554763535433268,63109,29404,3.431675174164964,3958,1717964
94,2,0,1988,225,92,0.26234935502127626,0.1733826857604755,66962,28579,3.351161727960858,3851,1711925
94,1,0,2063,228,87,0.23947674662657026,0.15439482626699938,66426,29733,3.377690879284052,3982,1713196
93,2,0,2049,220,88,0.1839466218038044,0.194854997605737,68024,28152,3.4154506909146143,3865,1712987
81,36,19,4771,410,310,4.409397669108868,2.2166451624933448,181615,120902,3.6133531853159684,3545,1543767
81,37,19,4720,410,305,4.379291634466646,2.278538864181056,182795,125791,3.5729967084981475,3544,1546031
81,36,20,4754,407,304,4.474414190519525,2.2412561318154665,187658,124448,3.5594909562713752,3620,1544568
81,37,20,4753,405,305,4.324153504037051,2.1842406226103592,185787,122158,3.6058453381573314,3521,1542229
80,36,20,4707,409,304,4.41302695674152,2.203661813906554,186739,123560,3.5711654304925173,3524,1544400
81,36,19,4724,408,302,4.375419052999392,2.1309733957972394,183753,125456,3.618663925439766,3539,1544601
71,9,1,3858,494,409,7.822566009393844,2.293845573450242,369971,94588,1.986433185188036,8240,1834766
71,10,1,3847,488,413,7.768316037983905,2.19416177380954,371786,94567,2.010560466947707,8263,1835055
72,10,1,3851,489,415,7.8,2.2,371419,94611,2.0,8226,1835470
71,10,0,3871,491,415,7.7770407033510605,2.17703883101533,368352,95843,2.043612884552831,8183,1835764
71,10,0,3870,487,416,7.738798900029773,2.16446011140332,368585,97756,2.001228288677543,8315,1834156
72,10,0,3838,489,411,7.856248899254654,2.214153603459482,370250,96273,2.028138898101758,8119,1842701
94,13,11,1050,87,47,0.5958060346682157,3.0478935884515432,22210,15966,2.1778610472944875,4969,1676652
94,12,10,1114,85,45,0.6166442636101623,3.0073566113050147,22553,15302,2.1794677317703957,4987,1677214
95,13,11,1092,85,46,0.6,3.0,23660,15429,2.2,4908,1673408
94,12,10,1148,80,47,0.5705730097814644,2.9878941939706283,25241,16558,2.2089984231496724,4911,1674461
94,13,11,1129,89,47,0.5797210308511185,2.9548018076409313,22147,18079,2.2102662606361054,4845,1673968
94,13,11,1068,81,48,0.5821408741219443,2.9891069263347547,24682,16860,2.1891112210605765,4971,1673052
91,0,0,4278,153,79,0.2,0.2,8168,21613,2.0894462552436384,2054,1754821
88,0,0,3230,106,68,0.20934408629602017,0.24281040751502506,1737,18255,1.8131024963744067,1287,1756908
93,0,0,4891,169,75,0.2,0.2,12078,21305,2.0800199511727455,1574,1754345
89,0,0,3183,108,71,0.19072878776671426,0.11260706714273115,4026,20029,1.7777877351077394,1406,1758207
88,0,0,3182,105,70,0.18727150507869128,0.13747947783070208,3756,21149,1.7245808937382046,1437,1752613
88,0,0,3218,106,71,0.16426940334723333,0.2616794607710853,1733,20555,1.7877860546730346,1406,1749567
90,0,0,709,91,79,0.6581865483884692,0.6102291911237288,36290,11756,1.2241832250062368,661,1767694
90,0,0,776,90,74,0.6102485292590635,0.7632124758660439,36487,13317,1.1492351604500541,706,1760438
91,1,0,846,106,88,0.7683137475414229,0.6,37737,12305,1.2,693,1763331
89,0,0,710,93,75,0.570505589729177,0.5452600744606033,35078,13054,1.1995355995710657,718,1763866
90,1,0,728,84,78,0.5647199732067111,0.6093341945594698,34522,12727,1.195966351677074,635,1763673
89,0,0,694,93,74,0.5595579049753147,0.51361158284496,36438,12314,1.1863370018355885,651,1763135
97,0,0,1431,44,55,0.2,0.2,12448,19666,1.0,566,1752792
96,0,0,1435,44,53,0.18458754691684534,0.16727601643651402,12386,19283,0.9393683768609354,529,1752110
95,0,0,2047,45,82,0.28891512887661697,0.21534571510467349,14616,23077,1.2117569291344492,796,1753252
97,0,0,1431,44,55,0.2,0.2,12448,19666,1.0,566,1752792
96,0,0,1391,39,58,0.2347997956891991,0.1643107308332773,10524,21932,0.9601902217641698,561,1750873
97,0,0,1431,44,55,0.2,0.2,12448,19666,1.0,566,1752792
97,-1,0,242,48,15,0.22482112342479074,0.2598433801879388,253548,1947,1.1728670134201709,7382,1863391
98,0,0,221,45,15,0.27734554283887924,0.16299625521986633,254777,6863,1.1725121808871273,7247,1860586
97,0,0,246,44,17,0.18178720830344947,0.19869372174502034,251494,6944,1.2381684488428821,7262,1863601
97,0,0,271,47,12,0.1286923560914494,0.1447771503346506,253466,4981,1.1946518710620582,7348,1858065
97,0,0,232,50,15,0.10306921871356013,0.1588763565123416,253698,4942,1.2397433950231487,7207,1860827
98,0,0,246,46,17,0.2,0.2,252455,4969,1.2,7290,1860126
78,27,35,2885,192,105,3.7929456237876242,4.248607397263412,215249,61845,2.3826232871724153,338,1772239
79,27,35,2864,197,102,3.8441651519528963,4.258187520751352,214920,60628,2.3826780290852057,297,1766110
78,28,36,2891,187,101,3.7819423464416175,4.167972409485533,218679,60072,2.386300816602774,339,1767380
79,27,35,2834,193,99,3.8486700197892936,4.196532252912083,218722,64229,2.403638252742205,295,1766815
79,28,36,2862,193,101,3.8,4.2,217700,62552,2.4,390,1767661
78,27,35,2878,191,102,3.7768323857641186,4.17045522010317,220160,61805,2.3846146252662943,389,1771012
93,0,0,2982,137,116,0.27868558922366504,0.23313824274914827,55834,114430,2.414160317281814,428,1632488
93,0,0,2991,137,110,0.18175343494942314,0.13065715626924482,60095,116355,2.3908130163303634,419,1630271
94,0,0,2991,141,113,0.20270905136834338,0.32719721357364884,59150,111695,2.4023770036316994,422,1627970
93,1,0,3028,139,113,0.26740126902503714,0.2355049334894418,57940,113549,2.376126658540663,482,1629539
94,1,0,3017,136,112,0.2,0.2,59665,113330,2.4,434,1630134
94,0,0,3054,135,113,0.1786168080863517,0.17291356087385262,61419,111235,2.4310075884367452,448,1628906
67,126,137,7513,635,508,8.304426563737781,27.216881664928003,350642,151748,5.729208388253809,671,1540869
69,109,104,6905,649,370,8.294496939877554,21.4374663611049,351197,151885,5.822624988333373,617,1542798
59,86,77,6868,484,358,8.216352606798651,15.095221789434865,349297,149867,5.402536071206653,436,1543251
59,85,77,6871,484,356,8.179237761263634,15.023271703603285,342063,151412,5.414109167914471,502,1540094
60,86,78,6870,484,356,8.2,15.0,344994,151519,5.4,512,1539402
59,85,77,6830,486,354,8.226984613341127,15.037144313630648,344487,153497,5.449301699573975,437,1538043
90,5,3,2882,212,196,3.0580189955185912,4.397145947544759,129410,30530,2.3461521653832635,249,1750916
89,5,2,2590,192,170,3.0234789552780663,1.0244846393650993,126203,28620,1.5582902203602682,176,1750939
89,4,2,2572,197,169,2.933409353153955,0.9747981268165269,128713,29048,1.5702703502972006,292,1749782
89,5,2,2620,202,168,2.971484481549871,0.972130922539798,125021,28798,1.6191439438221962,291,1751723
89,4,2,2507,195,166,2.9909883459037254,1.0087849104575395,129131,30288,1.5850177627399673,218,1752936
90,5,3,2593,260,226,3.0687593964749995,4.760055591168463,129267,31095,1.7829287370332834,264,1751042
93,4,2,1856,241,67,0.2471900934576404,0.1703788417057775,20189,9022,1.9814392660162619,2567,1702789
93,3,2,1834,244,72,0.17696158548840618,0.1517089619200257,21592,9001,2.02015477230179,2520,1702037
94,3,2,1808,240,69,0.22418527415286846,0.21502796493286241,22460,10534,2.0063903435992754,2548,1702005
94,4,2,1817,240,71,0.2,0.2,21627,10457,2.0,2560,1701149
94,3,2,1838,237,69,0.17470388361634884,0.1898605406570762,23008,11836,2.0049277941092987,2492,1699930
94,4,2,1817,240,71,0.2,0.2,21627,10457,2.0,2560,1701149
79,12,8,775,71,37,3.8,4.2,125517,40041,1.4,2613,1794333
78,11,7,738,74,35,3.8267443270981985,4.117953949974203,129081,42051,1.4004006137022216,2578,1795586
78,11,7,773,73,36,3.839714597302378,4.217385765934738,123366,41630,1.3740105115563084,2512,1796994
79,11,7,758,72,36,3.8692032426717637,4.265151087431225,128389,39857,1.3658665516738735,2635,1795524
79,12,7,787,73,38,3.8554744548133733,4.162267399543469,129067,38193,1.4025429370060856,2612,1794498
79,12,7,841,69,37,3.9186961449464226,4.190400468233254,127564,39434,1.4132559249999097,2559,1798196
91,1,0,2609,165,250,0.759395764081746,0.3537291359542029,117765,181135,2.3850605376863667,521,1764616
90,1,0,2554,168,246,0.7845469526489228,0.4174348756666803,117030,177652,2.4053930149949516,506,1762852
90,2,0,2542,166,248,0.8341557969167787,0.3582433843112909,116397,177536,2.415011578044348,578,1758917
90,2,0,2622,173,248,0.7319106403336461,0.4226700293762403,118271,181133,2.3900415802383415,570,1759261
91,2,0,2614,167,250,0.7520790522906188,0.3561098027792458,118009,180234,2.4132204204486314,626,1766474
92,2,0,4057,180,425,0.8,0.7055764184979765,130612,202938,3.7691120822472106,768,1770090
86,4,0,2171,193,79,2.850128451951578,3.979324787937595,254348,71306,1.8325848376038092,259,1753751
85,3,0,2114,194,71,2.8053134061549962,4.040047411192206,250693,68917,1.7659219815663219,200,1748438
86,4,0,2139,192,76,2.8,4.0,254183,69772,1.8,218,1752714
86,3,0,2181,188,76,2.8135438548301517,3.998980490575123,254350,70804,1.8160198916501282,217,1753888
86,4,0,2139,192,76,2.8,4.0,254183,69772,1.8,218,1752714
86,3,0,2144,190,78,2.805515715712652,3.968075444612205,253727,70108,1.8039788134155599,136,1747873
96,1,1,932,47,40,0.23014506808565682,0.1530786283901679,111945,43536,1.4032094028553523,6916,1881342
97,1,1,960,51,40,0.2,0.2,108053,44913,1.4,6930,1879101
96,1,0,1001,49,37,0.26375572934459174,0.24018549285641394,109588,44300,1.4159367920344348,7007,1880262
97,0,1,973,52,39,0.15130368970748673,0.2638128104894094,107066,44455,1.3907344049688657,6938,1878103
96,0,1,947,50,44,0.21879966321913003,0.18530680109100914,103648,44440,1.4401180010176717,6862,1878450
96,0,0,1002,51,41,0.1929003900424005,0.21807246199538305,111678,44057,1.4235293570388572,6947,1874989
97,0,0,995,47,39,0.6153828203440408,0.7879169948131306,1897,7082,0.9667430004029416,1451,1744967
96,0,0,967,42,41,0.6348952612217048,0.8351739185399235,-5327,8115,1.0053049627158206,1337,1749417
96,0,0,1033,43,39,0.562888127676131,0.8373256731744636,229,7754,1.03966437322722,1451,1749674
96,0,0,1006,47,41,0.5775252106748012,0.7612632012896177,2733,8965,1.0153151998819978,1318,1748119
97,0,0,976,45,41,0.5942713612672457,0.7763000092830922,3172,9223,1.015500056430192,1361,1745600
96,0,0,997,43,42,0.5896031465806221,0.7590617501151942,3688,11142,1.0069581794772637,1301,1746801
90,4,0,2144,107,75,2.601193540190263,7.947722347268874,131793,25812,2.4043932535911368,312,1750629
91,4,0,2180,109,76,2.5768432904545064,7.939973032592544,132351,28655,2.3864226311174557,189,1749348
91,4,0,2148,108,77,2.6,8.0,130916,26669,2.4,267,1751203
90,3,0,2127,108,74,2.5447721651697903,8.01533312679776,129097,25618,2.394394988051082,309,1755262
91,3,0,2126,103,78,2.5493831158522187,8.030480125479444,132105,26211,2.420226376306004,184,1753531
90,2,0,2153,104,75,2.630838447094455,7.998320148607064,124878,26724,2.345766991681794,215,1751756
89,9,1,3357,149,145,1.0,1.2,122904,40944,5.2,3092,1538472
90,11,1,3425,163,151,1.2913073914138766,1.4405899406923564,124088,45885,5.5636201043021,3201,1541738
88,7,0,3384,147,145,0.9531747143447608,1.1006748385027696,126354,40183,5.243760112651319,3165,1532173
89,9,1,3357,149,145,1.0,1.2,122904,40944,5.2,3092,1538472
89,8,1,3321,150,145,0.9681324150817948,1.2802458574059383,121778,40425,5.207500928758515,3151,1539159
88,8,0,3357,153,146,1.014822115070355,1.136392453844878,123654,40237,5.191854087693737,3100,1534228
96,1,0,1132,32,30,0.2,0.2,5381,22916,3.2,172,1714160
96,1,0,1189,30,32,0.15347839753609224,0.14092280700690094,3899,21528,3.206450577183223,161,1714442
96,0,0,1187,32,33,0.16931944677121055,0.20373531584059704,5471,23970,3.1847322848597095,26,1719739
96,1,0,1132,32,30,0.2,0.2,5381,22916,3.2,172,1714160
95,1,0,1123,32,34,0.22164812682861704,0.17555090388541547,5109,20009,3.2314236873979687,122,1708632
96,0,0,1119,30,28,0.19697416659019526,0.21678928894157426,7175,23532,3.167342677529229,196,1708871
90,9,5,886,94,83,0.26842065455662856,0.2475547501077902,34670,37231,1.2667637298852956,1795,1774495
89,2,13,1053,116,66,0.5058935595895824,0.6049814526571046,34862,41239,1.3952504786946294,1777,1772932
91,0,0,754,81,63,0.11974539339314753,0.25635017137292904,37323,36168,1.1653656840123086,1723,1772782
90,0,0,774,79,63,0.23115256354089198,0.3054717757914242,38957,38599,1.216658074034678,1664,1775593
91,0,0,781,82,61,0.18902344835078766,0.20887776779540057,33416,36876,1.1754187416930864,1760,1769733
91,0,0,813,82,62,0.18704902044403504,0.27695348719192703,31898,36753,1.1925386111953713,1732,1770807
97,0,0,616,34,21,0.21842368901491346,0.20988808526534475,14585,10021,1.980413185458827,4503,1728395
