usr,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap
98,0,0,325,114,26,0.1572270773122039,0.19530339721250095,11524,9090,1.0036264206999115,5279,1858214
97,0,0,242,120,27,0.22812027027957033,0.21652338973413293,19989,8902,0.9977404063089116,5229,1855236
97,0,0,278,112,28,0.20953590581005957,0.27582726704285,24621,9901,0.9990885916655416,5205,1859567
98,0,0,268,117,27,0.2110635089193435,0.1882148321632766,21465,8657,1.022419820016789,5222,1859132
98,0,0,322,117,27,0.21676415072438135,0.20344727848040853,28326,12096,0.9980323719665618,5292,1861290
88,8,3,2912,303,253,6.3679958418767795,1.989741655592324,134288,20972,1.4,8768,1869405
88,11,2,3059,244,211,6.544475941591349,1.7223171164932922,135676,21567,1.4,8363,1868937
87,7,2,2536,229,184,4.2,1.2,125918,20744,1.4,8331,1864683
87,7,1,2479,228,180,4.221072689546449,1.2010942818843626,125352,20665,1.4088352875903967,8237,1865041
88,14,3,3044,310,251,4.849607566557247,1.203298788043255,137810,25487,1.4,8460,1868584
86,8,2,2450,230,185,4.2427525928538525,1.2083619185224939,123949,18098,1.3751258203480299,8391,1863495
87,2,0,930,73,264,0.6712554578048383,1.1940945646057917,80929,68657,1.8587882437104348,1734,1814099
88,2,0,893,72,265,0.5988246797837504,1.1693907348901125,77824,69645,1.7893123082676838,1610,1818065
87,2,0,937,72,264,0.605579828874569,1.3204301372980791,79700,66945,1.7734975311738848,1846,1821239
88,3,0,917,74,268,0.6,1.2,80639,66461,1.8,1718,1816878
87,3,0,943,77,263,0.5856613968150717,1.2058579458323897,79299,63778,1.7403865629099369,1743,1814152
88,3,0,917,74,268,0.6,1.2,80639,66461,1.8,1718,1816878
92,2,0,640,36,27,4.429827846064775,2.973172327726373,65049,12325,1.2211451087016487,7781,1880652
91,3,0,591,29,26,4.36661826394695,2.97116431952622,68968,15838,1.2499569522594416,7667,1880677
92,3,0,641,30,28,4.409446997718082,3.0696315138089805,78045,13132,1.237104819621973,7685,1881297
91,2,0,615,32,31,4.367483804838758,2.9171439984564542,70635,15166,1.1849471337952004,7600,1884203
91,3,0,568,32,27,4.393206584145457,2.940479743011343,61400,15724,1.2088572702025528,7716,1880194
92,3,0,606,30,26,4.3440369412313915,3.009134061540883,63025,14136,1.2587993596151372,7722,1882229
87,20,7,1917,151,73,2.4270245841437017,2.326548185179025,244120,72007,3.1920969131989154,199,1639904
87,19,6,1857,153,77,2.4431851004440706,2.412243054133002,243590,71695,3.175562706698225,168,1636759
87,20,6,1910,154,74,2.3890777092320707,2.429390713872677,245660,70991,3.20575805004434,205,1636903
87,20,6,1866,153,71,2.374120338315215,2.4749990361646605,247987,70916,3.207488766890771,64,1635250
88,20,6,1893,149,72,2.4359922272484362,2.4183039929916856,255529,70034,3.259536137972442,188,1633976
88,19,6,1851,153,74,2.370846392675209,2.3945880995420983,240626,70755,3.1633875332030503,161,1636719
93,0,0,2187,110,92,0.27717500080157403,0.4152354933771621,17516,115705,3.278369736601312,972,1645527
93,0,0,2121,113,94,0.2,0.2,12600,115317,3.5992538103583542,637,1643838
92,0,0,1909,100,94,0.20339350962508992,0.15801721336080657,16467,114699,3.2051098347966382,581,1645598
93,2,0,2105,113,99,0.2104591452764359,1.1009130833991387,15389,114875,3.853336013964492,608,1652180
93,0,0,1938,106,93,0.2090045384402108,0.2334168476942065,8123,112961,3.1810638688480193,476,1643133
93,0,0,1939,108,92,0.2,0.2,11959,114457,3.2,545,1643384
97,3,1,523,89,100,0.14842536246767102,0.15085867893940652,58971,71032,2.564604135485642,183,1713129
97,3,2,501,94,102,0.2,0.2,56336,70980,2.6,159,1712456
97,3,1,518,93,101,0.2464369733670677,0.2230525614380719,61841,72212,2.5973369777665423,117,1713122
97,3,2,495,96,99,0.23265079630002355,0.20126849071402222,60028,70202,2.6329828588490183,220,1713151
96,3,1,516,92,100,0.20297410158095983,0.1951571351106971,51603,70556,2.6088168949813197,109,1713410
97,2,2,487,92,104,0.24193285402779832,0.20409020280453422,56121,74221,2.604073388942218,177,1715219
96,23,33,1845,100,87,0.17017073127696106,0.11899859518615956,3624,43107,2.384829654719718,3259,1656037
97,23,34,1876,103,88,0.21933774984401533,0.2659387263054926,-997,43834,2.4289872714968928,3520,1656928
97,23,33,1907,99,89,0.17657566071263736,0.2457590369369197,1536,45486,2.4246337219451366,3386,1657202
97,23,33,1839,105,90,0.22416735050673528,0.17808366204714818,3500,45037,2.4021406128582203,3450,1660985
96,22,34,1846,106,85,0.1275012262503423,0.12445805725963639,3950,42949,2.378745254266042,3357,1659481
97,22,33,1852,101,88,0.17329361480264335,0.15411012414965808,-3200,46441,2.3610269451048302,3351,1658223
92,0,0,1263,91,45,0.3727835562413206,2.21834647324936,367219,44529,1.3992340929431484,6709,1825363
92,0,0,1288,98,42,0.43520942976488247,2.226278902679072,370520,41680,1.4247645085793617,6661,1826800
92,0,0,1285,95,39,0.347285873084286,2.2059987599607096,372527,42777,1.4487479029843322,6792,1821518
93,0,0,1294,99,40,0.45896684349308847,2.0749761593896334,368957,45893,1.4315434003972827,6651,1823094
93,0,0,1327,95,40,0.3661710178629525,2.2330308260444145,369553,43763,1.4074845681023702,6656,1823745
92,0,0,1333,100,41,0.48580201176206883,2.2159456699970814,371079,45602,1.3795102174455713,6602,1822689
92,22,33,1157,59,50,0.2,0.2,87024,13503,1.6,953,1760301
92,22,32,1158,60,47,0.14231430040129744,0.17589247697839308,93543,13845,1.5489365422519723,949,1758425
91,22,32,1154,58,52,0.19760495149484456,0.2628023512234474,84157,13708,1.6127747878860628,930,1760523
92,21,33,1176,59,49,0.1980744592560047,0.2848318342115958,81210,11411,1.6014135225836104,978,1761801
92,21,32,1114,55,50,0.18374911807390695,0.1607765447824431,91041,15214,1.5737436370112798,905,1761370
92,22,33,1173,62,48,0.16027788305008123,0.22682934573793892,85011,15487,1.5902600388196328,878,1760078
97,1,1,168,13,12,0.2029301233568512,0.16264810826801096,22341,17414,1.9817212179619699,3594,1822235
97,1,1,210,3,9,0.2032987304534552,0.2903239915976288,27108,17937,1.9849910883999535,3543,1819572
98,1,0,144,11,10,0.12884802695600317,0.1451013766593167,24347,17845,1.9802446270854306,3565,1824358
98,0,1,99,15,14,0.1684029548928362,0.1335020591046248,26465,14905,2.002068111738855,3681,1821970
98,0,1,131,10,13,0.24699775295323195,0.21918556422747787,24116,16380,2.0135062708033247,3543,1823252
97,1,1,140,12,14,0.25486702291686475,0.33808407406139107,32568,13826,1.9986735465096388,3703,1821123
92,2,0,2822,167,136,0.20888220467535004,0.2242799169099894,120914,47153,3.3914742563418967,3529,1548627
93,1,1,2815,156,135,0.2639614456617327,0.2610833258073834,126082,51054,3.4414776863739225,3430,1553925
93,2,1,2880,162,136,0.31347480382704956,0.17078613996718378,119104,50251,3.397735644589655,3417,1551386
92,1,1,2844,164,136,0.16556394772991856,0.21335295270283022,119826,50853,3.4105261401443934,3352,1550079
91,7,1,2899,166,141,0.6837157873856585,0.507492814999825,121416,58481,3.6677460235162016,3611,1555802
92,1,0,2797,160,135,0.18512291293410787,0.25087276475967046,120874,50950,3.4047810336903823,3337,1547811
92,14,21,603,64,61,0.37665699314215767,1.2377244187566274,-252,36821,3.418270745576659,984,1716598
93,13,21,599,63,59,0.44577923813169407,1.1109169424084855,1154,35148,3.369839029824796,1139,1713520
92,14,20,555,72,62,0.42797766605862453,1.1729898319906955,3535,36997,3.39711145603852,881,1716335
93,13,20,618,65,59,0.3432810932643014,1.2613683901512558,-5056,34007,3.4068820932223245,853,1717582
92,14,20,573,61,57,0.4216308675129318,1.2072628671465253,3747,38787,3.3958245211692724,1004,1719779
93,14,21,642,66,63,0.3184339723407674,1.1675626729256954,3518,33923,3.4169756544234806,944,1712065
80,8,4,4374,122,114,2.861503625593062,7.912606338181684,156887,122857,2.6343398025596363,550,1533609
80,8,3,4381,122,112,2.744416613993293,7.9738471901863734,160364,120559,2.6293957944113284,554,1538710
80,8,3,4386,126,114,2.807303508658336,8.113006112250039,159270,119659,2.6330170170840694,615,1538796
80,8,4,4400,120,112,2.748542976940404,8.031594408690465,153053,123926,2.5804380512966656,480,1534628
81,9,4,4370,122,115,2.8,8.0,153788,121639,2.6,551,1536366
80,8,4,4391,123,114,2.773184652235964,7.988548237775957,153269,121755,2.605700160332917,591,1537429
88,29,37,379,44,17,2.2353703622627163,2.2089022463675407,79196,7840,1.3843834004513245,11334,1876026
87,29,37,398,42,10,2.206279377256515,2.193005200522384,73557,8539,1.40766595687618,11513,1876107
88,29,38,397,45,14,2.2,2.2,82212,8322,1.4,11431,1877507
88,29,37,412,48,14,2.2058802042813412,2.2690021908442133,84058,8328,1.3752888252001396,11461,1877846
88,29,38,397,45,14,2.2,2.2,82212,8322,1.4,11431,1877507
88,28,38,402,38,13,2.206167464866708,2.297925382328817,80327,9914,1.410685063101231,11439,1872856
98,0,0,168,9,21,0.1895387728563638,0.15632101893332292,9200,12381,1.0000049109317164,7386,1876578
97,0,0,230,8,19,0.18058064000877083,0.08712670860936027,1798,9991,0.9659007320140199,7420,1873904
98,0,0,136,11,19,0.18182391081046567,0.18135261049243181,4352,12208,0.966081849590526,7346,1877768
98,0,0,153,6,21,0.19454733527082418,0.09638710982861225,-1147,11884,1.020484095441815,7284,1876804
97,0,0,216,8,26,0.22123576166147046,0.208237776480184,-990,12936,1.0259112317696035,7473,1871741
98,0,0,131,8,28,0.2163762615000824,0.2152630032834918,4051,12737,0.9993371082694165,7477,1877784
97,1,1,179,10,24,0.20890499926118564,0.17587670867256924,2560,28816,1.0114519940161968,9181,1862332
97,1,0,196,10,24,0.17003578389496155,0.1986607666077453,670,27484,1.0207712400079632,9269,1866492
98,0,0,172,12,22,0.25130613664687207,0.23442346302971126,3530,30582,0.9986009149177034,9367,1869138
97,1,1,213,13,26,0.19955379851632324,0.17695608618644723,-3806,27193,1.0063898413364878,9160,1864634
98,1,0,227,14,26,0.20584785080567225,0.21541227336889113,1218,28660,1.0059814273891874,9239,1865639
97,1,0,147,6,26,0.20824527973931717,0.0886434702973499,6057,25428,1.017001677590539,9366,1862872
85,83,94,573,101,93,0.21305939610660446,0.22340885798792834,24095,95094,2.012234234615266,51,1752473
86,83,95,568,98,97,0.1799118468588453,0.1355276280006421,16522,96752,2.024341648190585,186,1752348
85,84,94,616,100,96,0.22431064894223302,0.2505256332705106,26882,93308,2.0028600071499048,131,1749329
86,84,94,584,102,95,0.1870713645336583,0.23965100118463595,21132,93692,2.0074365508488308,119,1753090
85,83,94,631,99,96,0.2288265858748999,0.19030153201928288,21610,93574,1.990371221239738,164,1749737
85,84,94,605,100,93,0.2508892844177689,0.249192532690978,23645,93591,2.0131763158834475,82,1755864
92,4,0,2490,181,111,0.5664753336323305,0.6071994920197358,174951,108129,2.4151668030599303,2231,1541787
92,4,0,2477,184,112,0.6236003799653076,0.5703389128382593,169690,108533,2.3948148254150228,2072,1540987
89,5,1,2774,205,114,1.7284669691736578,2.782035050554981,179661,115541,2.4045629838483884,2474,1539265
92,4,1,2424,189,112,0.6028002506115326,0.5803053523670175,168389,108851,2.463780177234119,2097,1538826
92,3,0,2475,185,112,0.615809617987398,0.6453765453178965,169539,107807,2.3912715715587347,2116,1536212
92,4,1,2402,182,113,0.5995890491571664,0.5628555514894023,172359,106720,2.3553881936428374,2162,1539389
86,38,27,3554,88,69,2.0063537375232974,2.8123256942633312,32614,46251,2.2366677221755746,3432,1660659
87,38,28,3514,87,70,2.0,2.8,33738,46921,2.2,3372,1657336
87,38,27,3533,85,71,2.005512386592001,2.7087907687727335,34163,45431,2.179450701353912,3424,1658583
87,38,28,3514,87,70,2.0,2.8,33738,46921,2.2,3372,1657336
86,38,27,3496,89,73,1.9996213236582334,2.7278703181966,35937,46554,2.2063023257939176,3234,1658273
87,37,27,3507,87,69,1.9874949681964673,2.7304476111286795,28251,47219,2.202782399678962,3475,1655581
95,21,27,270,28,25,0.1493168229138865,0.22734858994503868,2271,5147,1.039926396127636,7342,1861101
96,20,27,275,24,25,0.1245030673770962,0.2529257352808171,7510,2941,0.9796863792700594,7347,1863166
95,20,27,214,25,27,0.2214948204199069,0.1688582557691552,4953,2235,1.0305976506751944,7415,1864994
95,20,26,195,22,26,0.20579120031195436,0.1639671046862005,5977,515,1.0276807883580537,7385,1865034
95,20,26,227,25,27,0.20517792512435304,0.1926077813847334,7110,2346,0.9943686064360395,7331,1862445
96,21,26,200,24,26,0.1596750729863981,0.18312574118938538,5671,3677,0.954248062331354,7430,1861545
64,41,8,6630,186,81,7.58584045330044,21.863599068992112,280602,162106,5.624322762134124,200,1539371
63,41,9,6699,185,81,7.603214752628719,21.788860296204746,286926,163636,5.5686961810979305,255,1537599
64,41,8,6646,188,87,7.598829651655798,21.830453115133867,285257,156691,5.640092874413321,156,1538947
64,42,9,6663,186,86,7.6,21.8,284749,160378,5.6,198,1538224
63,41,8,6716,185,86,7.633158236915464,21.879383046602815,283823,159402,5.595372948397746,193,1533934
64,41,9,6652,184,89,7.625373513206747,21.79495945020859,279317,160665,5.596829483421516,302,1537245
88,2,1,1760,235,51,0.7673043979116274,1.9419607848629792,549080,23902,2.567524071618277,6472,1824692
88,1,1,1823,234,59,0.7627963055269343,1.9703653813494968,539797,24367,2.6170350436524616,6421,1822361
89,2,1,1752,236,55,0.8945392415200978,1.9656072366710817,547005,24370,2.619843178869848,6565,1828932
89,2,1,1790,241,53,0.8364177897515617,1.9755543503303796,547304,24234,2.6425754102636043,6454,1825759
88,1,1,1788,237,59,0.7484839741448432,2.0408925088876386,547116,23039,2.578943723110914,6633,1826402
88,2,1,1792,244,57,0.7683758981375999,1.9652706547660426,546411,20159,2.5776818152159273,6587,1819272
96,63,83,542,47,36,0.6,0.6,28026,21814,2.96948553389719,1236,1717693
95,36,57,464,41,34,0.5610863171764098,0.5712034209569441,26636,19489,2.795948659368372,1032,1715199
95,36,57,453,42,34,0.6,0.6,27437,19314,2.8,1019,1717410
95,36,57,453,42,34,0.6,0.6,27437,19314,2.8,1019,1717410
95,36,57,453,42,34,0.6,0.6,27437,19314,2.8,1019,1717410
95,35,57,444,40,31,0.6542961916366536,0.6522591187920532,29609,16681,2.791277922387248,908,1712785
94,6,2,2029,93,83,0.6,0.6,93053,46509,5.0,363,1521069
94,5,1,1976,92,80,0.5705856634638272,0.5847648743612759,91982,45140,4.988250174913999,278,1518899
93,6,1,2038,90,86,0.6131384089420616,0.6768331679724248,89399,44559,4.994800513650165,231,1518042
94,6,2,2029,93,83,0.6,0.6,93053,46509,5.0,363,1521069
94,5,2,2013,97,80,0.5554707976294336,0.5537919879950004,91041,45879,4.989755487944203,390,1522606
93,5,1,2025,91,82,0.603444393241784,0.681234510971543,86390,46071,5.004277682266274,317,1518757
92,0,0,223,40,28,0.02739204193474233,-0.019828110944765637,14089,17322,1.3975726885340587,1378,1757154
93,0,0,223,45,23,-0.054025764321279555,0.015672096499896912,8871,15009,1.4149677482806167,1299,1757319
93,0,0,195,42,23,0.0,0.0,10043,15587,1.4,1387,1753355
95,0,0,985,43,28,0.10162482161969628,0.06415472648457968,10091,18914,1.5261983844925417,1523,1753560
93,0,0,228,39,24,0.033665487133791826,0.06555663089577955,9590,14602,1.4014980140651734,1304,1750531
92,0,0,133,38,22,-0.006390995038296551,-0.032212475563244095,9278,14217,1.3714331027207394,1396,1754667
77,8,0,3193,442,385,8.02,2.0,278616,17581,2.0,7216,1866756
77,8,0,3178,442,382,7.9896166698622295,1.9247492957084364,275508,15936,2.02684413669017,7268,1870057
77,8,0,3194,442,382,8.018825960307405,2.0050682968864284,277822,18451,1.9749976304411678,7193,1867065
77,8,0,3372,443,386,8.447351207972574,2.2953214313158807,283546,22016,2.4023830217380193,7940,1867655
77,8,0,3202,443,385,8.024409253666263,2.022645751997568,275543,17070,2.016634075477824,7194,1866187
77,8,0,3193,442,385,8.02,2.0,278616,17581,2.0,7216,1866756
82,3,0,747,102,58,3.0324903357064334,10.052516439133463,424589,240499,3.8111874365690515,3708,1804306
82,5,1,1539,262,201,3.889858905217958,10.139960106391182,429183,260029,4.622372422985645,3799,1807846
81,4,1,755,101,57,3.006476152238106,10.09499160988829,422656,240483,3.8286799271430425,3745,1807348
82,4,0,782,103,58,3.055566970870569,10.056030128595536,427839,242491,3.812284555368093,3583,1805260
82,4,1,1287,217,59,3.15168555230425,10.604854269480473,463164,256739,4.740605577014143,3783,1808968
82,4,1,1028,189,165,3.2222537344639557,12.77729341829399,433061,252489,3.9316918491668633,3807,1809532
98,0,0,164,8,15,0.2545010299101784,0.22730246239097013,-1585,7906,1.0019004305194041,6391,1869937
98,0,0,156,9,17,0.2,0.2,2056,2898,1.0,6472,1871632
98,0,0,138,5,12,0.24160553414712793,0.16562525533643563,4245,2859,1.0081605470130777,6422,1869690
98,0,0,185,12,15,0.19193036426308313,0.16709023939685003,-1786,2462,1.0122713589779917,6424,1869995
97,0,0,194,8,17,0.1798105867127198,0.1529905836955421,5251,4906,1.0282318110118787,6597,1871890
98,0,0,160,7,14,0.16076283198850483,0.1727160357075021,4105,1622,1.007473110571852,6436,1872575
97,0,0,795,72,68,0.18363464070946872,0.22291559808358838,47128,49792,0.9732766111441934,598,1753885
97,0,0,781,80,69,0.19868545649445746,0.196865425714529,44749,50146,1.0152841153239998,489,1750735
97,0,0,681,79,67,0.19229968977423953,0.2388689852730305,47389,51235,1.055946173234067,465,1752553
97,0,0,691,76,70,0.17202307206931872,0.2095820560539166,50203,48324,1.0030475960710594,673,1747319
97,0,0,747,73,73,0.2557174827398952,0.2014469959564273,52012,52216,1.0192489756063379,638,1749378
97,0,0,750,76,69,0.2,0.2,49826,50394,1.0,572,1752952
88,6,0,1564,189,118,2.873880154230126,2.9235408299833985,297579,17290,1.976503382021917,7232,1882797
92,4,0,1163,99,19,2.1832318433510887,2.5619807268933132,287444,15170,1.6247919628350178,7257,1880394
92,3,0,1160,100,21,2.295393440839966,2.5655092567104925,294307,10769,1.557741733211499,7243,1878221
89,9,0,1889,417,49,8.198782412137486,2.6323540724251058,302575,13549,2.137681536579718,8285,1883912
92,3,0,1107,95,21,2.1736938906624554,2.619372163497078,289617,13890,1.6160088235313546,7318,1874676
92,3,0,1162,105,20,2.181372122624167,2.5826188291323815,287347,15205,1.6127814809805325,7272,1878115
91,35,47,341,24,18,1.8874540431921825,1.787650128811552,56740,27187,1.1693370779900132,8839,1869756
90,35,47,365,26,22,1.7962438624078934,1.8410565922960944,56857,26880,1.2033832096817483,8788,1869218
91,36,46,371,28,19,1.778541746804342,1.8082807219717194,52685,24272,1.2246545402480706,8807,1870384
91,36,46,365,27,20,1.7752472733076814,1.8617171281436409,56016,24963,1.1940531936269787,8799,1874831
91,36,47,345,26,20,1.8,1.8,51659,26403,1.2,8807,1871341
91,35,47,313,25,21,1.753497219739826,1.8138651187838348,50595,27137,1.1882366788583276,8834,1872082
96,3,0,432,56,16,1.1858108275647985,4.566841363592267,287086,9423,2.2281698185944596,3786,1824177
96,2,1,384,53,17,1.213787477227787,4.60245917198457,294427,8460,2.182699460560606,3725,1821086
97,3,0,474,51,18,1.2386560477250934,4.654291328508618,296437,6706,2.18517629267003,3800,1820759
96,2,0,399,52,20,1.200691808622278,4.5958666521993905,287804,8251,2.1809626636342068,3811,1823446
97,3,1,411,53,16,1.2,4.6,294255,7831,2.2,3741,1821334
96,3,1,436,51,16,1.229901596204331,4.573041635751542,295709,5705,2.1517802223522273,3703,1822373
97,0,0,191,27,27,0.1612269090612097,0.21025004189189134,-161,9411,1.0077084759744788,1444,1760334
96,0,0,163,26,31,0.21289014685181973,0.18281934727124957,3340,9796,0.974506024745109,1497,1764417
96,0,0,206,22,21,0.21294902408090843,0.21983328139843733,-2192,9463,1.0015526364030858,1397,1758618
96,0,0,208,30,21,0.26998230020310193,0.27037677965355006,-2550,8708,0.9689676490291534,1313,1764271
97,0,0,153,26,21,0.2244006249132641,0.2286041205689365,1934,8871,0.9553230745397854,1291,1758930
96,0,0,180,20,27,0.2407080223787062,0.1728664766069074,-5402,9530,0.9986539794390649,1515,1761370
96,0,1,393,211,50,0.18611477512186683,0.2261212880973216,381851,333305,2.6205897641678026,5694,1835900
96,0,0,429,206,53,0.20235679909339335,0.17291502559461908,377176,336414,2.538745918368404,5877,1832203
97,0,0,353,213,49,0.22462193395887267,0.13907377083512015,373012,332344,2.601364156846329,5763,1831535
96,1,1,411,208,51,0.2333733184806167,0.13202384878868606,377572,333717,2.5231283178602384,5818,1834728
97,1,0,407,208,51,0.22029675866446288,0.15296071262005623,380293,332035,2.589912981060881,5714,1836560
97,0,0,376,211,45,0.2726400484377655,0.06073113787791229,384875,335021,2.5836638892787014,5676,1833542
89,12,1,3263,145,139,1.8322607792916208,4.4855642313456485,122640,60668,4.436965761884661,523,1446453
90,11,1,3261,140,136,1.7958690438985838,4.432053149746476,123969,61142,4.384527694226826,536,1445582
90,12,0,3192,149,136,1.8310402619195578,4.297368193384636,119232,61294,4.406684578511739,551,1446518
89,11,1,3210,145,142,1.8356275881672681,4.409940939551947,132429,61588,4.387579627880101,338,1445302
90,12,0,3208,148,139,1.735517739637214,4.3668109225625,125398,59839,4.393178176237626,523,1448817
89,11,1,3184,144,138,1.7636823330777878,4.390564251885667,120410,64464,4.393253664454593,391,1447565
97,17,25,223,26,30,0.20102597742002004,0.16771272943122095,94134,25108,0.9668496880021806,7496,1875076
96,16,25,233,21,28,0.2530185358480138,0.21553172518559985,95701,28075,0.979189898802413,7343,1878179
96,17,25,238,30,32,0.2,0.2,95288,31907,1.0696271223250982,7402,1875018
97,17,25,226,28,31,0.25056161159450435,0.21487449480381265,97671,26741,1.016107289158655,7421,1875676
96,16,25,220,24,29,0.23610012650085574,0.1383197008177319,101593,25730,1.0166205112711142,7298,1872815
97,17,24,209,34,32,0.1785378738622684,0.16280224473435032,91259,25861,0.9540058092686557,7417,1872161
83,13,0,1969,407,315,1.7614467665735793,4.004418572666134,521488,131151,3.4212087345072795,518,1699656
85,16,1,2444,450,437,1.8166836525399623,6.189875602580037,537431,150925,4.865683335022877,3031,1720261
84,13,0,1958,406,314,1.8189202307537922,4.008988861434854,525519,133984,3.4148408031995645,434,1697596
83,14,1,1939,404,317,1.7769099644481858,4.017776833255015,521781,134662,3.4096570510702477,527,1700304
84,14,1,1900,402,319,1.8821464882936614,3.9748335306161584,521467,133812,3.4047754418931886,563,1700641
84,13,0,1935,402,316,1.8045064219297926,4.007244393311375,521030,131618,3.4188788423183114,455,1702697
96,17,26,221,26,33,0.15438617281329897,0.34753198735949287,90669,18734,1.2068845760511642,7127,1875603
96,17,26,247,23,35,0.2,0.2,89718,18693,1.2,7199,1874051
95,17,26,252,25,31,0.18934615001211966,0.1568699968830936,94692,18605,1.2230917406060784,7202,1874938
96,16,25,207,24,34,0.15148907145277052,0.1816465496654211,90127,20021,1.1810949300165359,7162,1876091
96,17,26,190,25,36,0.18609702061828637,0.20221855964655447,89020,16549,1.2101667375950367,7161,1873210
95,16,25,186,22,42,0.24860975586933454,0.20867630928812955,90759,19918,1.2085586621688948,7138,1873702
95,1,0,968,48,36,0.598545810261913,0.6048997916774943,10914,9133,2.9962854066061224,156,1710191
96,1,0,939,52,40,0.582339058844482,0.5895225895463198,9562,9435,2.9848349377932624,91,1712024
96,1,0,993,51,39,0.6,0.6,7421,6898,3.0,162,1709936
96,1,0,990,48,37,0.5828864849556992,0.5693170749061488,14076,6830,3.0054342890998615,276,1709283
96,1,0,993,51,39,0.6,0.6,7421,6898,3.0,162,1709936
95,0,1,988,48,36,0.6022348613662935,0.650482729082301,8317,9044,3.012050904380516,236,1708897
92,18,26,2163,141,72,0.6375082836413386,0.6437749618243095,84867,57125,2.4202730231820175,4820,1728590
92,19,26,2247,135,73,0.5979101892769785,0.5889191167055067,90076,59727,2.387200322759225,4817,1736781
91,18,27,2253,132,76,0.5427068584350683,0.5551340777672215,89108,57489,2.3962163110516763,4638,1729943
92,18,26,2188,141,75,0.6173748342936283,0.5870693980400585,86337,59524,2.437843708117975,4702,1729579
91,18,26,2164,131,79,0.5956738578453783,0.6127479848936761,91403,60187,2.469804730139929,4640,1732767
92,18,27,2223,139,73,0.6,0.6,90472,59143,2.4,4710,1731314
84,7,0,1512,276,116,4.2,2.6,1313197,44146,6.0,338,1700651
83,6,0,1482,277,116,4.196432969453382,2.604328627450948,1317416,44142,6.062349258735932,438,1699824
84,7,0,1512,276,116,4.2,2.6,1313197,44146,6.0,338,1700651
84,6,0,1539,270,118,4.169398874881088,2.5815641001595626,1309658,46361,6.021233245876668,248,1700281
83,7,0,1510,274,116,4.1604238127504285,2.577997783596667,1322824,43611,5.991596187674104,425,1705777
84,7,0,1512,276,116,4.2,2.6,1313197,44146,6.0,338,1700651
93,3,0,1234,205,115,0.4,2.2,123824,135757,2.4,263,1536757
93,3,0,1234,205,115,0.4,2.2,123824,135757,2.4,263,1536757
93,3,0,1234,205,115,0.4,2.2,123824,135757,2.4,263,1536757
92,3,0,1233,202,110,0.404649759389903,2.177360946874138,127139,136709,2.3745200391511103,149,1536782
92,3,0,1246,209,117,0.35198248055034215,2.2716576889689057,122947,137893,2.42003766125955,319,1534631
93,2,0,1256,205,116,0.39236154285061847,2.1879949813756494,127609,135512,2.4041709586128297,215,1535830
91,17,3,1901,133,92,1.8283864596081205,2.0548689903318835,117078,27700,1.3964626638391007,7717,1871724
91,17,4,1871,133,91,1.7849847819862266,1.970853017342479,112047,28454,1.393241671032689,7699,1871553
92,17,3,1919,126,92,1.8613429040450318,2.0288505384141593,114874,27412,1.4062418365401235,7741,1872102
92,16,3,1974,127,87,1.822779413182806,2.0389654451743873,113041,25915,1.4495124936372927,7687,1871931
91,16,3,1862,130,91,1.8468594551330542,1.921087801680515,114789,28032,1.377708925906667,7777,1869968
92,17,3,1912,132,90,1.8184179864187422,2.10433462032886,107020,27091,1.417438241995624,7660,1873333
98,0,0,259,18,46,0.14014134310528462,0.13674674414291427,6572,15790,1.2029157075231631,7259,1876135
99,0,0,288,20,41,0.18590071174994444,0.09097352364343604,3968,14498,1.1986926209078301,7379,1876945
99,0,0,272,18,42,0.2115714117637622,0.2401669011490252,8293,13379,1.192853080291791,7218,1876715
98,0,0,309,20,43,0.23549052970872583,0.13972492424005017,6379,17894,1.2297568570992556,7305,1873435
99,0,0,266,19,43,0.2,0.2,4582,15903,1.2,7293,1875112
98,0,0,225,19,43,0.19210992947517272,0.14696939654071836,5817,14556,1.224162034624235,7300,1870964
79,11,8,1442,133,85,0.5493884135916514,2.4140653138817645,507585,190959,3.9710319304181927,621,1513973
82,18,10,2584,255,106,1.0342248625954253,2.731784257095937,529189,244408,4.65071050321954,690,1538671
80,11,8,1410,131,84,0.5893792075104105,2.4019628854527277,505853,189518,4.003730320873875,513,1510331
81,12,8,2040,375,171,0.6590376394251326,3.1958577601923723,525839,205056,4.216346171162235,651,1515159
79,11,8,1437,133,82,0.6512118921148186,2.409513155886528,511071,190906,3.9826168365537606,540,1512883
79,12,8,1443,131,80,0.5966834624897553,2.439045203361145,504237,192578,3.9970143925776367,525,1515696
85,7,1,1071,50,60,6.2,9.6,27162,193369,1.8,6829,1852869
84,7,0,1054,54,56,6.235898126385309,9.600427008341947,26477,192295,1.827202610751447,6793,1856863
87,7,1,1327,50,62,9.133215935877733,13.052814287557412,42180,194312,2.0650280908322736,6881,1852928
84,6,0,1063,50,59,6.221383423573112,9.537853574958445,23106,190703,1.7728784201338432,6868,1850642
85,7,1,1071,50,60,6.2,9.6,27162,193369,1.8,6829,1852869
84,6,0,1048,46,59,6.22772896216779,9.628292822382958,28037,189671,1.8594525619771838,6832,1852003
96,1,0,382,57,51,0.2,0.2,8498,20401,3.6,1498,1717632
