usr,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap
93,3,1,363,32,28,1.6,1.6,53787,31694,1.0,11943,1884942
78,5,1,5290,300,320,0.0,0.2,214690,646119,2.0,302,985582
92,1,0,1616,156,60,0.8,0.8,78137,43494,1.2,375,1753667
94,4,0,840,52,39,0.8,1.6,16329,16867,1.2,367,1014170
94,2,1,1922,108,60,0.6,0.4,302647,12972,1.6,1014,1743666
91,3,1,487,57,30,1.8,1.8,61441,17508,1.2,8318,1834110
87,5,0,2500,251,347,3.4,1.0,97385,28939,3.4,2016,1719568
89,3,1,3144,224,161,1.0,0.8,262412,28163,2.2,646,1054936
89,27,25,1365,61,45,1.4,1.6,23523,5039,2.0,3765,1774579
84,8,1,2455,358,328,6.4,1.8,187112,16175,3.2,6117,1852827
0,24,18,3457,401,226,1.0,0.8,137036,87730,222.0,84,16
97,1,1,194,15,23,0.2,0.2,585,16000,3.0,579,1710640
89,16,5,2225,154,149,3.2,1.0,97741,8806,1.0,4318,1823917
90,7,1,2041,114,70,1.8,1.8,213673,25915,1.8,242,1076898
95,3,1,860,141,69,0.8,0.8,146075,148050,4.0,828,1746520
78,28,19,2613,325,161,7.2,5.4,70661,96586,1.5,994,1007877
93,2,0,1975,207,156,0.4,1.6,7621,71396,1.7,188,1064462
91,7,3,1360,115,99,2.4,3.4,80145,22427,1.8,495,1046338
93,4,1,809,99,91,2.0,0.8,63513,61487,1.2,7583,1865490
97,2,1,254,22,17,0.4,1.6,92792,26468,2.0,3774,1821341
76,2,1,5919,314,357,1.2,1.2,262742,668483,2.0,283,980139
87,4,2,2129,169,184,1.2,2.6,220260,280690,5.0,1332,1613035
85,35,50,2797,323,269,0.2,0.2,192178,238685,3.0,2121,1046506
88,21,24,371,23,34,0.8,0.8,33625,42048,1.0,1957,1766228
82,8,1,4069,282,257,2.99,2.59,152071,227909,1.0,151,996252
96,1,1,295,34,34,0.8,0.8,104999,14568,2.2,4578,1846795
74,28,3,4965,359,201,7.6,8.2,516710,71332,5.4,364,1395704
96,1,1,694,30,35,0.6,1.0,7099,110246,1.2,6825,1849464
77,58,73,4483,795,436,1.4,2.8,124437,16244,3.8,373,1536698
98,0,0,200,31,21,0.2,0.2,21262,5539,1.0,6934,1845040
88,17,12,3647,405,211,0.4,0.6,143002,79976,3.0,151,999584
72,21,9,5903,165,114,3.2,10.4,70199,59637,4.6,6628,1409661
92,1,0,3516,251,138,0.2,0.2,219873,204131,3.6,4032,1344037
95,1,0,1222,67,113,0.4,0.4,12403,35778,1.0,387,1059570
91,4,2,2106,213,124,1.4,2.8,17914,23884,2.0,999,1128026
81,6,1,2214,308,213,3.61,5.01,918058,137988,1.0,281,1038023
86,49,64,2339,224,77,2.6,3.0,221330,25672,2.6,160,1107094
74,19,7,6892,355,202,2.2,8.8,172921,81519,4.2,943,1631170
87,21,12,2619,442,199,1.2,1.2,546478,130566,4.8,218,1540139
83,25,18,2182,499,165,1.2,2.6,929960,613173,2.6,240,1032798
92,4,0,943,132,122,2.4,0.8,64603,15178,2.0,7658,1879286
89,2,0,453,43,36,2.2,2.2,136424,57700,2.0,6264,1853056
0,2,0,1508,389,229,0.4,0.6,635277,571460,413.0,91,9
88,5,0,3971,326,209,1.8,0.8,416863,78149,6.4,311,1316141
94,2,0,1119,83,53,0.8,1.4,27734,18778,1.3,665,1064901
97,1,1,246,44,26,0.2,0.2,23591,9714,1.2,8312,1835272
84,1,0,3894,274,146,0.2,0.2,260849,109891,3.0,148,1029790
88,3,2,1721,202,219,2.0,2.0,44461,264825,2.2,757,1381216
97,1,0,304,33,19,0.8,3.2,65141,6647,2.0,606,1760822
60,26,13,6511,707,426,8.2,15.6,347219,141663,1.7,185,1092566
96,13,19,746,39,19,0.2,0.2,107834,10108,1.4,553,1752816
93,2,0,2037,159,120,0.4,0.4,133558,48781,3.8,432,1064513
97,1,0,1925,88,96,0.2,0.2,3715,12124,2.0,1414,1725048
98,2,1,200,14,17,0.4,0.4,790,7577,1.0,7314,1864000
68,27,18,3872,342,296,6.39,6.19,402584,268770,2.0,118,1004704
97,16,24,195,12,17,0.4,1.2,1216,10442,1.0,7917,1880896
92,1,0,302,57,24,0.2,0.2,253775,4639,1.8,489,1745791
80,3,0,862,78,209,2.0,2.6,267700,63938,2.8,2242,1796314
92,2,1,2454,77,73,0.2,0.2,112866,26523,2.6,301,983820
83,8,2,3907,359,271,4.8,1.4,164803,29992,2.6,288,1709192
95,0,0,801,217,165,0.2,0.2,144435,129531,2.2,2141,1763296
97,1,0,914,71,56,0.2,0.2,1297,13687,3.3,1511,1026047
80,4,1,2965,289,198,3.4,1.2,374749,14956,2.8,582,1758584
83,2,1,3440,219,187,0.6,0.6,163473,64164,1.8,735,1123065
87,39,48,3006,235,235,2.8,1.0,110395,14018,3.4,4526,1720122
95,1,0,1617,143,112,0.4,0.6,12219,3838,2.0,365,1382544
96,2,1,523,52,37,0.4,0.4,176128,68253,1.0,8054,1834821
98,2,1,193,15,14,0.2,0.2,6997,4123,1.0,7288,1860160
91,46,62,1299,155,138,2.0,1.4,56106,32993,1.5,2632,1017843
0,8,6,1168,129,88,0.8,0.6,135994,31885,133.0,94,6
89,0,0,2743,95,99,0.2,0.2,3089,5280,2.0,628,1755138
70,25,16,4669,463,327,2.2,1.8,330037,140092,11.0,146,1304138
98,2,1,210,25,32,0.2,0.2,11974,22876,1.2,6169,1855749
90,32,48,1404,116,87,0.2,0.2,15887,59172,3.7,154,1113450
96,13,21,1036,58,37,0.2,0.2,46946,7024,1.0,5663,1832568
91,27,39,2887,137,81,0.6,0.6,40273,39759,1.4,308,1749037
74,7,1,1950,180,97,5.99,6.19,397379,148245,1.6,365,1005349
87,1,0,5838,448,248,0.2,0.2,114398,54983,1.0,279,1070259
94,33,47,562,92,36,0.4,1.8,292680,26315,1.0,599,1034651
98,1,1,341,52,40,0.6,0.6,29813,24090,2.2,381,1716736
86,5,0,1998,292,242,4.2,1.2,132678,19310,3.0,634,1711210
97,1,0,397,159,60,0.6,0.4,61210,20054,1.2,6170,1857019
98,1,1,205,23,35,0.2,0.2,7434,8785,1.0,7263,1865264
86,4,1,769,95,96,0.4,0.4,183897,306485,4.0,182,1708040
91,40,55,2814,152,125,0.8,0.8,36577,47134,3.8,1048,1524160
90,83,81,2582,170,159,1.0,1.0,66580,202445,1.5,271,988688
98,1,0,311,58,35,0.2,0.2,1820,10295,1.0,1900,1771971
84,42,58,3615,229,134,1.0,1.2,20581,29381,2.2,168,1130147
94,2,0,1307,130,68,0.8,1.0,23161,18709,1.3,1940,1075173
91,10,10,1752,206,116,0.6,0.4,492823,51586,1.0,168,1102458
93,16,24,288,68,40,0.4,0.6,229547,216569,2.4,3570,1822072
86,1,0,388,76,51,0.2,0.2,325605,240758,2.8,143,1716574
82,33,23,2813,214,134,1.2,1.0,359038,138798,8.0,461,1317317
92,0,0,1945,140,120,0.2,0.2,55721,87368,1.2,317,1753784
85,2,0,2935,172,103,1.2,1.8,499502,171548,5.6,143,1017051
90,2,0,2055,239,173,0.8,0.8,106521,135119,2.8,419,1380114
95,0,0,239,44,33,0.2,0.2,248037,108579,1.0,5759,1856667
85,14,10,1344,118,74,1.6,2.6,321978,46937,1.0,1767,1069374
91,7,1,1650,160,126,0.4,0.4,33712,61936,2.0,430,1013798
82,3,0,3320,294,227,2.2,4.19,79618,108101,1.0,296,983580
81,30,15,2926,269,233,5.0,4.6,198456,55428,3.8,7949,1366403
91,0,0,216,14,20,0.2,0.2,452,5432,1.4,974,1761416
89,2,0,1687,66,57,1.8,3.8,145191,83587,1.6,762,1069069
76,8,0,3741,238,175,6.8,20.0,43717,46291,1.0,202,1091530
0,23,18,2996,257,265,1.4,1.6,170904,76164,212.0,81,19
97,1,1,241,18,24,0.2,0.2,7016,10288,1.4,7398,1865531
98,0,0,319,61,37,0.2,0.2,1695,5584,2.0,253,1707712
56,21,6,5456,485,304,11.4,11.0,390051,40479,1.0,530,982954
79,6,1,3959,659,573,3.0,1.4,569326,396615,2.0,427,1125595
95,1,1,2021,93,96,0.2,0.2,105905,9499,2.0,630,1718893
77,4,1,7225,252,310,1.4,1.4,164847,565690,2.3,299,1004424
81,5,1,2433,194,142,1.4,1.4,346692,122775,1.5,875,1055194
97,26,39,219,15,17,0.2,0.2,15074,10163,1.0,6879,1826264
77,20,9,5998,660,226,2.2,4.79,194430,88620,2.2,1115,1018756
92,3,1,802,52,65,1.2,3.2,56074,212985,1.2,6933,1852528
97,7,1,606,58,77,0.2,0.2,5240,61640,2.0,594,1059555
98,2,1,823,27,26,0.2,0.2,18803,20002,1.0,4624,1828408
95,2,1,457,39,27,0.4,0.4,7987,5076,2.2,1354,1713314
97,2,1,234,36,15,0.2,0.2,214764,14692,1.2,7280,1877278
92,2,0,1623,102,104,0.6,2.2,121229,71410,1.0,170,1046589
86,6,4,2763,249,112,1.6,3.2,132672,25607,1.0,320,1123400
90,7,1,1796,112,99,1.4,3.19,218630,187867,3.0,239,1514932
90,47,55,891,72,57,2.0,4.59,161768,38142,1.0,309,1068905
78,15,9,5763,322,275,4.2,3.4,225329,158009,6.2,1164,1614413
91,53,75,1345,98,108,0.4,0.4,16472,65359,4.4,1432,1044718
88,4,0,2781,263,222,2.6,1.2,245197,44762,1.7,2744,1047638
86,14,0,1654,95,62,2.0,2.4,189881,134834,6.4,168,1593582
90,39,52,2527,138,89,0.8,3.4,265344,41496,1.3,677,1057779
98,1,1,465,22,28,0.2,0.2,11366,12964,1.2,6848,1877352
77,11,0,2995,400,336,8.0,3.8,269385,80555,4.6,242,1722416
83,6,0,3018,417,241,2.0,2.59,1224535,193082,1.3,406,1071511
0,77,90,4219,652,595,1.39,1.39,96821,46895,134.0,85,15
97,1,0,346,61,23,0.2,0.2,382940,19927,1.8,8016,1862216
83,7,2,1948,302,236,5.59,2.2,390970,260428,2.4,3458,1815641
91,3,1,1490,147,111,1.4,4.0,29410,32328,1.8,1147,1124344
89,52,36,3084,203,389,2.8,2.8,94519,116569,2.4,1632,1641173
89,1,0,2711,144,118,1.4,1.6,161993,56924,2.6,152,1087596
80,6,2,2285,177,191,4.0,3.2,84430,214977,2.8,717,1016555
95,14,13,1510,168,97,0.2,0.2,25438,26958,1.0,1088,1080695
98,1,1,192,12,33,0.2,0.2,8571,12015,1.0,7293,1875112
93,3,1,2307,114,105,0.4,1.8,31281,113104,2.4,3103,1656325
58,54,34,5657,777,594,11.4,6.8,446525,68465,2.0,424,1031053
93,0,0,2352,82,73,0.2,0.2,3146,8482,1.0,608,1731416
93,1,0,3440,144,156,0.2,0.2,92394,37398,2.6,147,1707931
90,0,0,1703,158,127,0.2,0.2,5095,24264,1.6,166,1099232
94,17,25,1405,83,142,0.6,0.6,12122,157021,1.2,144,1746180
79,7,2,2862,278,150,5.61,4.81,253841,114278,2.4,1934,1007500
97,2,0,528,35,40,0.4,0.8,1229,25473,1.3,704,1064691
98,0,0,233,23,22,0.2,0.2,663,9460,2.0,2972,1707112
96,19,28,586,76,51,0.2,0.2,1609,13494,2.0,1258,1713042
88,20,25,419,36,32,2.2,2.2,63830,39248,1.0,8249,1866379
99,0,0,151,11,25,0.2,0.2,439,21995,1.0,6737,1858691
96,1,0,1505,73,77,0.2,0.2,10196,28193,1.5,1065,1053132
89,4,1,1602,170,162,3.4,1.0,77639,153502,2.2,5757,1840403
94,1,0,2514,120,99,0.8,1.2,276080,32472,1.6,205,1749656
72,22,18,4418,351,216,4.0,5.0,301061,68449,2.0,1063,1008304
76,12,0,6188,624,408,4.99,2.0,137279,62736,1.0,328,1065847
98,0,0,195,10,16,0.2,0.2,3368,46609,1.2,6910,1858525
80,7,0,2635,588,572,0.6,2.2,647485,572968,1.0,169,1047085
81,65,6,2532,166,125,0.6,0.8,38998,80415,1.0,342,1036602
94,4,2,2318,252,116,0.4,0.4,284319,144524,3.6,669,1326208
97,1,0,801,67,72,0.2,0.2,4584,19779,1.0,314,1016016
96,28,39,157,14,15,0.2,0.2,8738,8548,1.0,1882,1768184
89,5,0,2794,291,263,1.2,0.6,129608,114836,3.0,1403,1040123
76,17,6,5966,274,171,2.59,6.79,27941,42226,4.6,154,1311112
90,3,0,2286,160,97,0.6,1.8,162790,78386,1.8,566,1014058
86,4,0,1012,137,112,2.6,0.8,78025,6260,1.6,587,1742296
56,48,44,5793,705,325,13.4,34.8,251986,151431,1.0,1188,1087403
94,5,5,2175,83,77,0.6,0.6,17319,29789,1.5,425,988923
90,254,59,4072,333,311,0.6,0.6,183534,202268,2.0,2422,1644392
93,1,0,1293,59,49,0.6,1.0,3767,14409,2.4,1268,968080
84,3,2,1527,122,145,0.2,0.2,413659,365236,3.0,135,968140
89,40,55,2672,161,146,0.4,0.4,74895,196953,1.5,194,973072
85,212,208,4232,406,255,1.2,2.0,388291,161853,3.4,422,1334416
75,7,0,2820,373,332,6.8,1.8,173582,20888,4.2,143,1751645
90,6,1,1279,180,157,4.0,1.2,94575,6400,1.0,7196,1875514
90,3,1,388,31,24,1.6,1.6,49659,58793,1.0,7544,1861499
91,1,0,2450,128,113,0.4,0.4,23110,26628,1.0,791,1050303
88,1,0,2282,401,210,0.2,0.2,12692,54386,1.6,235,1742318
98,0,0,158,13,15,0.2,0.2,448,6400,1.0,7240,1863624
92,2,0,1680,400,299,0.6,0.6,11734,13465,3.6,369,1712258
82,20,8,2806,306,272,5.2,8.6,214889,130687,1.2,193,999115
76,198,38,4220,448,341,2.6,1.2,228047,193897,1.5,137,1017034
74,6,0,2098,190,110,6.4,24.0,158411,22867,1.0,354,1035406
91,25,20,1423,187,171,0.2,0.2,122096,137418,1.6,532,1099797
63,53,8,5116,612,442,12.6,8.2,266963,24095,5.8,2778,1536829
93,2,0,1539,132,116,1.8,0.6,117877,17639,1.0,151,1069188
98,11,15,188,15,41,0.2,0.2,2710,8658,1.0,3557,1847944
74,7,0,3216,570,72,6.8,21.2,1510447,52634,2.8,201,1108710
87,4,2,674,79,49,2.6,2.6,191341,147817,1.2,5280,1838771
91,15,14,2423,566,248,0.2,0.2,649934,653520,1.8,430,1044971
87,1,0,2804,352,410,0.4,2.0,37461,53614,2.6,1969,1705293
75,68,83,3135,244,162,5.41,14.83,171541,96875,1.0,365,1106976
91,1,0,356,31,31,1.8,1.8,44217,20023,1.0,7303,1849827
94,1,0,1592,93,69,0.4,1.8,39733,37995,1.2,2906,1050522
81,6,1,4322,387,274,3.41,3.21,211938,119371,1.0,679,989015
76,12,3,4338,319,246,1.6,2.2,346697,139861,6.4,465,1290687
92,16,5,2596,172,101,2.6,5.4,367523,68362,3.6,852,1545477
0,29,21,1296,480,160,1.4,2.2,816892,683670,142.0,89,11
87,9,3,3120,405,277,1.0,1.79,162000,110195,2.0,566,1068770
84,1,0,4165,259,163,0.8,1.0,55069,162071,1.5,424,1001854
88,5,0,4036,354,200,0.8,0.8,32404,49327,1.5,193,974271
90,3,0,1193,145,152,0.8,2.6,217173,106950,1.0,576,1066038
92,6,4,1090,84,52,1.4,2.2,181014,31665,1.3,175,1025157
90,2,1,3898,181,176,0.2,0.2,12690,211636,1.0,281,999800
75,41,11,4185,549,252,5.79,7.39,112159,92205,2.8,132,1055216
88,13,12,3053,353,166,0.8,2.0,373103,39226,1.8,848,1126931
93,1,0,1030,49,34,0.4,0.2,94546,25256,1.2,717,1037518
96,2,1,1413,47,51,0.4,0.6,23046,23823,1.2,1181,1005154
85,2,0,3021,336,243,1.4,4.2,174664,129337,1.2,195,1089227
61,45,0,3910,282,166,11.58,32.73,103815,31905,1.8,142,1101212
77,4,0,815,125,44,2.6,2.4,726462,152999,2.0,2170,1817514
84,2,1,4502,256,169,0.2,0.2,191500,262830,4.6,1673,1000469
98,1,1,262,49,13,0.2,0.2,36285,9884,1.8,7914,1869864
96,13,11,913,143,66,0.2,0.2,182190,185325,3.0,2558,1578943
86,9,0,3332,291,220,2.4,1.6,202138,67219,1.3,204,1089602
91,4,4,1333,93,90,0.4,0.6,160801,50962,2.2,572,1128707
88,71,95,1799,188,93,1.0,2.8,664266,115590,2.2,1950,1004462
94,1,0,1423,104,65,0.2,0.2,4577,25310,2.0,631,1069803
75,16,8,3665,293,271,6.41,4.81,190369,174297,1.0,725,988733
98,2,1,214,10,14,0.2,0.2,9873,44773,1.0,7731,1866403
90,42,58,2302,145,125,0.4,0.6,10686,50059,3.8,336,1064146
95,47,44,1484,77,71,0.6,0.6,26243,27853,3.0,10789,1382502
96,0,0,887,115,51,0.2,0.2,132347,125126,3.6,1369,1755973
84,5,2,4617,460,217,1.2,1.2,122675,148030,3.0,1894,1001723
89,13,6,3069,173,94,1.4,1.6,131542,105250,4.4,2549,1576858
98,2,1,332,54,30,0.2,0.2,88639,6183,1.0,588,1736382
91,3,3,2070,176,118,0.6,1.0,19761,26919,2.3,499,1119318
73,19,17,5367,374,258,1.2,1.0,359434,97984,1.3,145,1002831
96,2,1,876,30,29,0.2,0.2,21116,41098,1.0,4609,1828424
72,37,16,3666,627,255,4.2,4.4,591437,86958,1.5,212,988462
0,2,1,1436,93,81,0.2,0.2,287757,47872,148.0,92,8
0,12,10,2643,131,161,0.4,1.8,86268,58754,473.0,90,10
91,0,0,4367,171,145,0.4,0.6,18863,16529,2.2,479,1380597
98,2,2,261,20,25,0.6,0.6,8969,5009,1.0,7391,1865933
96,0,0,1060,113,53,0.2,0.2,180834,19367,1.0,224,1011219
84,172,9,2899,135,94,5.2,4.8,546948,91311,3.4,1323,1543117
90,52,63,2159,154,151,2.4,0.8,82739,42654,6.8,273,1519694
97,1,1,512,47,44,0.4,0.4,92333,23899,1.0,465,982181
93,2,2,2165,119,111,0.0,0.2,38370,33538,1.0,900,1112571
84,10,5,4113,222,156,3.8,3.0,126566,37744,1.6,887,982733
91,3,1,2198,166,138,0.8,0.6,33606,97451,1.5,2096,1073008
95,62,79,1022,113,81,0.6,1.8,98428,29898,1.0,179,1015712
86,3,0,501,60,14,2.79,2.99,190357,26600,1.4,11435,1874164
86,8,1,1807,121,76,1.0,1.2,27203,24142,1.8,497,965349
91,2,1,1602,183,143,0.6,1.0,108632,43802,1.3,289,1110890
85,2,1,3868,405,333,0.6,0.6,571151,82102,1.0,172,1046045
71,10,1,4460,524,419,7.0,1.8,441130,16790,3.6,442,1744293
95,0,0,474,53,40,0.2,0.2,3058,5309,1.0,1125,1744080
87,59,64,1720,201,112,1.2,1.2,182095,41385,2.0,569,967757
89,24,8,2684,520,252,0.8,0.8,55758,39015,1.0,917,965910
79,45,61,4430,149,116,0.6,0.6,537881,50416,1.8,112,1012219
0,10,10,1489,122,64,0.2,0.2,185016,46690,195.0,92,8
89,30,44,1875,91,85,1.4,1.0,65420,53279,1.5,344,1059890
70,13,9,6431,324,175,2.99,9.78,340837,108188,2.6,175,1388778
96,2,0,936,137,136,0.8,0.4,17347,62003,1.3,713,1060565
84,340,0,3475,228,193,2.8,1.4,142575,57016,2.8,3988,1708720
89,4,3,3045,230,162,0.6,0.6,30583,30913,1.0,254,1098288
90,0,0,2285,207,167,0.4,0.6,174265,45943,3.5,1224,1038943
94,6,5,1730,133,101,0.2,0.2,21597,48037,3.6,2755,1048314
98,0,0,150,9,19,0.2,0.2,2074,12320,1.0,7306,1873272
88,65,60,2391,156,100,1.0,0.8,188534,52404,1.2,723,1006984
90,4,2,1450,238,173,0.6,1.8,137709,123565,3.6,132,1051859
80,55,57,1660,110,79,2.99,4.59,147453,90600,3.2,859,1509469
93,15,3,1203,61,34,1.6,1.8,163076,33674,2.4,2744,1542915
97,0,0,1081,31,54,0.2,0.2,12142,144533,1.6,8345,1864720
90,2,0,2941,214,118,1.2,3.0,20216,9736,2.8,1107,1403693
92,6,2,964,170,99,0.6,0.6,683508,18269,3.2,226,1038432
87,15,9,3223,248,125,1.2,1.2,689071,67101,6.6,633,1302059
92,37,54,1507,114,102,0.4,0.4,56270,67686,1.0,466,1066010
95,13,13,2065,176,86,0.2,0.2,11158,46073,2.0,1191,1458336
93,23,29,415,34,56,0.2,0.2,28673,57303,1.2,2212,1772588
92,36,50,1133,189,95,1.0,1.4,290876,217223,4.0,2282,1603541
69,16,4,4378,173,123,9.2,20.6,45835,24670,1.0,306,1104760
96,19,27,405,74,57,0.2,0.2,8428,13321,1.0,397,1742846
99,0,0,132,6,9,0.2,0.2,416,4514,1.0,7739,1880280
75,23,7,6860,415,246,1.6,3.2,135679,71857,8.2,380,1310003
87,2,1,2912,250,217,1.0,2.8,141678,400483,3.0,290,1375298
90,2,0,4534,364,253,0.4,0.4,15433,69407,1.3,554,1077997
80,57,76,3219,328,182,1.8,1.4,247623,202180,1.3,668,1063253
87,16,2,1974,190,153,0.2,0.2,111053,58062,1.0,131,1054119
94,25,31,2300,104,105,0.2,0.2,15051,30009,2.2,152,1710746
92,157,165,1225,220,16,1.8,2.0,1170456,9245,2.4,8416,1864085
87,15,18,565,45,40,2.2,2.2,62897,142595,1.2,5538,1842536
97,0,0,603,52,62,0.2,0.2,2318,56100,1.0,483,1730390
82,6,0,4507,446,381,5.0,1.4,229819,58808,2.4,233,1710437
97,3,0,1372,76,68,0.4,1.8,150618,119814,2.4,1435,1542104
83,43,31,2296,157,111,2.8,1.8,300099,56847,1.2,298,1086066
94,2,0,1067,112,118,0.4,0.4,60677,38355,2.8,315,1061732
1,56,48,2173,306,183,2.0,7.78,330940,138458,582.0,86,12
91,2,1,1536,133,110,1.4,3.8,24308,22390,1.2,162,1102811
90,1,0,2655,196,151,1.2,0.6,198790,31288,2.6,2347,1699754
95,3,0,995,75,69,0.8,1.0,66503,19072,1.0,211,1014606
0,47,28,7628,430,401,1.0,1.2,509671,516403,1649.0,79,21
0,23,12,1673,145,117,2.0,6.8,160268,57456,581.0,87,13
92,18,10,1650,101,85,1.4,1.8,80582,45072,3.4,1958,1533346
90,2,0,2030,252,85,0.6,1.8,1031241,18973,2.6,249,1095673
98,1,0,280,12,15,0.6,0.6,1076,5271,1.0,7425,1869494
91,5,4,1972,264,136,0.6,0.6,6710,29148,1.0,1245,971048
77,40,54,3432,390,328,3.41,4.81,415685,259602,1.5,401,1098783
89,2,1,2538,200,118,0.6,3.2,29061,22557,1.2,418,1113773
92,98,127,680,54,44,1.0,0.6,12159,22830,1.8,348,975070
0,18,15,2314,256,91,0.4,0.4,294759,283260,166.0,84,16
98,0,0,170,12,36,0.2,0.2,1886,31093,1.0,7374,1874600
82,35,31,4232,320,187,1.8,2.4,176180,143770,5.6,1455,1314174
85,9,2,840,120,60,2.6,2.4,98182,68589,4.2,611,1717547
59,124,135,4269,557,323,3.99,3.59,691572,328743,1.3,127,988386
84,12,4,4168,313,205,1.4,1.0,235149,53022,1.0,257,1052590
80,75,68,2224,308,265,6.4,5.8,211609,159046,1.0,181,960515
87,32,48,6054,283,231,0.6,2.0,24049,248288,3.0,1092,1378821
97,2,1,294,50,35,0.2,0.2,259637,7396,1.0,6342,1855490
94,1,0,371,48,31,0.6,0.6,52298,9498,2.2,3042,1707706
87,24,21,2013,472,171,2.8,3.6,623893,577518,1.5,606,1045882
81,3,0,464,39,35,2.0,2.0,73449,37326,2.2,2652,1796053
86,31,12,4007,295,143,1.4,3.2,548063,21742,5.0,143,1524043
81,32,42,1606,177,145,0.8,0.8,536740,256548,1.6,159,1075711
97,13,19,210,16,35,0.2,0.2,11917,30208,1.0,7645,1878904
81,69,74,3062,519,458,1.4,1.4,463945,441710,2.0,266,1046742
94,0,0,1019,104,80,0.4,0.4,10819,17998,2.0,1041,1066749
97,1,1,277,42,23,0.2,0.2,259702,19388,1.4,7377,1874534
88,9,4,1684,94,59,1.0,2.4,248085,167332,2.2,10656,1381699
68,90,49,5387,310,266,7.82,10.22,296715,180601,3.0,222,1098411
89,9,2,3853,178,141,1.4,2.8,189767,23555,2.6,571,1054232
73,27,3,4267,467,384,8.8,11.4,413386,75318,7.0,1389,1634174
80,9,1,3577,430,226,3.39,3.59,114246,43469,3.4,160,993788
86,31,42,3056,224,179,2.0,0.6,127508,88368,2.0,510,1015450
91,6,5,2097,254,142,1.2,3.4,212869,103284,5.0,2946,1604310
87,14,13,6890,1054,171,0.6,0.8,69387,36569,3.0,254,998522
96,3,1,1982,107,101,0.6,0.6,50974,60735,2.2,1597,1548389
96,2,1,471,26,39,0.4,0.4,9053,12211,2.0,6817,1864789
95,3,2,1626,139,84,0.6,0.6,105625,67257,2.2,852,1717360
94,5,2,447,59,42,1.8,1.8,166619,12441,2.4,4024,1837898
89,13,1,2112,223,109,2.2,2.6,271753,173447,4.0,169,1322045
83,53,79,2675,162,110,0.6,0.8,191280,45919,2.7,1482,1042862
94,0,0,764,68,57,0.2,0.2,48116,38972,1.5,416,949702
76,65,39,3797,1477,133,2.4,2.8,505808,85412,2.4,128,1128730
0,13,6,1881,141,134,1.4,2.2,72256,42530,292.0,86,14
87,6,1,2260,207,136,1.8,1.6,241800,63832,2.2,956,1069212
87,6,1,2961,458,401,2.4,0.8,260714,202105,2.7,217,1006899
80,15,6,4172,321,179,1.4,1.8,218370,133098,3.0,294,1526027
90,1,0,3930,342,185,0.4,0.6,242555,187798,3.8,3440,1338127
90,4,0,2533,122,116,0.8,3.2,99537,100130,4.0,2942,1531818
98,0,0,217,10,19,0.2,0.2,3477,64742,1.0,7746,1870136
91,3,0,1626,280,150,2.2,1.0,376237,112914,4.4,3235,1605074
79,3,1,5598,221,283,0.4,0.6,98296,532449,1.0,227,1002725
94,27,39,898,87,90,0.2,0.2,5233,37131,1.0,128,1128165
85,62,59,3502,273,148,2.2,2.4,355154,49921,1.0,965,975280
0,21,18,1395,358,140,0.2,0.2,498541,524929,560.0,95,5
91,5,0,1799,203,131,2.4,1.2,439266,15923,3.0,712,1066889
81,12,3,1752,135,45,1.6,1.8,218922,34199,3.0,759,1522786
85,21,1,3336,598,572,3.0,2.0,587782,464470,1.8,509,1066181
88,48,2,1184,163,116,0.2,0.2,1336878,51629,3.5,160,1023751
86,2,0,447,53,38,2.2,2.8,105707,29023,1.0,2693,1797126
80,8,0,2802,408,355,8.38,2.2,233031,12990,3.2,7298,1859602
97,2,1,284,43,16,0.2,0.2,261161,11296,1.4,8351,1865738
86,22,27,2478,303,247,4.2,1.2,124481,20933,1.8,1520,1747144
98,1,1,444,53,45,0.2,0.2,12152,15855,1.0,139,1738984
88,36,53,2180,309,119,0.2,0.2,597126,35393,1.0,157,1096487
90,2,1,2288,147,119,0.2,0.2,111699,23476,1.6,281,1735946
89,12,11,2014,339,206,0.2,0.2,50202,29517,1.5,435,1098538
90,7,5,4240,185,170,0.6,1.0,13463,40559,1.0,1134,1053974
90,8,5,2489,128,208,0.2,0.2,66317,431882,2.0,172,1385682
96,1,1,1571,109,85,0.2,0.2,7696,57951,1.2,144,1002419
68,12,3,3958,408,284,9.6,18.6,152577,28722,1.0,117,1109061
0,22,20,2017,393,151,0.4,0.4,583985,551003,702.0,90,10
85,2,1,3996,323,133,0.4,0.8,1352240,156247,1.7,392,985278
77,181,6,4923,286,254,3.39,3.19,211213,235251,3.4,2750,1636152
90,4,1,4175,112,109,0.6,1.0,118854,48015,2.8,436,1016301
97,28,40,182,9,15,0.2,0.2,2630,52068,1.0,6879,1861804
98,0,0,181,10,15,0.2,0.2,5478,46886,1.0,7854,1874812
97,2,1,1148,21,30,0.4,0.8,8675,6147,1.0,4918,1829331
77,131,104,3404,382,217,4.8,7.2,420341,175225,1.0,1354,1006933
66,87,84,5484,390,332,4.4,11.4,245476,153510,5.8,2591,1559867
84,40,50,2932,223,102,1.4,3.2,173324,43284,1.0,477,1065285
95,1,0,1914,55,57,0.2,0.2,9833,23860,1.7,408,1116526
95,1,1,1243,35,59,0.2,0.2,6509,61181,1.0,8312,1839178
90,52,62,976,76,98,0.2,0.2,11377,84271,1.0,1356,1069018
