Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
190,20,22.175,44.17,21.63333333,42.86,21.63333333,44.65666667,19.5,47.69333333,17.82888889,53.85777778,9.626666667,99.9,18.87333333,47.17,21.35666667,52.62277778,16.79,47.93333333,10.1,751.6333333,95.0,5.666666667,33.66666667,9.33,18.53631228,18.53631228
180,40,22.39,44.69333333,21.89,43.09,21.7,45.6725,19.76,49.4,17.89,54.38777778,10.76333333,99.9,19.18333333,48.03833333,21.72,52.63277778,16.79,48.83333333,11.1,752.3,92.5,6.5,32.5,9.95,19.94523534,19.94523534
650,30,22.46333333,45.1,22.0,43.09,21.7,45.82666667,20.1,49.5,17.93277778,54.47222222,11.0,99.9,19.02222222,48.41666667,21.785,52.59444444,16.79,49.16333333,11.4,752.6333333,91.5,7.5,27.5,10.1,39.72838471,39.72838471
80,20,22.6,47.93,22.125,43.9975,21.7,46.36666667,20.0,49.9,17.97555556,54.86277778,11.1,99.9,18.99388889,48.235,21.7,52.21166667,16.79,49.36333333,11.6,752.85,91.16666667,7.833333333,24.83333333,10.3,20.25072069,20.25072069
130,20,22.7,47.33,22.2,44.36333333,21.73,47.2,19.89,49.76,18.0,55.35611111,11.19,99.9,18.86777778,48.18444444,21.68888889,52.08222222,16.89,49.7,11.7,752.95,91.5,7.5,24.5,10.4,30.42902017,30.42902017
120,20,22.79,45.69333333,22.2,44.03,21.79,46.73,19.89,50.32666667,18.03333333,55.71,11.3,99.9,18.89,49.06444444,21.76,52.67833333,16.89,50.03,11.8,753.1,92.0,7.0,24.0,10.5,19.69755058,19.69755058
220,20,22.92666667,46.66666667,22.16666667,44.15666667,21.96333333,46.66333333,19.89,51.09,21.01111111,89.76333333,11.3,99.9,19.1,49.39777778,21.705,52.97611111,17.1,50.86333333,11.6,753.7666667,94.5,7.833333333,55.66666667,10.7,22.70333278,22.70333278
100,10,23.0,46.09,22.1,44.83333333,21.89,46.59,19.82333333,50.53,21.27,78.17333333,11.39,99.9,19.245,50.18166667,21.79,53.09,17.1,50.9,11.6,754.0333333,94.33333333,8.0,48.66666667,10.7,29.87747475,29.87747475
90,10,23.0,46.2,22.0,44.93333333,21.89,46.59,19.76,50.4,20.90388889,71.12111111,11.39,99.9,19.275,50.19388889,21.81222222,53.11444444,17.1,50.93333333,11.6,754.1,94.0,8.0,42.0,10.7,34.1757821,34.1757821
90,10,22.85666667,46.33333333,21.89,45.59,21.89,46.79,19.6,50.09,20.5,57.67222222,11.6,99.9,19.08333333,50.38166667,21.89,53.0,17.1,51.09,11.6,754.4166667,93.5,8.0,25.5,10.6,14.22498614,14.22498614
70,10,22.79,46.2,21.82333333,45.59,21.85666667,46.72333333,19.6,50.03,20.5,56.68555556,11.6,99.9,19.02222222,50.28944444,21.89,53.025,17.1,51.09,11.6,754.5333333,94.0,8.0,29.0,10.6,30.09913812,30.09913812
30,10,22.5,46.4,21.5,45.93333333,21.7,46.43333333,19.39,49.79,20.2,53.80388889,11.3,99.9,19.0,49.59,21.89,54.05222222,17.2,51.46666667,11.4,755.1666667,95.33333333,8.0,37.66666667,10.6,46.64049017,46.64049017
50,10,22.1,46.59,21.2,46.26,21.6,46.4,19.2,49.59,20.0,53.02,11.39,99.9,19.00555556,50.23611111,21.68888889,55.99444444,17.35666667,51.79,11.5,755.9,92.5,8.5,33.5,10.3,44.42904651,44.42904651
40,20,22.1,46.73,21.16666667,46.4,21.6,46.43333333,19.2,49.5,19.90833333,52.99444444,11.46333333,99.9,19.08888889,50.43888889,21.64444444,56.14388889,17.35666667,52.06,11.5,756.0333333,92.0,8.666666667,35.66666667,10.2,11.43329336,11.43329336
50,10,22.03333333,46.79,21.1,46.46666667,21.6,46.5,19.2,49.5,19.89,52.89277778,11.39,99.9,19.1,50.30833333,21.67777778,56.34444444,17.35666667,51.93333333,11.5,756.1666667,91.5,8.833333333,37.83333333,10.1,27.32844751,27.32844751
40,10,21.7,46.93333333,20.79,46.66333333,21.76,46.5,19.0,49.29,19.78,52.29,11.33,99.9,19.0,50.17,21.34,57.87277778,17.39,52.09,11.2,756.9,91.66666667,7.333333333,37.0,9.93,19.75266217,19.75266217
40,10,21.6,46.9,20.7,46.79,21.7,46.5,18.92666667,49.29,19.7,52.21,11.16,99.9,19.0,50.62055556,21.29,58.78,17.5,52.46666667,11.2,757.3,91.0,8.0,63.0,9.8,3.124403348,3.124403348
50,20,21.6,46.96666667,20.7,46.82666667,21.7,46.53,19.0,49.29,19.7,52.2,11.1,99.9,19.0,50.61444444,21.26,58.73,17.5,52.53,11.1,757.4333333,91.66666667,7.666666667,62.83333333,9.82,49.87691069,49.87691069
50,10,21.5,47.09,20.6,46.96666667,21.7,46.62666667,18.89,49.29,19.6,52.2,10.8,99.9,19.1,51.145,21.2,58.67555556,17.5,52.7,10.9,757.8333333,93.66666667,6.666666667,62.33333333,9.87,1.279327786,1.279327786
40,20,21.39,47.09,20.56666667,47.09,21.7,46.7,18.89,49.29,19.6,52.2,10.83,99.9,19.02777778,51.09555556,21.18333333,58.46111111,17.6,52.79,10.8,758.15,94.16666667,6.333333333,62.16666667,9.83,40.00957221,40.00957221
50,20,21.29,47.29,20.39,47.29,21.63333333,46.7,18.79,49.2,19.5,52.2,10.89,99.9,19.05555556,51.14111111,21.0,57.5,17.6,52.9,10.9,758.5333333,91.33333333,7.333333333,61.0,9.57,21.57266592,21.57266592
40,10,21.2,47.29,20.29,47.29,21.66666667,46.76,18.79,49.2,19.46333333,52.12055556,10.76333333,99.9,19.1,51.015,20.91444444,57.41666667,17.6,52.9,10.7,758.7333333,93.33333333,6.333333333,58.0,9.67,16.01621906,16.01621906
120,20,21.0,47.96666667,20.2,47.5,21.56666667,46.86333333,18.7,49.2,19.29,53.06444444,10.5,99.9,19.1,50.575,20.765,56.73,17.7,53.09,10.4,759.25,91.5,6.5,24.0,9.1,5.571095261,5.571095261
330,40,21.0,48.09,20.1,47.62666667,21.5,46.79,19.39333333,49.63333333,19.16111111,53.77333333,10.6,98.66333333,19.1,50.53,20.7,55.92944444,17.7,52.9,10.6,759.4,89.0,7.0,23.0,8.9,35.26426338,35.26426338
40,10,21.0,48.16333333,20.1,47.53,21.39,46.5,20.16666667,48.7,19.1,54.09,10.89,92.72666667,19.0,49.57722222,20.5,54.47666667,17.7,52.66333333,10.9,759.6,83.66666667,8.333333333,22.33333333,8.17,27.62878699,27.62878699
50,10,21.06666667,47.73,20.29,47.16333333,21.39,46.46666667,19.89,48.46666667,19.01111111,53.91111111,10.89,88.93,19.0,48.91555556,20.45111111,53.485,17.7,52.295,11.0,759.75,80.33333333,8.833333333,22.16666667,7.7,11.50276252,11.50276252
330,20,21.2,47.29,20.6,46.33333333,21.5,46.32666667,19.66666667,48.29,19.5,76.98888889,11.22666667,83.79,19.08888889,48.18222222,20.31222222,52.43277778,17.79,51.76,11.1,759.95,77.66666667,8.166666667,22.83333333,7.3,3.891094693,3.891094693
30,20,21.1,45.36333333,20.35666667,44.52666667,21.2,45.03,19.5,47.93333333,19.46333333,60.22,11.3,80.66,19.2,47.42777778,20.225,51.85833333,17.79,51.43333333,11.1,760.0666667,76.66666667,8.0,23.33333333,7.13,17.44876776,17.44876776
230,10,22.26,46.53333333,21.92666667,43.46666667,22.96,48.92333333,19.6,48.82666667,20.58888889,48.31444444,11.89,73.06,18.92055556,44.73,20.0,50.73,17.7,50.0225,11.3,760.2,76.66666667,8.666666667,30.66666667,7.27,5.340272072,5.340272072
420,10,22.39,46.06333333,22.03333333,43.29,23.32333333,48.19333333,19.6,49.2,20.7,48.19666667,11.92666667,72.73,18.89,44.555,19.98777778,50.645,17.7,49.79,11.3,760.1,76.33333333,9.333333333,35.33333333,7.23,9.045193403,9.045193403
390,10,22.76,44.96333333,22.32333333,43.09,23.06666667,46.43,19.56666667,48.96666667,20.89722222,47.72277778,11.89,72.73,18.87888889,44.29222222,19.89,50.4,17.7,49.56,11.3,759.9666667,76.33333333,9.666666667,36.0,7.3,8.870078158,8.870078158
640,10,22.84,44.59,22.39,42.96333333,23.0,46.36333333,19.5,48.82666667,21.01666667,47.545,11.89,72.79666667,18.87888889,44.28,19.89,50.4,17.7,49.5,11.4,759.95,76.5,9.5,34.0,7.35,19.85666723,19.85666723
510,10,23.0,44.43,22.5,42.96666667,23.195,47.545,19.5,48.66333333,21.09444444,47.41555556,11.89,73.06333333,18.87888889,44.28,19.89,50.36333333,17.7,49.46666667,11.4,759.9333333,76.66666667,9.333333333,32.0,7.4,40.71134963,40.71134963
300,10,23.0,44.23,22.56666667,42.82666667,23.56666667,48.59666667,19.5,48.53,21.16666667,47.19944444,11.96333333,73.45666667,18.87888889,44.28,19.89,50.30833333,17.7,49.4,11.4,759.9166667,76.83333333,9.166666667,30.0,7.45,47.06785382,47.06785382
260,10,23.03333333,44.72333333,22.63333333,42.96666667,23.82666667,48.73,19.46333333,48.33333333,21.2,47.00388889,12.1,73.06666667,18.87888889,44.28,19.87888889,50.29222222,17.7,49.4,11.4,759.9,77.0,9.0,28.0,7.5,8.667496697,8.667496697
220,10,23.2,45.86,22.73,43.1,24.16666667,47.53,19.42666667,49.02666667,21.245,46.88611111,12.0,73.19,18.89,44.29,19.83444444,50.24,17.7,49.29,11.5,759.8,77.33333333,8.666666667,32.0,7.6,35.25200207,35.25200207
330,10,23.35666667,44.33333333,22.79,42.23,24.32666667,46.73333333,19.79,50.2,21.36777778,46.46111111,12.39,74.8,18.89,44.5,19.79,50.29,17.7,49.29,11.4,759.7333333,80.0,8.666666667,34.66666667,8.03,45.40551774,45.40551774
230,10,23.5,45.66333333,22.89,42.29,24.96333333,46.13333333,19.79,50.145,21.5,46.65722222,11.96,77.86666667,18.89,44.715,19.775,50.45,17.7,49.29,11.1,760.0,84.0,10.0,24.0,8.5,36.53719861,36.53719861
110,10,24.0,52.56666667,23.16666667,43.69666667,25.5,45.23,19.79,49.22333333,21.79,49.56888889,11.6,76.92333333,18.86777778,44.70055556,19.89277778,51.35944444,17.73,49.5,11.4,759.9666667,79.0,9.333333333,40.0,7.87,24.72086699,24.72086699
150,10,24.03333333,45.83,23.2,43.22333333,24.66666667,44.86333333,19.7,48.43333333,21.08333333,49.85722222,11.5,76.395,18.86222222,44.43333333,20.66666667,51.715,17.79,49.2225,11.0,760.0,82.0,9.0,40.0,8.03,41.46348273,41.46348273
490,10,24.06666667,45.36333333,23.2,43.03,24.6,44.73,19.7,48.29,21.0,49.87444444,11.42666667,77.09333333,18.87888889,44.42222222,20.78055556,51.55833333,17.79,49.2,10.9,760.0,83.0,9.0,40.0,8.12,17.95471263,17.95471263
300,40,24.0,47.05,23.1,44.36,24.2,45.79,20.16666667,51.06333333,20.675,51.38388889,11.0,83.56,18.80111111,44.60222222,21.0,51.62277778,17.79,49.29,10.6,759.8,86.83333333,9.0,43.66666667,8.47,14.33167888,14.33167888
70,40,23.89,46.13333333,22.89,43.9,24.0,45.43333333,21.32333333,49.09,21.76388889,79.43,10.8,85.79,18.82888889,44.71666667,21.1,52.72722222,17.79,49.29,10.4,759.8,89.33333333,9.0,54.66666667,8.67,6.401540921,6.401540921
70,30,23.6,45.09,22.63333333,43.82666667,23.6,44.7,21.0,48.9,20.89,76.95388889,10.6,90.845,18.82888889,45.08,21.03333333,54.17833333,17.79,49.4,10.3,759.8,91.66666667,9.0,50.0,8.93,26.82706758,26.82706758
60,20,23.39,45.0,22.46333333,43.86333333,23.39,44.79,21.89,48.09,20.6,68.07111111,10.19,96.39333333,18.80111111,45.41111111,21.02777778,54.43166667,17.79,49.62666667,10.2,759.8,93.0,9.0,54.0,9.1,0.171784463,0.171784463
70,20,23.29,44.96666667,22.39,43.9,23.29,45.0,21.73,48.36333333,20.5,64.97944444,10.16,97.99666667,18.79555556,45.48888889,21.07777778,54.87888889,17.82333333,49.82666667,10.1,759.8,93.66666667,9.0,60.66666667,9.17,5.645629496,5.645629496
60,20,22.79,45.32666667,21.89,44.59,23.29,45.29,21.5,48.96666667,20.235,61.52944444,10.19,99.9,18.79555556,45.79611111,20.86777778,55.93333333,17.89,50.62666667,10.3,759.6,95.0,8.0,52.0,9.45,49.31573825,49.31573825
50,0,22.7,45.7,21.79,44.76,23.29,45.5,21.5,49.09,20.2,60.55333333,10.26333333,99.9,18.79,45.9,20.79555556,56.51,17.96333333,51.09,10.3,759.5833333,95.16666667,6.833333333,45.5,9.5,38.70404629,38.70404629
50,0,22.39,45.9,21.46333333,45.56,23.2,45.79,20.7,49.0,20.0,59.275,10.19,99.9,18.80666667,46.2,20.79,56.21,18.1,52.2,10.3,759.3,94.33333333,6.333333333,41.0,9.47,3.890927299,3.890927299
50,0,22.29,45.93333333,21.39,45.5,23.26,45.93,20.6,48.9,19.89,59.15722222,10.19,99.9,18.79,46.2,20.79,56.29,18.1,52.2,10.2,759.2,96.66666667,4.666666667,42.0,9.63,0.812273647,0.812273647
40,0,22.29,46.0,21.39,45.5,23.2,45.9,20.5,49.0,19.89,59.09722222,10.19,99.9,18.81777778,46.275,20.79,56.29,18.1,52.2,10.1,759.15,97.83333333,3.833333333,42.5,9.72,5.634661543,5.634661543
50,0,22.2,46.0,21.29,45.7,23.2,46.0,20.39,49.03,19.89,58.92222222,10.26333333,99.9,18.79,46.29,20.79,56.27,18.16666667,52.29,9.83,759.0333333,97.66666667,4.333333333,49.66666667,9.43,30.31658797,30.31658797
40,0,22.1,46.16333333,21.2,45.79,23.2,46.09,20.29,49.2,19.79,58.62666667,9.66,99.9,18.79,46.2,20.785,56.09,18.2,52.5,9.47,758.8333333,94.83333333,6.833333333,63.33333333,8.65,7.80760505,7.80760505
50,0,22.0,46.03,21.1,45.86333333,23.2,46.2,20.2,49.2,19.79,58.5,9.39,99.9,18.80111111,46.01,20.735,56.0,18.2,52.5,9.3,758.5,94.0,6.0,65.0,8.4,25.98900265,25.98900265
50,0,21.92666667,46.09,21.03333333,45.82666667,23.16666667,46.2,20.16666667,49.2,19.79,58.37555556,9.33,99.9,18.79,46.0,20.7,56.11055556,18.2,52.56,9.37,758.4,92.33333333,6.0,56.66666667,8.2,45.11926391,45.11926391
40,0,21.89,46.2,21.0,45.79,23.2,46.23,20.1,49.2,19.715,58.255,9.226666667,99.9,18.80111111,45.91111111,20.73,56.59833333,18.29,52.7,9.47,758.25,89.83333333,6.0,44.16666667,7.9,18.15698587,18.15698587
50,10,21.79,46.09,20.89,45.93333333,23.13333333,46.29,20.025,49.1175,19.7,58.25777778,9.13,99.9,18.79,45.79,20.735,56.79333333,18.32333333,52.76,9.43,758.1666667,89.0,6.0,43.66666667,7.73,47.68196373,47.68196373
60,30,21.79,46.23,20.89,46.0,23.1,46.12666667,20.03333333,49.19333333,19.7,58.235,9.033333333,99.9,18.79,45.7,20.7,56.21444444,18.29,52.59,9.3,758.1,89.0,6.0,51.0,7.6,0.549583195,0.549583195
200,40,21.73,46.46666667,20.85666667,46.16333333,22.85666667,45.16666667,20.46333333,49.86333333,19.62777778,58.28555556,8.8,99.8,18.79,45.5,20.6,54.645,18.29,52.4,8.93,757.9,91.0,6.0,62.0,7.57,8.056343987,8.056343987
60,20,21.76,46.66333333,20.79,46.03,22.66333333,44.3,21.13,49.26333333,19.64444444,58.25,8.8,99.86666667,18.79,45.46111111,20.57777778,54.43777778,18.29,52.46666667,8.85,757.85,92.0,6.0,62.0,7.65,37.89968494,37.89968494
40,30,21.7,46.66333333,20.76,46.09,22.46333333,44.43,21.39,48.59666667,19.6,58.14,8.8,99.9,18.79,45.38166667,20.52777778,54.22666667,18.29,52.46666667,8.77,757.8,93.0,6.0,62.0,7.73,16.1299888,16.1299888
50,50,21.7,46.59,20.7,45.96333333,22.32333333,44.36333333,21.26,48.29,19.6,57.82333333,8.8,99.9,18.79,45.30222222,20.5,53.93055556,18.29,52.32666667,8.68,757.75,94.0,6.0,62.0,7.82,30.92240226,30.92240226
50,20,21.73,48.5,20.7,46.29,22.39,44.93333333,21.0,48.23,19.6,56.41111111,8.89,99.9,18.7,45.16333333,20.39,52.60333333,18.26,51.4,8.68,757.3666667,96.66666667,6.0,45.33333333,8.15,17.97455032,17.97455032
60,20,21.73,48.06,20.73,46.26,22.315,45.0,21.0,48.29,19.6,56.43333333,8.963333333,99.9,18.73,45.18777778,20.37888889,52.51,18.29,51.29,8.7,757.3,97.0,6.0,42.0,8.2,37.34664214,37.34664214
60,20,21.73,47.86333333,20.82333333,46.16333333,22.39,45.03,21.0,48.26,19.58888889,56.42222222,9.066666667,99.9,18.71,45.2,20.31222222,52.32055556,18.29,51.09,8.8,757.2666667,97.0,6.0,49.0,8.3,10.95035467,10.95035467
80,30,21.73,47.76,21.16666667,45.7,22.39,45.09,21.06666667,48.26,19.52777778,56.29,9.13,99.9,18.705,45.22,20.29,52.15722222,18.2,50.76,8.95,757.2166667,97.0,6.0,59.5,8.45,47.38422753,47.38422753
80,20,21.73,47.69333333,21.1,45.7,22.39,45.2,21.1,48.36333333,19.53888889,56.245,9.263333333,99.9,18.72,45.225,20.29,52.10222222,18.2,50.7,9.0,757.2,97.0,6.0,63.0,8.5,48.91368332,48.91368332
70,30,21.79,47.36,21.1,45.66333333,22.39,45.2,21.1,48.36333333,19.51111111,56.10833333,9.3,99.9,18.7,45.29,20.255,52.03833333,18.2,50.66333333,8.93,757.1666667,96.66666667,5.833333333,62.83333333,8.38,40.6783235,40.6783235
70,20,21.79,47.06,21.16666667,45.59,22.39,45.2,21.1,48.5,19.53333333,56.045,9.3,99.9,18.7,45.31444444,20.22,51.92222222,18.2,50.59,8.87,757.1333333,96.33333333,5.666666667,62.66666667,8.27,33.41475939,33.41475939
70,30,21.79,46.9,21.29,45.59,22.39,45.23,21.13333333,48.5,19.5,55.9,9.463333333,99.9,18.71,45.345,20.2,51.79,18.2,50.53,8.73,757.0666667,95.66666667,5.333333333,62.33333333,8.03,42.65898763,42.65898763
90,10,21.85666667,47.4,21.29,45.2,22.39,45.56,21.26,48.23333333,19.5,55.60222222,8.726666667,99.26333333,18.7,44.80222222,20.11666667,51.225,18.2,50.2,8.3,756.6,95.0,6.0,63.0,7.6,31.9912875,31.9912875
40,10,21.89,50.06,21.2,46.045,22.46333333,45.93333333,20.85666667,47.16333333,19.5,56.5,8.69,99.19,18.72,44.48888889,20.07777778,50.85722222,18.2,49.82666667,8.22,756.1833333,95.0,5.166666667,29.66666667,7.52,22.23829431,22.23829431
70,0,21.89,50.39333333,21.2,46.16333333,22.46333333,46.06,20.79,47.16333333,19.5,56.45,8.69,99.19,18.72,44.41666667,20.08888889,50.78,18.2,49.79,8.2,756.1,95.0,5.0,23.0,7.5,14.91406838,14.91406838
180,0,21.79,49.83333333,21.2,46.09,22.39,46.09,20.79,47.32666667,19.5,56.38166667,8.69,99.12333333,18.72,44.33277778,20.02777778,50.66222222,18.2,49.73,8.08,756.1166667,94.33333333,5.166666667,23.0,7.27,22.59860763,22.59860763
150,0,21.79,48.46333333,21.2,46.83333333,22.32333333,46.09,20.7,47.5,19.40833333,55.76333333,8.36,99.09,18.72,43.98222222,20.0,50.33277778,18.39,51.32666667,7.73,756.1666667,92.33333333,5.666666667,23.0,6.57,34.03101465,34.03101465
60,0,21.63333333,48.19333333,21.0,45.65666667,22.2,46.5,20.29,46.2,19.7,51.95055556,7.623333333,98.83333333,18.7,42.66944444,19.79,49.235,18.315,49.095,7.33,756.3666667,91.5,5.333333333,40.0,5.97,23.67380643,23.67380643
90,30,21.7,46.16333333,21.26,44.2,22.1,45.9,20.39,46.4,20.01666667,48.84611111,6.9,98.2975,18.6,42.065,20.34,49.57722222,18.26,47.9,7.23,757.1333333,87.66666667,5.333333333,40.0,5.33,31.6846483,31.6846483
170,30,21.7,46.03,21.29,44.06,22.1,45.845,20.46333333,46.4,20.08888889,48.64722222,6.833333333,98.06333333,18.6,41.98333333,20.48722222,49.51444444,18.2,47.7,7.2,757.25,86.5,5.5,40.0,5.1,7.488025946,7.488025946
80,20,21.63333333,44.46333333,21.1,42.59,21.6,45.3725,21.5,45.79,19.89,66.48166667,4.226666667,95.32333333,18.51666667,41.09611111,21.34,51.91111111,18.1,47.4,5.07,758.5,82.5,4.333333333,40.0,2.33,28.27134524,28.27134524
70,0,21.42666667,43.96333333,20.82333333,42.32666667,21.6,45.29,21.1,45.59,19.72,64.64,3.59,94.43333333,18.5,41.09,21.1,51.62055556,18.1,48.0,4.37,758.4,86.33333333,4.0,36.0,2.2,34.88572186,34.88572186
40,0,21.29,43.9,20.7,42.32666667,21.89,45.59,20.89,45.59,19.62777778,63.74722222,3.766666667,95.69333333,18.5,41.09,21.0,52.64722222,18.1,48.56,4.5,758.15,89.0,4.166666667,30.0,2.82,46.69423437,46.69423437
50,0,21.16666667,43.79,20.5,42.4,21.89,45.9,20.7,45.5,19.52222222,62.66722222,3.79,95.93333333,18.5,41.01,20.89,52.715,18.1,49.26,4.65,757.8,89.5,4.5,34.5,3.1,26.60317776,26.60317776
60,0,20.89,43.7,20.26,42.36333333,22.0,45.9,20.39,45.29,19.36222222,61.43333333,4.366666667,96.59,18.43277778,40.93888889,20.705,51.7,18.2,49.9,4.5,757.7,90.0,3.5,40.0,2.95,39.63361428,39.63361428
60,10,20.79,44.29,20.2,42.56,22.0,45.93,20.39,45.65666667,19.29,60.81444444,4.366666667,96.3,18.39,40.88777778,20.6,51.30166667,18.29,49.79,4.17,758.0666667,91.66666667,3.0,32.66666667,2.9,1.134803111,1.134803111
230,30,20.79,44.5,20.2,42.36333333,21.6,44.772,20.5,44.7,19.2,57.73,3.663333333,94.73,18.29,39.07555556,20.32333333,48.26388889,18.2,48.0,3.92,758.7,88.66666667,3.833333333,29.0,2.22,11.55480734,11.55480734
80,0,21.96333333,43.29,21.79,41.32666667,21.79,43.80222222,22.39,42.29,19.1,55.655,4.5925,85.3975,18.43888889,36.57555556,20.2,45.02944444,18.5,47.33333333,5.3,759.8,74.0,6.0,29.0,1.0,29.49544031,29.49544031
340,0,22.2,45.595,21.7,42.46333333,21.82333333,43.85722222,22.35666667,42.2,19.1,55.25,5.466666667,74.95666667,18.725,35.53666667,20.29,43.27,18.53333333,46.2,5.8,759.9666667,68.16666667,7.666666667,38.16666667,0.25,19.35663514,19.35663514
70,0,22.29,45.69333333,21.66666667,42.72333333,21.85111111,44.38111111,22.2225,41.7475,19.1,55.29,6.226666667,67.32333333,18.96333333,35.045,20.32333333,42.41666667,18.6,46.12666667,6.13,760.0666667,66.0,8.0,40.0,0.133,27.0113518,27.0113518
90,0,22.6,43.56,21.5,42.06,21.98166667,44.7,21.79,40.29,19.1,55.055,6.8,58.19666667,19.255,33.68722222,20.53888889,41.04444444,18.66666667,45.02666667,6.35,760.1,64.5,7.0,40.0,0.1,42.86530337,42.86530337
220,10,22.39,42.82666667,21.1,42.09,22.0,44.59,21.79,41.03,19.01666667,54.45,5.4,90.42333333,19.08888889,34.58,21.34555556,43.36944444,18.6,44.2,4.9,760.8,87.0,6.0,40.0,2.9,24.28573816,24.28573816
130,10,22.32333333,43.09,21.03333333,42.2,21.92055556,44.515,21.76,40.76,19.0,54.29,5.19,89.56,19.0,34.645,21.39,43.4,18.6,44.96666667,4.97,760.9333333,84.66666667,6.0,40.0,2.57,15.59551669,15.59551669
100,10,22.2,43.16333333,21.0,42.26,21.775,44.35722222,21.56666667,40.59,19.0,54.33277778,5.5,87.23333333,18.95722222,34.83277778,21.53888889,43.7,18.66666667,46.26,5.07,761.1333333,81.16666667,6.0,40.0,2.07,48.99999422,48.99999422
160,10,22.5,45.45666667,21.63333333,43.09,22.705,44.59,21.63333333,43.23333333,18.89,54.20888889,5.296666667,74.83333333,18.6,35.29,22.28,42.83277778,18.39,42.59,5.13,763.7166667,80.83333333,3.166666667,40.0,2.02,16.68053247,16.68053247
120,0,22.7,42.46666667,21.89,41.86,22.5,43.745,21.29,41.2,20.28111111,84.22666667,4.833333333,85.92333333,18.55555556,35.38166667,22.30666667,42.66611111,18.29,41.56666667,4.9,764.5,83.0,3.0,40.0,2.2,39.27216856,39.27216856
130,10,22.7,42.0,21.89,41.79,22.5,43.5,21.2,40.79,19.58888889,73.89111111,4.466666667,89.1,18.58888889,35.59,22.48777778,43.21111111,18.2,41.4,4.7,764.9,85.0,3.666666667,40.0,2.33,14.29923384,14.29923384
50,0,22.1,43.16333333,21.29,42.0,22.51111111,44.0,20.73,42.29,19.2,61.41944444,2.59,86.73,18.6,37.9,22.93277778,46.26555556,18.29,45.69,2.7,765.4,89.33333333,2.333333333,36.33333333,1.03,44.31450046,44.31450046
50,0,21.53333333,42.5,20.76,41.9,22.5,43.79,20.39,42.0,19.0,58.465,1.356666667,89.36,18.59444444,38.10222222,22.11111111,48.37277778,18.39,47.82666667,2.03,765.9,89.33333333,3.0,23.83333333,0.483,1.840948488,1.840948488
50,0,21.5,42.5,20.7,41.9,22.5,43.79,20.35666667,41.96666667,19.0,58.32666667,1.29,89.02666667,18.58333333,38.145,22.1,48.515,18.39,47.96666667,2.0,765.9,89.0,3.0,23.0,0.4,0.864290784,0.864290784
60,0,21.29,42.29,20.5,41.7,22.29,43.68666667,20.2,41.7,18.89,57.60333333,0.433333333,87.69,18.52777778,38.09,21.86222222,48.89888889,18.39,48.09,1.78,765.6166667,89.33333333,3.0,30.83333333,0.217,28.22049398,28.22049398
30,0,20.92666667,42.0,20.16666667,41.5,22.1,44.09,19.89,41.59,18.745,56.30222222,2.26,93.76333333,18.445,38.09333333,21.43888889,48.54,18.29,48.29,3.17,764.2666667,91.66666667,4.0,32.66666667,1.9,1.429701049,1.429701049
50,30,20.85666667,42.96333333,20.03333333,41.79,21.88444444,43.54944444,19.89,42.0,18.7,56.0,2.826666667,94.33333333,18.41444444,38.11444444,21.36222222,48.48222222,18.39,48.16333333,3.7,763.7,92.0,5.0,34.5,2.5,39.6215279,39.6215279
60,10,20.79,43.72333333,20.0,42.5,21.74,43.18722222,20.1,42.43,18.7,56.0,3.79,95.09,18.39,38.29,21.1,47.45,18.39,47.66333333,4.0,763.0,93.5,6.0,51.5,3.05,37.49469407,37.49469407
90,30,20.7,44.59,19.84,42.345,21.30666667,42.59,20.53333333,42.32666667,18.6,53.14222222,5.656666667,97.3,18.2,37.90526316,20.5,44.5,18.2,45.0,5.7,761.45,96.0,7.0,48.5,5.1,20.34696644,20.34696644
70,20,21.2,44.56666667,20.5,42.86333333,22.99833333,44.46388889,20.39,43.59,18.57222222,52.745,9.2,99.06,18.2,40.30888889,20.29,45.96611111,18.2,45.46666667,8.9,761.4333333,91.66666667,7.0,28.66666667,7.57,11.23812849,11.23812849
110,20,23.2,46.96,22.79,43.59,22.6,45.09222222,20.79,48.79,20.04166667,81.00444444,8.3,93.76333333,18.40833333,41.18444444,21.55555556,49.64277778,18.39,47.0,8.18,764.2833333,88.83333333,2.333333333,40.0,6.45,10.10471226,10.10471226
80,10,23.0,44.16333333,22.34,42.545,22.39,44.31555556,21.2,46.96666667,19.81222222,88.49333333,7.466666667,93.46333333,18.39,40.79,21.47555556,51.37555556,18.39,46.5,6.37,764.8333333,93.0,2.0,27.66666667,5.27,41.77146778,41.77146778
70,0,22.79,43.5,22.1,42.5,22.1,44.12055556,20.89,45.06666667,19.48166667,79.97555556,7.59,94.9,18.39,40.565,21.39,51.04,18.29,46.29,6.05,764.95,96.5,2.0,27.33333333,5.48,45.22028673,45.22028673
60,20,22.39,44.0,21.6,43.0,22.0,44.23,21.2,46.29,19.11111111,71.425,7.866666667,96.12666667,18.47555556,41.16333333,21.29,52.975,18.29,46.96666667,7.25,765.2,93.66666667,1.833333333,27.16666667,6.35,28.62199974,28.62199974
