heat,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12
13.08,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,4.0,1500
55.54,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,15.5,1000
56.32,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,14.0,3000
42.78,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,7.0,4000
12.63,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,0.5,3000
34.08,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,14.0,1500
24.54,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,7.0,2500
84.58,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,9.5,5000
28.87,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,7.0,2000
24.92,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,3.0,4500
37.93,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,2.0,4200
69.92,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,3.0,4500
93.47,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,9.5,4500
105.65,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,9.5,5000
34.63,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,16.0,1000
65.85,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,10.5,3000
8.29,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,0.0,2500
3.6,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,0.5,1500
15.26,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,2.0,4500
4.45,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,5.5,100
14.87,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,2.0,2500
5.7,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,1.0,1500
16.97,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,7.0,1500
132.07,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,12.0,5000
91.97,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,19.5,3000
14.55,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,4.0,1500
27.71,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,10.5,3000
61.46,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,11.5,3000
59.29,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.5,1000
40.36,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,11.0,2000
22.72,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,6.0,2000
4.49,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,3.0,100
25.04,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,8.0,2000
14.38,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,5.5,1500
45.65,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,5.0,4500
18.55,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,7.0,2500
69.47,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,16.0,4200
32.96,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,3.0,5000
5.73,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,4.0,1000
22.89,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,9.5,1500
14.96,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,0.5,3000
24.26,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,5.5,3000
78.38,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,7.0,4500
43.84,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,4.0,5000
10.25,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,4.0,1000
15.43,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,2.0,3000
12.74,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,1.5,3000
28.91,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,15.5,2000
41.39,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,12.0,100
13.16,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,8.0,100
17.94,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,5.0,1000
12.32,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,8.5,2500
14.07,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,0.0,3000
7.75,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,9.5,100
40.12,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,12.5,2500
146.02,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,18.0,5000
7.45,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,1.5,1500
89.03,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,16.5,4000
32.09,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,7.0,4200
20.15,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,0.5,2000
40.8,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,8.0,3500
10.49,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,2.5,1000
100.73,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,17.5,3500
33.7,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,10.0,2500
51.77,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,9.0,3500
14.69,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,7.0,1000
46.82,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,18.0,100
33.33,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,15.5,1000
5.47,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,6.0,2500
88.96,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,6.5,5000
36.63,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,15.0,1500
32.4,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,3.0,3500
29.26,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,3.5,3000
34.3,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,16.5,100
53.4,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,17.0,100
63.1,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,11.5,3500
105.38,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,15.5,4500
141.04,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,14.0,4000
45.75,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,15.0,2000
53.28,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,9.0,4000
36.26,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,7.5,3000
32.56,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,11.0,3000
14.86,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,11.0,100
112.78,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,14.5,4000
79.38,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,5.5,5000
33.43,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,5.0,4500
40.29,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,13.5,1500
41.25,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,4.0,4000
19.71,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,6.5,2000
-3.88,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,1.0,100
114.8,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,9.0,4500
32.28,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,10.0,3500
22.05,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,7.0,1500
54.98,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,19.5,3000
5.7,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,3.0,3500
54.28,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,13.5,3000
85.88,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.0,2500
12.05,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,17.0,1000
3.63,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,0.5,1500
70.39,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,5.5,5000
12.6,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,9.0,1000
24.01,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,3.0,3500
10.29,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,3.0,1500
66.5,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,12.0,4000
26.69,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,13.0,100
12.18,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,4.5,1500
62.94,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,8.5,4000
11.63,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,4.5,1000
7.68,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,3.0,4000
54.06,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,7.5,3500
66.38,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,13.0,3000
30.29,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,5.0,3500
105.18,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,13.5,4000
39.39,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,9.0,2500
44.54,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,18.0,1500
50.04,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,10.0,2000
52.1,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,15.5,100
41.02,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,15.0,2000
55.97,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,10.0,5000
39.66,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,8.0,2500
2.21,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,0.0,1500
41.84,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,14.0,100
12.67,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,3.5,2000
18.98,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,11.5,1000
53.96,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,17.5,3000
116.13,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,15.5,5000
17.7,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,6.0,2000
49.15,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,10.5,4500
18.1,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,1.0,3500
18.49,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,1.5,3500
15.11,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,5.0,2000
8.08,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,4.0,1000
88.61,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,10.5,5000
44.0,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,3.5,4000
42.37,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,4.0,4000
12.98,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,5.0,1500
122.05,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,19.5,5000
40.85,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,18.0,2500
14.27,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,5.5,100
53.48,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,14.0,3000
30.23,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,4.5,3500
13.71,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,2.0,2500
35.94,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,11.5,1500
13.59,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,4.5,1000
8.62,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,4.5,1000
74.89,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,7.5,4500
37.67,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,14.5,100
80.65,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,10.0,4000
19.78,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,6.0,1500
44.08,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,6.5,4000
53.81,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,11.5,2500
4.77,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,1.5,1500
26.49,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,7.0,1500
19.2,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,6.5,700
18.35,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,3.0,2500
46.09,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,1.5,3500
73.57,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,7.0,4500
20.67,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,8.0,100
49.1,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,4.5,4000
8.92,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,5.5,1500
16.22,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,13.5,2000
35.94,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,10.0,2000
9.72,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,9.5,1500
20.55,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,10.0,2000
35.23,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,15.0,700
65.43,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,9.0,4000
72.34,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,15.0,4200
62.28,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,5.0,5000
72.26,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,6.5,4000
21.78,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,6.5,1500
29.24,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,1.5,5000
45.83,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,6.5,3500
27.95,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,0.0,5000
95.38,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,9.5,4500
19.16,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,9.0,1000
11.1,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,1.5,4000
31.2,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,0.5,4500
14.93,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,7.0,1000
110.09,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,8.5,4500
36.45,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,8.5,2000
26.31,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,9.5,1500
29.2,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,11.0,100
193.83,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,18.5,4000
12.15,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,4.5,3500
36.75,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,13.5,2000
14.99,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,10.5,2500
61.22,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,13.0,3500
15.47,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,8.0,100
48.3,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,12.0,3000
53.06,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,9.0,3000
30.28,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,18.5,1000
121.24,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.0,3500
1.57,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,1.0,1500
25.51,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,8.0,2000
38.9,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,10.5,1000
16.43,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,1.0,3500
4.83,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,1.0,1500
44.13,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,4.5,4500
24.11,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,10.0,1000
19.28,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,1.5,3500
11.4,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,4.0,4500
133.11,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,12.0,5000
32.39,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,11.5,2000
6.05,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,4.0,100
25.6,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,14.0,1500
9.38,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,8.0,3000
38.54,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,13.5,1000
4.49,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,3.0,1000
0.53,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,1.0,2000
5.95,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,1.0,1500
14.14,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,8.0,1500
10.03,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,7.0,100
7.99,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,5.5,100
64.98,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,16.5,3000
21.31,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,5.0,2500
26.74,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,5.0,4200
2.44,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,1.0,2000
10.16,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,0.0,2500
17.05,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,7.0,2500
60.27,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,7.0,4000
82.38,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,15.0,3000
28.3,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,10.0,100
26.14,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,4.5,2500
20.22,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,9.5,100
61.31,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,11.0,5000
14.14,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,5.5,100
71.13,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,8.5,4000
2.16,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,0.5,1000
14.66,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,0.5,3500
101.32,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,17.0,5000
33.45,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,20.0,1000
62.7,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,10.5,2500
32.18,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,16.0,100
100.04,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,8.0,5000
15.76,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,5.0,100
120.56,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,10.5,5000
28.74,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,10.0,1000
74.73,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,19.5,2500
34.82,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,11.0,1500
19.69,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,9.5,100
25.3,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,3.0,4200
140.1,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,16.5,4500
53.44,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,9.5,5000
3.88,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,2.5,2000
28.43,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,0.5,3500
10.91,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,12.0,1000
23.53,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,13.0,1500
30.11,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,5.0,4200
23.33,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,8.0,100
14.36,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,12.0,2000
26.96,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,9.5,100
47.31,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,9.5,3500
69.24,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,7.5,5000
44.37,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,11.0,2500
32.54,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,6.5,2500
44.43,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,11.5,3000
48.87,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,17.0,2000
17.0,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,5.5,4000
8.76,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,2.5,2000
50.43,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,15.5,2500
6.99,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,3.5,1000
70.73,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,6.5,4500
6.65,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,2.0,1500
6.89,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,2.0,2000
109.84,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,13.5,5000
47.17,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,7.0,3000
127.78,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,18.5,5000
46.82,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,17.0,1500
5.52,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,0.5,100
36.02,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,12.5,100
16.45,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,11.0,1000
2.72,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,0.5,1500
17.97,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,5.5,1500
13.33,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,5.5,1500
31.1,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,8.5,2000
22.51,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,5.0,3000
27.31,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,10.5,1500
32.25,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,5.0,3000
12.53,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,1.0,2000
33.42,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,4.5,5000
7.4,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,2.5,1000
76.31,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,8.0,5000
34.29,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,3.5,3500
73.27,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,17.0,2500
51.4,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,12.0,2500
82.95,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,13.0,3000
56.62,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,9.5,3500
117.69,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,19.0,4200
91.64,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,8.0,5000
27.03,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,0.5,4500
66.44,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,7.0,5000
16.73,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,2.5,3000
148.51,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,17.5,4500
27.77,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,11.5,1500
32.69,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,10.5,1500
21.11,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,2.5,2500
14.11,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,9.0,1500
60.39,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,8.0,4500
86.53,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,12.0,4500
6.55,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,2.0,4000
65.72,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,9.0,4500
45.61,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,14.0,1500
20.0,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,1.0,3500
16.48,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,4.5,1500
45.52,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,17.5,100
211.92,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,19.5,5000
35.42,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,11.0,2500
48.33,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,9.0,4500
30.18,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,9.5,1000
42.05,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,8.5,3500
78.39,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,6.5,5000
35.49,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,9.5,1500
68.26,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,7.5,4000
3.45,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,5.0,2000
67.43,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,8.0,4200
25.62,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,4.0,2500
54.82,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,8.5,5000
9.43,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,2.5,1000
16.83,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,8.5,100
18.35,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,8.5,100
25.22,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,0.0,4500
17.79,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,2.0,3500
6.27,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,3.5,1500
33.09,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,16.5,100
