heat,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12
25.9,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,5.0,4000
25.91,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,3.5,3000
25.92,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,7.5,1500
25.93,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,7.0,100
25.96,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,7.5,1500
25.97,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,5.0,4000
25.97,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,5.0,4000
26.0,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,11.5,100
26.0,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,11.5,100
26.02,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,5.0,4000
26.06,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,5.5,3000
26.08,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,7.5,2000
26.08,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,7.5,2000
26.09,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,8.0,4500
26.14,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,8.5,3000
26.17,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,10.5,100
26.26,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,0.0,3500
26.26,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,0.0,3500
26.27,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,10.0,100
26.34,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,1.5,3500
26.34,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,1.5,3500
26.35,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,9.0,1500
26.37,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,5.5,2000
26.39,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,3.5,4200
26.4,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,7.0,3500
26.45,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,5.0,3000
26.45,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,5.0,3000
26.52,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,10.0,3000
26.54,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,11.0,1500
26.55,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,6.5,3500
26.55,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,6.5,3500
26.58,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,6.5,2000
26.58,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,6.5,2000
26.58,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,3.0,4500
26.59,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,6.0,3000
26.59,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,6.0,3000
26.6,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,13.0,100
26.6,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,13.0,100
26.6,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,15.5,3000
26.6,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,15.5,3000
26.63,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,0.5,5000
26.66,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,14.5,1500
26.71,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,12.5,1000
26.71,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,12.5,1000
26.71,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,12.5,1000
26.71,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,12.5,1000
26.73,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,11.0,1000
26.77,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,13.0,2000
26.77,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,15.5,100
26.77,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,15.5,100
26.8,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,12.5,1000
26.81,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,2.5,4000
26.83,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,18.0,1000
26.83,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,18.0,1000
26.88,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,5.5,1500
26.91,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,6.0,2500
26.92,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,8.0,1500
26.95,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,11.5,1500
26.96,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,9.5,100
26.97,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,1.0,4000
26.97,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,1.0,4000
26.98,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,4.0,3500
27.01,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,4.0,3500
27.02,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,8.0,2000
27.03,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,0.5,4500
27.03,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,0.5,4500
27.06,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,10.0,1500
27.14,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,1.5,3500
27.15,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,4.0,4500
27.18,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,8.5,4500
27.22,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,17.0,1000
27.25,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,3.0,3000
27.27,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,5.0,4000
27.28,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,9.5,1000
27.31,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,10.5,100
27.31,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,15.5,1000
27.31,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,15.5,1000
27.31,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,15.5,1000
27.34,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,11.0,100
27.43,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,8.0,3500
27.49,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,14.5,100
27.49,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,14.5,100
27.51,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,8.0,2500
27.53,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,9.5,1000
27.58,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,16.5,1500
27.65,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,3.5,2000
27.65,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,3.5,2000
27.69,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,7.5,2000
27.71,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,10.5,3000
27.73,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,11.0,5000
27.77,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,11.5,1500
27.79,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,2.0,3500
27.79,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,7.0,3500
27.8,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,4.0,3500
27.82,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,0.5,5000
27.85,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,15.0,2000
27.85,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,15.0,2000
27.89,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,10.0,3000
27.89,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,13.0,1000
27.94,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,9.0,1000
27.94,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,9.0,1000
27.96,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,9.0,2000
28.02,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,6.5,5000
28.04,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,7.0,2500
28.04,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,6.5,3000
28.06,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,3.0,4500
28.06,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,3.0,4500
28.06,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,3.0,4500
28.07,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,2.5,5000
28.07,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,2.5,5000
28.08,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,6.5,2500
28.1,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,6.5,3000
28.18,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,10.0,2000
28.19,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,2.0,3500
28.21,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,5.0,2500
28.22,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,6.5,2000
28.23,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,10.5,100
28.27,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,10.0,1500
28.27,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,8.5,2500
28.29,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,9.0,4500
28.29,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,9.0,4500
28.3,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,10.0,100
28.3,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,10.0,100
28.32,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,12.0,1500
28.43,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,0.5,3500
28.43,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,0.5,3500
28.44,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,14.0,2000
28.45,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,5.0,2500
28.45,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,6.0,4000
28.46,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,6.0,1500
28.52,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,14.0,100
28.53,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,1.5,4500
28.53,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,1.5,4500
28.53,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,8.0,3500
28.57,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,10.0,1000
28.59,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,9.5,3000
28.59,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,17.0,1500
28.6,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,15.0,2000
28.63,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,6.5,3000
28.63,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,6.5,3000
28.66,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,5.0,2500
28.68,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,11.0,700
28.68,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,11.0,700
28.68,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,14.0,3500
28.8,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,0.0,4500
28.8,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,0.0,4500
28.8,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,14.0,100
28.8,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,14.0,100
28.83,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,15.5,1500
28.83,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,15.5,1500
28.83,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,15.5,1500
28.84,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,0.0,4500
28.85,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,1.5,3500
28.87,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,7.0,2000
28.91,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,11.0,3000
28.91,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,15.5,2000
28.95,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,13.0,2500
28.98,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,1.0,5000
28.98,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,1.0,5000
28.99,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,4.5,3500
28.99,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,4.5,3500
29.01,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,10.5,1500
29.01,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,12.0,1500
29.03,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,4.0,2000
29.05,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,1.5,4000
29.05,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,7.0,2000
29.05,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,7.0,2000
29.05,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,7.0,2000
29.12,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,4.0,4500
29.14,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,7.0,5000
29.17,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,9.5,100
29.17,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,9.5,100
29.2,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,11.0,100
29.21,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,6.0,2500
29.24,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,7.0,2500
29.24,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,1.5,5000
29.27,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,3.5,4500
29.29,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,6.5,3000
29.29,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,7.0,2500
29.36,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,4.5,3000
29.38,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.0,3000
29.43,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,10.5,100
29.44,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,14.5,100
29.51,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,2.5,4000
29.51,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,2.5,4000
29.53,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,9.0,2500
29.59,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,7.0,2000
29.61,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,17.5,1500
29.61,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,7.0,3000
29.69,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,12.0,4000
29.69,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,12.0,4000
29.71,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,14.5,3500
29.73,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,14.0,4500
29.75,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,1.5,4500
29.75,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,11.0,3000
29.75,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,11.0,3000
29.79,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,9.5,2000
29.82,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,1.0,5000
29.83,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,11.5,100
29.83,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,11.5,100
29.88,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,15.5,100
29.9,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,14.5,100
29.97,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,9.0,1500
29.97,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,9.0,1500
30.0,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,3.0,4000
30.04,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,2.0,5000
30.04,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,2.0,5000
30.05,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,6.5,1500
30.07,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,7.0,3000
30.07,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,7.0,3000
30.15,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,15.5,100
30.17,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,11.5,3000
30.18,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,5.5,2500
30.2,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,7.0,3000
30.2,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,7.0,3000
30.21,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,4.5,3000
30.21,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,4.5,3000
30.28,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,7.0,3000
30.31,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,10.5,1500
30.31,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,10.5,1500
30.31,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,7.5,5000
30.31,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,7.5,5000
30.33,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,1.0,4000
30.33,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,12.0,1000
30.36,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,8.5,2000
30.36,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,8.5,2000
30.37,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,2.0,5000
30.41,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,17.0,100
30.41,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,17.0,100
30.48,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,12.5,2500
30.48,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,12.5,2500
30.48,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,9.0,3500
30.5,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,10.0,1500
30.5,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,10.0,1500
30.5,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,14.0,2500
30.5,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,14.0,2500
30.5,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,14.0,2500
30.55,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,7.5,2500
30.56,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,3.5,5000
30.56,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,9.0,2500
30.56,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,9.0,2500
30.58,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,4.0,3000
30.58,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,4.0,3000
30.58,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,4.0,4000
30.65,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,6.5,4200
30.65,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,6.5,4200
30.66,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,2.5,3500
30.77,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,5.0,3500
30.81,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,1.5,4500
30.81,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,5.0,2500
30.83,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,3.5,4000
30.85,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,16.0,100
30.85,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,16.0,100
30.89,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,5.5,2500
30.89,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,5.5,2500
30.89,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,5.5,2500
30.89,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,9.5,3500
30.96,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,7.5,2000
30.96,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,7.5,2000
30.99,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,11.5,2000
31.0,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,0.5,4500
31.0,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,15.0,100
31.0,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,9.5,2500
31.03,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,11.0,1500
31.03,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,9.5,2500
31.07,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,5.5,4500
31.07,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,5.5,4500
31.1,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,5.0,3500
31.1,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,8.5,2000
31.1,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,8.5,2000
31.11,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,9.0,1000
31.11,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,10.0,100
31.11,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,14.5,1000
31.12,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,9.5,2000
31.12,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,9.5,2000
31.13,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,0.5,4500
31.15,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,6.5,2500
31.15,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,6.5,2500
31.15,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,7.0,4000
31.15,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,7.0,4000
31.16,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,3.0,4000
31.17,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,11.5,100
31.17,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,7.5,3000
31.24,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,2.0,4000
31.24,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,2.0,4000
31.24,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,11.0,1000
31.24,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,11.5,2000
31.25,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,2.5,4200
31.27,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,15.5,100
31.3,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,9.0,2000
31.31,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,7.5,2000
31.34,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,12.5,700
31.34,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,3.5,3500
31.34,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,3.5,3500
31.36,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,8.0,1500
31.38,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,8.0,1500
31.43,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,2.5,3500
31.43,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,2.5,3500
31.43,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,2.5,3500
31.47,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,7.5,2500
31.5,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,8.0,5000
31.5,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,8.0,5000
31.53,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,0.0,4500
31.55,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,14.0,2500
31.57,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,11.5,1000
31.57,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,11.5,1000
31.61,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,2.5,5000
31.68,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,12.0,1000
31.68,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,12.0,1000
31.68,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,12.0,1000
31.7,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,6.0,2500
31.7,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,7.0,4000
31.7,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,7.0,4000
31.71,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,5.0,3000
31.71,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,18.5,1500
31.71,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,18.5,1500
31.73,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,14.5,1000
31.73,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,14.5,1000
31.78,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,17.5,1000
31.78,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,17.5,1000
31.79,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,10.5,4500
31.89,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,5.0,2000
31.9,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,11.5,100
31.93,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,13.5,1500
