heat,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12
18.49,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,5.0,2500
18.5,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,13.0,1000
18.51,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,2.0,3500
18.51,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,6.5,1000
18.51,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,13.0,2500
18.55,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,4.5,2000
18.55,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,8.0,100
18.55,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,2.5,3500
18.57,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,4.5,2000
18.57,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,8.0,100
18.57,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,0.5,4000
18.58,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,3.5,3000
18.59,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,11.0,100
18.61,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,4.0,3500
18.61,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,4.0,3500
18.63,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,10.5,1500
18.63,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,4.5,2500
18.63,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,0.5,4200
18.64,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,6.5,1000
18.65,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,9.0,2000
18.66,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,1.5,5000
18.66,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,10.0,2000
18.7,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,4.5,2000
18.7,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,12.0,100
18.71,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,7.0,1500
18.71,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,6.5,4000
18.78,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,6.5,2000
18.78,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,4.0,3500
18.78,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,15.5,2000
18.83,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,8.0,1500
18.83,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,8.0,1500
18.83,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,8.0,2500
18.85,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,10.0,100
18.85,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,5.0,3000
18.85,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,1.5,3000
18.86,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,0.5,3500
18.86,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,6.5,2000
18.87,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,6.5,2000
18.87,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,11.0,3000
18.88,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,9.5,100
18.89,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,5.0,2500
18.9,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,7.5,100
18.9,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,9.5,100
18.91,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,2.5,3000
18.91,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,18.0,1500
18.92,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,4.5,1500
18.94,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,5.0,2500
18.95,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,8.0,2500
18.96,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,8.0,1000
18.98,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,11.5,1000
18.99,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,6.5,1000
18.99,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,1.5,3000
19.01,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,2.0,4000
19.03,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,0.0,2000
19.03,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,6.0,1500
19.04,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,8.5,2500
19.06,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,5.0,2000
19.08,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,7.5,100
19.08,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,2.0,4000
19.08,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,2.0,4000
19.09,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,10.0,2000
19.11,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,8.5,1000
19.11,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,4.0,2000
19.11,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,12.0,1500
19.12,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,10.5,2000
19.14,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,1.0,4000
19.15,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,9.0,1000
19.16,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,9.0,1000
19.17,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,2.5,2500
19.2,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,6.5,700
19.2,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,6.0,3000
19.21,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,9.0,3500
19.21,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,10.0,100
19.24,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,2.0,2500
19.24,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,13.5,2500
19.26,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,0.5,3000
19.26,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,3.0,3000
19.26,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,1.0,4200
19.27,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,4.0,3000
19.27,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,4.5,4500
19.28,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,1.5,3500
19.29,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,17.0,2500
19.3,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,3.0,1500
19.3,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,6.5,3000
19.36,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,10.5,100
19.36,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,14.0,100
19.37,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,7.5,100
19.4,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,0.0,4000
19.41,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,15.0,3000
19.42,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,10.0,2000
19.43,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,5.5,1500
19.43,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,2.0,5000
19.43,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,16.0,2000
19.44,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,7.0,100
19.45,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,1.5,3500
19.47,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,13.0,3500
19.48,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,7.5,2500
19.49,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,5.0,2000
19.49,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,3.5,3000
19.51,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,3.5,2500
19.51,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,6.5,100
19.51,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,11.0,4000
19.53,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,6.0,2000
19.53,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,2.0,3000
19.53,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,7.0,5000
19.54,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,13.0,1000
19.54,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,9.0,4500
19.54,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,4.0,3500
19.56,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,2.0,3000
19.56,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,6.0,1000
19.58,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,4.5,2500
19.58,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,11.0,1500
19.59,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,9.5,2000
19.6,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,7.0,4000
19.61,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,2.0,2500
19.62,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,15.0,100
19.64,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,4.5,3500
19.67,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,5.5,1000
19.68,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,11.5,3000
19.69,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,5.5,2500
19.69,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,9.5,100
19.7,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,3.5,2500
19.7,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,5.0,100
19.71,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,6.5,2000
19.75,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,1.5,3500
19.76,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,8.5,1000
19.77,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,0.5,3500
19.77,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,5.5,3000
19.78,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,13.0,1000
19.8,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,0.5,3500
19.81,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,5.5,2500
19.82,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,6.0,1500
19.82,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,11.5,100
19.82,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,12.5,100
19.82,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,14.0,1000
19.83,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,9.0,1000
19.83,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,14.0,100
19.84,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,6.0,1500
19.84,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,7.0,1000
19.86,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,7.5,1500
19.88,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,3.5,2000
19.91,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,14.0,1000
19.92,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,7.0,1000
19.92,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,9.0,2500
19.93,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,5.0,1000
19.94,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,8.5,1500
19.95,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,9.0,2500
19.96,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,1.5,4200
19.97,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,12.0,1000
19.98,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,1.5,3000
19.98,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,3.0,2500
19.98,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,14.0,2500
19.98,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,0.0,4500
19.98,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,0.0,4500
19.99,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,1.0,4000
19.99,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,2.5,3500
19.99,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,8.5,1500
20.0,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,1.0,3500
20.0,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,3.0,3000
20.0,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,10.0,100
20.01,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,5.5,1500
20.02,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,11.0,2000
20.03,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,0.5,4000
20.03,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,2.0,4000
20.04,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,3.5,3000
20.04,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,2.5,2500
20.04,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,5.5,2000
20.05,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,6.5,1000
20.05,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,5.0,1500
20.06,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,0.0,4500
20.07,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,7.0,1000
20.08,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,0.0,4500
20.09,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,3.5,2500
20.09,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,9.5,3500
20.09,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,16.5,2000
20.13,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,4.0,3000
20.15,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,0.5,2000
20.15,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,7.0,2000
20.18,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,10.5,100
20.22,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,7.0,3000
20.22,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,9.5,100
20.23,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,3.5,3500
20.23,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,9.5,1000
20.24,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,2.5,5000
20.26,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,7.0,3000
20.27,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,8.0,100
20.28,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,5.5,2500
20.29,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,9.5,1000
20.33,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,10.0,100
20.34,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,0.0,4200
20.34,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,5.0,2000
20.35,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,7.0,1000
20.36,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,6.0,2000
20.37,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,7.0,700
20.37,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,0.0,3500
20.38,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,5.0,2000
20.38,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,4.0,2000
20.39,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,8.5,100
20.41,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,5.0,2000
20.43,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,9.0,2500
20.44,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,0.0,4500
20.45,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,8.0,2500
20.48,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,11.0,2000
20.49,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,7.0,2000
20.5,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,8.5,1500
20.51,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,7.5,4000
20.53,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,7.0,3000
20.54,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,11.5,1500
20.54,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,6.5,1500
20.55,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,10.0,2000
20.56,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,5.0,3500
20.57,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,5.5,2500
20.57,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,2.0,3000
20.59,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,1.5,4000
20.6,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,15.0,100
20.62,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,8.5,1000
20.65,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,8.0,100
20.65,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,3.0,3500
20.67,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,8.0,100
20.69,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,0.5,4500
20.71,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,9.0,1000
20.72,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,11.0,100
20.73,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,7.5,1500
20.73,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,2.0,4200
20.73,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,14.5,2500
20.74,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,4.5,2000
20.74,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,2.0,3000
20.75,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,7.0,100
20.75,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.0,2000
20.76,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,7.5,2000
20.76,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,5.0,3500
20.78,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,6.5,1000
20.78,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,3.5,1500
20.79,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,7.0,3000
20.8,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,16.0,100
20.82,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,2.0,3500
20.82,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,4.0,3000
20.83,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,5.5,2500
20.83,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,5.0,3500
20.84,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,4.5,3000
20.86,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,2.0,3500
20.87,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,18.0,2500
20.88,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,8.0,1500
20.88,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,3.0,2500
20.89,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,0.5,4000
20.89,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,9.5,2500
20.9,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,3.5,3000
20.91,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,6.0,1500
20.91,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,14.0,1000
20.92,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,9.0,2500
20.93,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,11.5,2000
20.93,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,11.0,2000
20.94,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,3.0,2500
20.94,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,0.0,3500
20.94,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,4.0,3000
20.95,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,13.0,100
20.98,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,0.5,4200
20.98,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,12.5,1000
20.98,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,10.0,3500
21.01,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,7.5,2000
21.02,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,0.0,3500
21.03,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,8.0,1500
21.06,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,12.0,100
21.06,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,6.0,2000
21.07,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,9.0,1500
21.08,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,3.0,5000
21.08,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,5.5,4500
21.1,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,10.5,100
21.1,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,5.5,2000
21.11,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,2.5,2500
21.12,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,9.0,1000
21.13,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,3.5,3000
21.15,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,4.0,3500
21.15,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,10.0,100
21.15,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,3.0,4000
21.15,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,11.0,100
21.16,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,9.0,1500
21.19,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,7.5,3000
21.19,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,4.0,2500
21.2,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,10.0,100
21.21,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,3.0,4000
21.21,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,3.0,4000
21.23,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,14.0,3500
21.25,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,0.0,3000
21.25,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,5.5,100
21.27,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,2.5,3000
21.27,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,7.0,3000
21.29,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,4.0,2000
21.3,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,10.0,1000
21.31,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,5.0,2500
21.31,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,1.0,2000
21.32,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,7.5,1000
21.32,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,15.0,1000
21.33,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,6.0,2500
21.34,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,1.5,3000
21.34,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,12.0,4000
21.34,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,12.5,3000
21.35,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,0.0,4500
21.38,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,1.0,3500
21.38,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,1.0,4500
21.39,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,7.5,100
21.39,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,14.0,1000
21.4,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,1.0,3500
21.4,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,6.0,1000
21.41,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,7.0,2000
21.42,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,9.5,1000
21.42,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,10.0,1000
21.42,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,10.0,4500
21.44,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,8.5,2500
21.45,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,1.0,3000
21.45,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,8.0,4000
21.45,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,7.5,2000
21.49,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,15.0,2500
21.5,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,7.5,700
21.5,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,8.5,1000
21.5,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,7.5,1000
21.51,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,1.5,4000
21.52,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,12.0,1500
21.52,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,5.5,3500
21.53,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,10.5,2000
21.54,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,4.0,2500
21.56,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,2.5,4200
21.57,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,1.0,4000
21.57,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,2.5,3500
21.58,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,3.0,3500
