heat,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12
63.91,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,7.5,4000
64.0,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,8.0,3500
64.46,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,14.0,2500
64.51,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,7.5,5000
64.6,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,11.0,3500
64.72,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,9.0,3500
64.77,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,11.0,4000
64.81,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,16.0,3000
64.85,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,11.5,3000
64.94,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,8.0,5000
64.99,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,9.0,4500
65.02,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,3.0,5000
65.13,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,9.5,3000
65.14,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,13.5,3500
65.42,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,9.5,4500
65.6,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,10.5,4000
65.83,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,4.0,5000
65.85,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,10.5,3000
66.03,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,11.0,4000
66.08,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,7.0,5000
66.45,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,5.0,5000
66.5,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,5.5,4500
66.6,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,8.5,4500
66.65,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,14.5,2500
66.91,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,9.5,3500
66.99,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,16.5,3000
67.05,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,6.5,4500
67.11,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,7.0,4000
67.23,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,10.0,4000
67.24,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,12.0,2500
67.28,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,12.0,3000
67.54,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,14.0,3500
67.67,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,8.0,4000
67.84,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,8.0,5000
68.07,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,11.5,3500
68.22,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,8.5,5000
68.26,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,7.5,4000
68.3,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,3.5,5000
68.53,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,9.5,3500
68.64,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,7.0,5000
68.71,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,10.0,4500
68.76,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,5.5,4500
68.98,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,11.0,4000
69.15,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,10.0,3000
69.21,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,17.0,3000
69.33,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,9.5,4500
69.36,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,11.5,4000
69.59,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,7.5,5000
69.61,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,10.0,3500
69.71,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,11.0,3000
69.74,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,12.5,3000
69.83,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,4.5,5000
69.97,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,14.5,3500
70.1,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,9.0,4500
70.3,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,5.5,5000
70.9,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,7.0,4500
71.2,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,8.0,4000
71.38,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,7.5,5000
71.44,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,17.5,3000
71.57,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,8.5,4000
71.59,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,9.0,5000
71.64,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,12.0,3500
71.78,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,10.0,4500
71.91,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,6.0,4500
72.06,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,9.0,3500
72.1,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,10.5,4500
72.22,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,13.0,3000
72.32,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,10.5,3500
72.45,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,11.5,4000
72.48,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,10.0,3500
72.57,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,12.5,4000
72.78,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,12.0,4000
73.32,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,10.5,3000
73.69,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,11.5,3000
73.72,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,9.5,4500
73.99,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,5.0,5000
74.18,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,8.5,4000
74.28,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,6.0,5000
74.65,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,6.5,4500
74.73,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,13.5,3000
74.78,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,9.0,5000
74.87,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,12.0,2500
74.87,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,10.5,4500
74.89,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,7.5,4500
74.97,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,15.5,3500
75.06,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,4.5,5000
75.06,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,9.5,5000
75.08,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,11.0,3500
75.13,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,6.5,4500
75.28,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,13.0,4000
75.32,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,10.5,4500
75.35,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,8.0,4000
75.6,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,9.0,4000
76.03,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,12.0,4000
77.2,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,9.0,4000
77.25,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,14.0,3000
77.43,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,10.0,4500
77.5,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,16.0,3500
77.75,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,11.0,4500
77.87,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,11.5,3500
78.16,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,11.5,4000
78.27,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,5.5,5000
78.38,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,7.0,4500
78.39,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,6.5,5000
78.41,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,9.5,5000
78.53,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,5.0,5000
78.61,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,10.0,5000
78.94,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,7.0,4500
78.95,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,11.0,4500
79.16,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,11.5,4500
79.69,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,8.5,4000
79.76,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,9.5,4000
79.81,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,14.5,3000
80.25,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,9.5,4000
80.67,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,11.5,4500
80.69,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,12.0,3500
80.7,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,10.0,3500
80.76,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,11.0,3500
80.81,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,14.0,4000
81.25,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,10.5,4500
81.68,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,7.5,4500
82.01,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,12.0,4000
82.05,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,5.5,5000
82.05,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,11.5,3000
82.12,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,10.0,5000
82.25,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,10.5,5000
82.38,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,15.0,3000
82.62,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,7.0,5000
82.71,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,17.0,3500
82.83,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,12.0,4500
83.12,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,9.5,5000
83.27,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,8.5,4500
83.35,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,10.0,4000
83.38,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,7.5,4500
83.54,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,12.5,3500
84.05,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,10.0,4000
84.17,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,9.0,4000
84.58,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,9.5,5000
85.11,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,11.5,3500
85.17,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,11.0,4500
85.25,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,10.5,3500
85.35,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,17.5,3500
85.63,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,6.0,5000
85.92,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,10.5,5000
85.99,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,11.0,5000
86.23,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,10.0,5000
86.42,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,13.0,3500
86.48,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,10.5,4000
86.53,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,12.0,4500
86.53,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,15.0,4000
86.63,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,12.0,3000
87.0,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,7.5,5000
87.28,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,6.5,5000
87.65,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,9.0,4500
87.98,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,8.0,4500
88.06,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,18.0,3500
88.44,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,8.5,4500
88.47,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,10.5,4000
88.58,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,10.0,5000
88.8,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,9.5,4000
89.21,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,11.5,4500
89.27,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,6.5,5000
89.42,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,10.5,5000
89.46,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,15.5,4000
89.57,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,12.0,3500
89.66,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,11.0,4000
89.81,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,11.5,5000
89.83,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,13.0,4500
89.93,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,11.0,3500
91.5,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,8.0,5000
91.89,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,9.0,4500
91.99,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,7.0,5000
92.17,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,9.5,4500
92.44,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,16.0,4000
92.69,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,10.5,5000
92.7,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,11.0,5000
92.72,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,8.5,4500
92.88,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,11.5,4000
93.0,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,13.5,4500
93.03,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,11.0,4000
93.34,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,12.0,4500
93.74,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,12.0,5000
93.83,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,11.5,5000
94.76,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,11.5,3500
95.38,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,9.5,4500
95.48,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,16.5,4000
96.04,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,11.5,5000
96.13,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,12.0,4000
96.22,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,14.0,4500
96.81,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,10.0,4500
96.87,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,7.5,5000
96.9,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,11.0,5000
97.92,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,12.0,5000
98.27,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,15.0,3500
98.55,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,17.0,4000
99.42,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,12.5,4000
99.46,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,12.0,5000
99.51,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,14.5,4500
99.72,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,12.0,3500
100.54,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,8.0,5000
100.86,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,9.0,5000
101.21,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,11.5,5000
101.58,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,10.5,4500
101.66,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,17.5,4000
101.87,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,8.0,5000
102.53,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,10.5,4500
102.54,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,12.0,4000
102.62,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,9.5,4500
102.76,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,13.0,4000
102.85,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,15.0,4500
102.95,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,12.5,5000
103.58,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,11.0,4000
104.4,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,8.5,5000
104.83,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,18.0,4000
105.63,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,12.0,5000
105.75,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,9.5,5000
106.17,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,11.0,4500
106.26,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,15.5,4500
106.48,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,11.0,4500
106.51,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,13.0,5000
107.79,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,10.0,4500
108.33,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,9.0,5000
108.8,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,11.5,4000
109.55,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,14.0,4000
109.71,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,16.0,4500
109.86,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,11.5,4500
110.15,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,13.5,5000
110.75,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,10.0,5000
111.53,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,11.5,4500
112.3,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,9.0,5000
112.31,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,9.5,5000
113.0,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,14.5,4000
113.1,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,10.5,4500
113.6,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,12.0,4500
113.85,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,14.0,5000
114.17,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,12.0,4000
115.88,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,10.5,5000
116.36,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,10.0,5000
116.5,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,15.0,4000
116.7,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,12.0,4500
116.81,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,17.0,4500
117.4,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,12.5,4500
117.62,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,14.5,5000
117.75,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,9.5,5000
118.56,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,11.0,4500
120.44,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,17.5,4500
120.46,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,10.5,5000
121.15,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,11.0,5000
121.24,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,13.0,4500
121.47,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,15.0,5000
124.12,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,18.0,4500
124.62,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,11.0,5000
125.12,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,13.5,4500
125.39,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,15.5,5000
129.05,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,14.0,4500
129.94,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,12.0,4500
132.07,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,12.0,5000
133.04,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,14.5,4500
133.11,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,12.0,5000
133.43,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,16.5,5000
134.89,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,11.0,5000
137.57,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,17.0,5000
140.9,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,11.5,5000
141.76,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,17.5,5000
141.84,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,13.0,5000
146.02,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,18.0,5000
146.29,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,13.5,5000
147.05,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,12.0,5000
150.8,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,14.0,5000
-13.41,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,0.0,100
-9.39,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,1.0,100
-5.39,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,2.0,100
-5.09,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,0.0,100
-4.16,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,0.5,100
-3.39,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,2.5,100
-3.21,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,1.0,100
-2.25,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,1.5,100
-2.0,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,0.0,100
-1.39,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,3.0,100
-1.27,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,2.0,100
-0.9,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,0.5,100
-0.56,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,0.0,1000
-0.38,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,0.0,1000
-0.29,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,2.5,100
0.2,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,1.0,100
0.29,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,0.5,1000
0.32,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,0.5,1000
0.51,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,0.5,1000
0.65,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,0.0,1000
0.72,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,3.0,100
0.96,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,0.5,100
1.03,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,1.0,1000
1.1,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,0.5,100
1.3,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,1.5,100
1.38,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,1.0,1000
1.58,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,0.0,700
1.58,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,1.0,1000
1.73,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,1.0,100
1.73,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,3.5,100
1.75,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,1.5,1000
1.99,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,0.5,1000
2.21,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,0.0,1500
2.37,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,0.0,1000
2.41,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,1.0,100
2.48,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,1.5,1000
2.49,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,2.0,1000
2.56,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,1.5,100
2.76,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,4.0,100
3.05,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,0.5,1000
3.09,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,0.5,700
3.25,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,2.5,1000
3.33,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,0.0,1000
3.35,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,1.0,1000
3.45,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,2.0,100
3.5,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,2.5,100
3.6,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,0.5,1500
3.71,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,1.5,100
3.8,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,4.5,100
3.82,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,1.0,1000
3.94,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,0.5,1500
4.01,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,3.0,1000
4.33,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,1.5,1500
4.38,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,0.0,1500
4.39,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,2.5,100
