usr,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap
65,31,4,5756,341,193,6.4542548572881335,18.52236510482429,183853,72638,2.775721609054385,174,1103811
65,30,5,5726,340,194,6.438604162964335,18.90133321048224,181699,71605,2.813182347231173,170,1104132
66,32,5,5741,342,192,6.41,18.84,181237,73067,2.8,178,1104233
66,34,1,3783,444,258,9.0,20.0,265747,38436,3.2,128,1108579
65,33,2,3787,442,258,8.963091444412624,19.770898763029987,267076,39584,3.187403919786567,130,1107792
66,31,0,3823,450,258,8.9404601583484,19.589046333965385,267554,39583,3.202356683952776,135,1109132
66,34,1,3783,444,258,9.0,20.0,265747,38436,3.2,128,1108579
65,32,1,3735,443,260,8.990584474267733,19.860353904070045,265814,36602,3.164626220351621,127,1108188
66,34,1,3783,444,258,9.0,20.0,265747,38436,3.2,128,1108579
65,39,0,2714,199,102,10.665475417711123,31.015331444534485,403213,61597,2.5373177835704914,982,1110120
66,39,0,2762,200,101,10.62,31.06,403480,59518,2.5,989,1110060
66,40,0,2735,200,102,10.519609009787889,31.060119768307644,406765,56574,2.489637121035942,987,1110182
66,41,0,2755,196,101,10.639781299446257,31.185656179833316,402623,59754,2.485590004009863,985,1111862
66,38,0,2767,202,107,10.606397913687218,30.897380707413244,407377,58215,2.4461178025667722,986,1111599
66,39,0,2762,200,101,10.62,31.06,403480,59518,2.5,989,1110060
65,37,0,3457,239,115,9.442651868522006,27.913269494584696,228426,28947,2.816531210866748,158,1095904
65,40,0,3419,249,122,9.607911535412457,27.440529600872043,233242,29375,2.7314985455524203,153,1096554
66,39,0,3445,244,119,9.6,27.4,229870,29242,2.8,152,1096787
65,41,0,3447,247,116,9.520675767796435,27.552438500080754,225271,30150,2.819438929310995,156,1096881
65,41,0,3423,245,118,9.563449055534353,27.093275652977514,232281,27997,2.7986579983195465,142,1097708
60,39,0,3702,253,138,9.642449582059694,30.938158904796005,230353,33798,2.8740197269789673,155,1096943
65,42,1,2852,161,78,11.157683127981983,33.11411583631638,214947,25089,2.1641143005251466,407,1106997
66,66,0,2932,419,186,11.291913719410635,47.389559217362375,219051,26428,2.3141835876372854,464,1108229
66,43,0,2832,164,76,11.2,33.2,216920,26051,2.2,406,1106517
66,43,0,2832,164,76,11.2,33.2,216920,26051,2.2,406,1106517
66,43,0,2832,164,76,11.2,33.2,216920,26051,2.2,406,1106517
66,41,0,2825,161,74,11.201685133234568,33.13014791495248,214690,26982,2.193820929419899,401,1106617
66,45,0,3233,177,110,11.423690767329072,33.07156033557357,347000,57705,1.0029015750801238,270,1096671
65,42,1,3186,172,112,11.40414073030208,33.22494726480841,346714,57405,0.9890862054141775,289,1096392
66,44,0,3218,174,114,11.42,33.27,350499,57070,1.0,281,1096983
66,44,0,3218,174,114,11.42,33.27,350499,57070,1.0,281,1096983
65,42,0,3219,172,114,11.333482988975758,33.31384937019559,351937,57554,0.9993031716146212,281,1095789
66,43,0,3200,179,106,11.33758466532448,33.362990860465366,346494,57813,1.0132100466500547,283,1098940
66,56,45,5263,750,514,8.736707711146762,3.608233304963058,239665,22709,1.033191373985232,1917,1077527
66,55,45,5272,750,512,8.76587216256245,3.531004813364598,240657,20855,1.020221462546888,1932,1074844
65,59,45,5283,749,513,8.908232426745043,3.659002966579328,239171,18932,1.0049524619404542,1919,1076494
65,56,44,5277,749,508,8.7873998014361,3.435818677628488,245080,18433,0.9950715803703875,1925,1077265
66,58,45,5271,750,511,8.923830946221743,3.415092063275178,243137,20732,1.0287406667569685,1931,1076050
65,58,44,5286,743,511,8.77381538579422,4.003880354687155,244556,21213,1.0125506489914335,1931,1077291
65,84,67,4403,319,142,8.471757995029243,25.183394332868705,223509,49404,4.595277961176766,282,1092574
65,83,67,4431,321,136,8.663392544153679,25.13247695797127,222154,52891,4.6317606092887855,275,1090210
66,83,67,4419,318,140,8.6,25.2,222311,50939,4.6,278,1091496
66,82,68,4401,319,143,8.627699060220463,24.925761362222268,222009,50202,4.59691230682327,277,1092374
66,84,65,4429,314,142,8.471417696055163,25.19686105918285,220750,49505,4.626568612566738,293,1091638
66,83,67,4419,318,140,8.6,25.2,222311,50939,4.6,278,1091496
65,216,2,2380,129,148,3.383248110715085,3.3338257264919666,200143,264479,2.838314138469665,180,1014181
65,217,2,2368,126,150,3.451364304809213,3.9859481321338412,197018,265597,2.8082417577993564,177,1015790
65,215,0,2404,127,148,3.3610696148277204,3.953608988683447,196907,264981,2.8196124424424376,180,1012860
65,216,1,2368,131,154,3.3395740262768476,3.4740542055522305,199613,264933,2.793842894849417,177,1014451
66,217,2,2358,130,151,3.41,3.81,197593,265851,2.8,169,1014346
65,218,2,2369,128,151,3.419921103113684,3.740744313743383,197283,267062,2.7367918282974304,165,1014653
67,7,0,5422,540,443,7.818198705032535,5.308848628804996,365719,211300,1.208122384940767,574,1009501
66,10,0,5381,522,450,7.709667770710396,5.521060507291121,365473,212050,1.164939563951557,582,1009761
67,8,0,5398,530,444,7.777196429382351,5.065072817743791,370861,213263,1.1854726549091563,570,1008922
66,7,0,5433,540,449,7.946758536195004,5.298870896349077,368304,211202,1.2377977532061957,584,1008825
67,12,1,5369,533,452,7.711974821488299,5.43424351160085,370383,213181,1.2383049653463711,586,1009560
67,9,0,5398,533,447,7.7137145408771755,5.47926756015245,369262,210880,1.276913006957241,576,1009843
67,16,0,4211,304,229,8.482995906594537,18.629675888965007,103395,36874,1.1786211132409687,304,1081299
67,15,0,4222,302,226,8.4,18.8,100520,35425,1.2,296,1082901
66,16,0,4214,299,223,8.42500151879894,18.95291924699587,96843,34565,1.1905977153915455,295,1085107
67,14,0,4278,299,230,8.489790798554102,18.824643219492646,99375,35805,1.1427665610732705,280,1083464
67,15,-1,4247,304,228,8.360561402445247,18.887977412811992,102482,35428,1.188653313009196,289,1084048
67,14,0,4215,301,232,8.488522077737446,18.447438927402224,95834,35292,1.1802479064250626,308,1082729
67,16,3,3841,341,142,8.342971907133942,21.31805875939161,143398,47324,1.6235128862754677,385,1086389
66,17,3,3821,338,143,8.442991888422634,21.413336558655622,143030,47804,1.5831378277959889,386,1090574
67,15,3,3832,342,143,8.470818733467066,21.44961035801716,139828,50244,1.5970796844435229,385,1086307
66,17,4,3849,336,136,8.40944822270226,21.40795146435388,138776,49192,1.5997355221563374,400,1088369
67,17,3,3880,342,147,8.413610899584407,20.998106216155584,136622,49776,1.5829741742361276,375,1088682
67,15,3,3850,338,141,8.475417752482874,21.450363706357372,139895,51436,1.6165492706330469,376,1087971
67,20,0,5669,716,530,9.58,4.59,277884,64534,2.0,329,1065009
67,19,0,5660,709,532,9.575390052679671,4.560653312650291,278890,65990,1.9734141054277026,318,1065035
67,18,0,5663,719,527,9.604577196706368,4.591417575753473,277704,62740,2.028304920827806,330,1064489
67,20,0,5669,716,530,9.58,4.59,277884,64534,2.0,329,1065009
67,20,0,5669,716,530,9.58,4.59,277884,64534,2.0,329,1065009
67,19,-1,5638,718,534,9.488927802952634,4.2913308728580315,279625,65615,2.002883365557655,329,1064034
67,21,14,4435,375,232,7.6,18.2,141324,38980,1.0,687,1097723
66,20,14,4432,374,226,7.599411248332069,17.85912668037449,142610,39193,0.9514361840276345,685,1099858
67,22,14,4427,383,236,7.744020335504095,17.97739957014466,138143,39122,0.9858196482497082,678,1096996
67,21,14,4435,375,232,7.6,18.2,141324,38980,1.0,687,1097723
67,22,14,4464,382,232,7.589092611824352,18.16931290161079,139187,39084,1.0426485514074462,675,1096698
67,21,14,4435,375,232,7.6,18.2,141324,38980,1.0,687,1097723
67,22,1,4460,306,154,5.827435070982534,14.980888167574323,312817,54025,3.4248187514990867,123,1100913
66,24,1,4421,295,153,5.721210112635601,14.854972942233788,318611,53937,3.408791360556444,128,1101198
67,21,1,4393,306,152,5.888906787702535,15.228100188638528,315462,53631,3.365670841794598,106,1099383
66,25,1,4397,301,152,5.828853433057588,15.00638230645915,318452,54631,3.3958859897188867,120,1099158
67,26,1,4422,303,150,5.868215251877015,15.060632071336721,315522,56013,3.3993688981282055,121,1099345
68,39,1,4442,358,205,5.888594439879292,15.145881185099476,316623,57737,3.43119429924985,126,1100521
66,25,8,4198,262,157,2.714534432220632,4.1192584333091435,386079,31959,1.4565832640152936,263,1017897
66,24,8,4131,265,157,2.92161314044482,4.4593813372895,386534,29345,1.4451151415001036,239,1016268
67,25,7,4141,260,159,2.768256226996884,4.6315510669951605,384476,31177,1.452472175045296,271,1016459
67,25,8,4151,261,160,2.79,4.39,386314,30764,1.5,257,1017281
67,24,8,4168,262,158,2.7732233779965902,4.068136640807741,383468,31053,1.497480920735927,251,1017608
67,24,8,4121,262,159,2.7836277475739886,4.653316038579983,386971,30646,1.5619680873455433,257,1017403
67,28,18,6436,492,298,6.578789485973291,5.157426181178339,443018,72766,2.4917070764497162,334,997453
66,27,17,6485,494,303,6.5245511489452666,5.065755834524853,445712,74873,2.4835795086584893,352,996971
67,29,18,6419,493,297,6.770238901057402,5.128655151365203,445836,72553,2.4944650546186162,357,997347
66,26,17,6423,492,298,6.533865890260334,4.775633626851903,449406,72704,2.5474179010373237,339,997191
66,28,18,6476,488,301,6.578992415940719,5.501098805905396,443818,71115,2.482407841368388,347,997031
67,26,18,6421,490,299,6.599668497203984,4.5517288681862,447425,72658,2.4773848114111545,344,997477
67,34,20,4479,501,189,11.0,12.0,140854,37224,1.0,514,1073038
67,33,20,4441,507,191,11.032421327484766,12.057522890922378,140626,37053,0.9412932470882268,508,1072796
66,32,20,4484,502,187,11.131228520355132,11.755477132671256,140375,37300,1.0368075772460972,515,1074417
67,34,20,4463,501,184,10.976404919426157,12.106367285807712,136257,36759,1.0585262004090084,513,1071225
66,32,19,4455,500,191,11.018876323154988,12.094068057694779,144579,35992,1.0230313454298359,526,1072730
66,33,20,4505,502,189,10.998505749292105,11.958039762351882,139943,37090,1.0511147142256683,529,1074162
67,46,0,2344,118,62,11.398590730969003,32.28727372116956,155238,71494,2.4648404410528846,314,1104376
66,46,0,2352,112,72,11.401371822207858,33.105739729101586,157358,69237,2.503267427750811,322,1105126
67,46,0,2301,113,64,11.496956219500623,33.0463316948628,154285,72039,2.4972556836735196,340,1104714
66,45,0,2296,117,63,11.394764818155389,32.900612402537654,159664,71813,2.517489554121202,334,1104234
67,43,-1,2303,120,64,11.446972790659188,32.72556851612006,156482,68976,2.537149307447261,327,1106103
67,45,0,2367,114,62,11.38557691994948,33.05319370865573,158636,68622,2.5171947020390353,335,1104778
67,50,19,7186,526,215,7.613414259442168,8.009081143739811,238996,46934,2.0171003760244117,244,1108016
66,51,19,7249,520,212,7.472910986989944,7.820409118874213,235328,42995,1.9724456925283578,252,1109602
66,51,18,7205,513,211,7.63850518159944,8.083515245430153,237575,44278,2.0639885161599363,255,1110358
66,52,18,7257,523,208,7.638175120219675,8.142830660768993,235208,45363,2.0187391808903623,235,1108158
66,54,19,7234,520,209,7.660972228799998,8.044068555545806,235778,44007,2.0513783228642297,255,1108138
66,51,18,7224,513,210,7.605240290714369,7.9852863005477825,236628,43978,1.9911343378164148,246,1108739
67,53,69,7365,1077,636,3.6,1.8,71374,162978,2.4,567,1011078
67,317,119,8103,1926,1001,4.066141906467083,2.1419177612818565,76096,165316,3.247218608476749,571,1047630
66,52,69,7397,1076,637,3.560553151152293,1.8444519638413723,72986,162156,2.404651961418222,576,1010810
66,54,69,7378,1073,633,3.6126823333763394,1.4751142580998686,72472,163095,2.3797774798429265,580,1012076
67,52,69,7348,1079,637,3.6346342354105015,1.6522309699224969,71525,165157,2.4044680588166507,566,1010293
67,53,69,7365,1077,636,3.6,1.8,71374,162978,2.4,567,1011078
66,54,66,4939,374,282,6.7932811076697535,18.54142789385459,246745,196654,0.9553182755300254,530,1089555
66,54,65,4989,372,283,6.789486524973946,18.64812197302907,252790,198803,0.9976453718672307,503,1089925
67,54,66,4976,378,282,6.79,18.56,248262,196824,1.0,520,1090140
65,70,97,5243,441,440,8.265715974796151,19.972397878871735,249951,198537,1.0,618,1090578
66,54,67,4981,377,282,6.765172940694763,18.48946037418597,248423,198200,1.0075743048756685,514,1089731
67,55,66,4974,374,281,6.889963554872179,18.476324150973298,246842,195694,0.9705101803508402,512,1091016
67,67,41,2634,243,129,10.42,29.86,419114,53101,1.8,148,1094599
67,67,41,2634,243,129,10.42,29.86,419114,53101,1.8,148,1094599
66,70,40,2640,245,131,10.520221707056296,29.847599340283235,424806,53838,1.7604858524453566,149,1096857
67,67,41,2634,243,129,10.42,29.86,419114,53101,1.8,148,1094599
67,67,41,2634,243,129,10.42,29.86,419114,53101,1.8,148,1094599
66,67,40,2659,250,127,10.402408997197579,30.007158843754922,417968,53227,1.8047820892345092,135,1094008
67,72,67,3435,521,148,5.231914828662355,5.846981860677726,301571,30366,0.9617707334371965,84,1025864
67,73,67,3430,518,145,5.161369838607168,5.265728988135398,303994,31934,0.9780912252453613,95,1025912
67,75,65,3388,524,146,5.2037833183585045,5.440529471384555,304354,29429,1.0199434893725752,69,1026839
66,72,67,3442,518,147,5.1935066418000195,5.560571751773194,301343,29380,1.0338479810976853,68,1025421
66,73,67,3389,518,149,5.189032621354974,5.651944221337459,299978,28448,0.9967981481946442,81,1026896
67,72,67,3432,522,140,5.229026959877439,5.548507076495072,302733,29579,0.9974650450182182,61,1026284
67,79,42,5467,345,292,8.023220280830023,18.722809693427276,218422,160545,2.486018574998014,248,1097077
66,78,43,5453,342,289,7.985064061099109,18.32454429479601,216972,161518,2.484542354800949,248,1100213
66,78,42,5503,342,293,7.9596402174143766,17.9412328477243,216983,161197,2.4941190440599565,241,1097472
67,79,43,5471,340,288,7.958826020506666,18.249972018597454,216424,161668,2.55437205580424,270,1096098
66,81,42,5488,346,292,7.939406058832173,18.67241860032881,214959,163320,2.464846942771851,263,1097864
67,78,41,5435,341,286,7.952890264163025,18.224617160201735,215696,158104,2.520693264820117,258,1098946
66,75,66,3115,237,131,5.921047050613175,7.481418257623806,183172,28281,2.181458119063986,163,1037095
67,79,67,3126,250,128,6.020112537606173,7.588805843302645,185398,28352,2.2089569689415356,171,1037216
67,80,67,3131,244,136,6.01,7.41,182851,27898,2.2,166,1038256
67,79,66,3092,249,133,6.164589672961473,7.427896842833567,185474,26053,2.2116729328993667,167,1036684
67,79,67,3161,250,134,6.046967880773953,7.408029060762747,183156,29073,2.1821932093705434,159,1037476
67,80,67,3142,241,138,6.001520289882924,6.930434205351362,183350,28369,2.2112481651154265,158,1038471
66,83,46,5221,403,342,7.367939254173997,17.436565120907662,371026,264028,2.612621195971179,393,1098912
67,84,46,5271,400,338,7.3645698827008905,16.993065781507347,368841,262360,2.6169197559432558,386,1097751
66,114,90,6293,434,348,8.180991798856699,18.73997138540846,377697,272254,3.392118458499262,407,1098551
66,128,53,5605,411,353,7.932390215276025,19.061089265573706,376284,279519,4.324566843056081,398,1098756
67,82,48,5313,400,339,7.39088701486413,17.130841071031934,375046,260718,2.6025625020957364,407,1097311
66,83,46,5272,409,341,7.297653317166421,17.500104915372862,368656,261941,2.5734778326730363,379,1099030
67,90,80,3220,227,158,8.091726138941462,19.957165397426852,111178,137196,2.855046339613639,281,1091233
67,92,81,3258,230,155,8.012017768779305,19.89139557564289,110478,137147,2.7527755213324037,270,1089379
66,93,80,3223,236,152,7.960143202354576,19.942901918830657,109334,136083,2.8211521954935845,271,1089295
67,94,81,3261,226,157,7.9342125070816945,19.821400855141107,110168,137477,2.7774704648190593,255,1088929
66,92,81,3259,225,162,7.874927814396463,19.42042649256432,105777,137810,2.7613998743447525,258,1089886
66,91,81,3238,230,157,7.96969478928359,19.20440974354253,112269,133769,2.7727014730548163,269,1089748
67,113,99,2982,221,146,7.447660357898122,18.296893946080008,132718,84119,1.2477783628849726,131,1074975
66,112,100,2947,220,151,7.334133496578784,18.703076891915583,138527,84311,1.302746876640407,147,1073284
67,114,100,2969,224,151,7.41,18.64,136034,84091,1.3,130,1074519
67,115,100,3017,224,153,7.5015915236999104,18.602118148281203,136415,84304,1.3176956916361668,134,1073774
67,114,100,2969,224,151,7.41,18.64,136034,84091,1.3,130,1074519
66,113,100,2993,221,147,7.346209582548004,18.577135600682944,135474,84216,1.2701643455191642,135,1074101
67,10,1,4605,618,491,8.293757843056746,3.655318642645765,402103,47795,1.2687135436824302,231,998793
68,10,1,4616,625,494,8.4,3.4,402372,48289,1.3,219,997088
68,10,1,4616,625,494,8.4,3.4,402372,48289,1.3,219,997088
67,11,1,4653,627,493,8.403515446882391,3.4350819679706674,399730,48652,1.2705599695711247,214,998220
67,4,0,4605,626,490,8.463269507763666,3.4622375934075147,404618,48172,1.313061892689651,214,997509
67,8,0,4639,627,496,8.426518360007432,3.3948249706066664,399747,49374,1.3443251253918183,203,997577
66,40,0,4265,520,333,10.672807294658128,18.97977764246156,464552,110373,1.3136627023563217,245,1108271
68,9,0,2940,290,217,8.78809371310945,17.77480451774635,457208,109780,1.0445063464946114,141,1108106
66,19,0,3802,509,306,11.080127098064297,18.274182138409103,465359,111860,1.3997291751807157,1326,1108482
65,30,0,4272,302,305,9.621274990014895,18.604211277412034,467156,112632,1.7235164621310695,1218,1109227
68,11,0,2951,291,216,8.82,18.04,458725,109507,1.0,131,1107928
65,32,0,3873,369,305,10.441249791618306,18.195408017656213,470796,111443,1.960012638156393,582,1108181
65,40,3,4078,416,299,12.604168888278643,33.52922454089759,152679,28776,1.0,149,1110278
68,10,2,3935,407,283,9.67488812394567,18.40122559536876,154566,28360,1.0023959248441372,120,1107547
64,47,5,4967,416,293,11.004480095963508,24.033523224893408,154685,29205,1.0,185,1109182
68,12,2,3937,409,285,9.628691419942294,18.258032073079992,150809,28438,0.9901297976969485,116,1109019
68,11,2,3982,411,280,9.61392658324457,19.054399242018313,150552,27693,0.9868776292472408,106,1110104
68,11,2,3956,410,295,9.61572221051908,18.423475437227033,153689,28751,1.0183254108121316,114,1109610
68,12,0,4074,435,369,12.083533121235321,18.98967669462492,227532,27403,1.8258132111990093,173,1107758
68,12,0,4044,437,372,11.907461153835417,18.87540182830832,223857,27449,1.7866277297179685,155,1109172
68,14,0,4070,442,369,12.097911299972987,18.853369928049116,233011,27111,1.7904352493187583,166,1108703
67,13,0,4056,437,373,12.010202939319154,19.005162844686044,225466,26216,1.8411722388434606,181,1108634
67,13,0,4015,432,375,11.876927279975334,18.743269914499585,223863,28409,1.7507529402563748,166,1108222
68,13,0,4030,440,375,12.010553992154444,18.82156683728468,224724,27343,1.8612486866283906,162,1107702
67,14,0,4866,642,549,8.185356760111398,2.2509177380701693,410084,91642,3.012575649861967,861,1056043
68,13,1,4872,652,550,8.2,2.2,411321,92375,3.0,845,1055786
68,13,1,4866,652,551,8.167554784817437,2.2543864913854565,412742,92365,2.9736387429723528,845,1056470
67,12,1,4855,653,552,8.14243273468667,2.2821066942136428,409825,93616,2.9543466911369682,831,1057085
68,11,1,4854,654,550,8.120262684867468,2.371765272211757,412751,90895,2.989407367242752,841,1056605
67,12,1,4863,653,549,8.219020193195355,1.6744428777378677,404289,91503,3.010845004497979,836,1055902
68,15,0,6879,831,620,9.37314122149457,2.371542936780112,272332,52202,1.286034607492103,327,1070904
68,18,0,6901,823,611,9.371370066947964,2.504755933336036,275837,50863,1.3519476644880888,306,1070290
68,18,0,6914,819,617,9.458254061754438,2.998102453488085,273288,51408,1.275334003145204,321,1068835
68,18,0,6879,827,618,9.42,2.61,273275,50969,1.3,326,1069265
68,17,0,6865,824,614,9.4935539804545,2.379376811977998,265512,51226,1.3276631147401334,319,1069509
68,17,0,6876,826,611,9.377041388717661,2.5625192382641133,271108,50973,1.2907469623079475,334,1070308
68,21,2,4055,468,151,7.926339142473193,8.94212627947061,139538,40437,1.543397449601647,2350,1096223
68,23,1,4029,473,152,8.047604952975767,8.23294466193027,141903,40738,1.4846537268921025,2361,1099069
68,22,2,4052,470,151,8.02,8.62,142202,40400,1.5,2364,1097337
68,23,1,4028,466,149,8.090230400403698,8.502158093266706,143725,40365,1.534654826933256,2376,1098005
67,22,6,4377,488,219,8.436019976492435,12.84609214014755,142749,40965,1.999567984781247,3706,1097351
67,22,8,4220,561,192,8.383694738229323,13.802671341648203,142264,41556,1.8035190053243788,2381,1097369
67,24,4,3712,293,175,5.521298739790539,10.020008931324334,503705,48441,1.3292200294032825,149,1005052
68,22,4,3744,295,173,5.49058105032513,10.127635984880884,506359,47543,1.2928879684040433,173,1003949
68,23,4,3769,296,176,5.6,9.8,505747,46865,1.3,154,1005171
68,24,4,3776,297,181,5.564757688149734,10.017143320366573,502391,47130,1.3135706500706648,150,1006497
67,23,3,3738,291,178,5.774682517435188,9.570396651634114,508629,46218,1.3264679210723052,153,1002615
68,23,4,3769,296,176,5.6,9.8,505747,46865,1.3,154,1005171
68,23,17,3866,347,298,6.401452121114963,6.511171481803026,402180,267046,1.9752775124926543,121,1004452
67,27,17,3910,336,292,6.367147390171263,5.843397814975252,404084,267243,1.985455912492123,122,1004661
68,24,18,3874,339,295,6.352756309867647,6.162523304136118,405148,268696,2.0012135005983795,114,1003293
68,27,18,3872,342,296,6.39,6.19,402584,268770,2.0,118,1004704
68,27,18,3872,342,296,6.39,6.19,402584,268770,2.0,118,1004704
67,28,18,3834,345,296,6.431929643293968,6.433269201835246,404695,269820,2.0105518462554692,107,1004013
67,30,9,6923,214,117,4.249297561068437,15.837172049157761,192877,13909,6.432670755614486,363,1322450
67,30,9,6945,222,118,4.167911291313426,15.46561792517166,193779,14060,6.388425697953691,363,1320860
68,27,8,6927,213,121,4.292880516974397,15.24094576881092,195926,13231,6.397304107405367,369,1324098
68,30,9,6933,216,120,4.2,15.4,193186,13480,6.4,359,1322592
68,27,8,6934,216,118,4.238553323064062,15.257560517493678,192934,11748,6.406591415864921,350,1322565
68,28,9,6910,213,119,4.104947606776926,15.315306189095853,194465,13843,6.409243446433971,379,1321545
68,40,3,4682,294,173,8.38,19.36,162052,55293,4.0,151,1107687
67,40,2,4653,291,169,8.42197429437705,19.17834519304156,160449,55054,4.020880911947957,148,1106715
67,40,3,4687,287,165,8.254271299520234,19.641791745598095,159140,55530,4.005681396301303,159,1108689
68,40,3,4678,291,174,8.414994324839041,19.404088732491836,163499,56636,3.968480678808141,167,1108139
67,40,2,4667,295,170,8.363753718686876,19.648331726159313,159773,54968,3.9674362487178385,141,1107904
68,39,3,4685,295,177,8.436112969707533,18.751736389080687,162605,55482,4.010042509778303,144,1108559
67,47,39,3605,395,290,2.7450216037848043,4.628635581672954,450244,208891,1.6493617432088126,139,993402
68,46,39,3596,398,288,2.813110425662292,4.479794813873053,451215,207979,1.6202005170930325,134,993714
68,47,38,3619,393,288,2.739334286524549,4.616373631141976,449554,208077,1.5652762654332362,133,992979
68,48,39,3596,398,288,2.81,4.61,449827,208527,1.6,140,993279
68,48,39,3559,398,291,2.7237668374602526,4.312381826302934,449841,208242,1.5626047156741263,143,994337
67,47,38,3597,395,290,2.918018693277749,4.288727461681791,449673,207625,1.6005822756299553,140,992592
67,50,60,2933,212,141,7.559764169347483,20.83201067485201,194449,60696,4.774985608150329,189,1089350
68,50,60,2968,208,147,7.58454988723056,20.478614716940438,192433,58864,4.8375229578279,179,1089332
67,51,61,2973,211,145,7.666653330059893,20.95304306389718,197413,59047,4.813002667675724,181,1087664
68,48,61,2980,215,152,7.607724800958665,21.240614571109425,193512,60261,4.759383464317112,191,1089926
68,51,61,2947,212,149,7.62,20.84,195892,59564,4.8,191,1089134
67,50,60,2943,213,147,7.661861058713412,21.113177721123513,194032,58330,4.855668564438765,190,1089799
68,70,78,3840,447,172,8.2,12.0,376602,61600,1.8,936,1021230
68,69,77,3809,450,166,8.113426737627524,12.130828543195697,378207,62767,1.7805356736415103,941,1021727
67,68,78,3829,450,172,8.169067458606264,11.872830624029783,377358,60039,1.7890927147805973,940,1019644
68,70,78,3840,447,172,8.2,12.0,376602,61600,1.8,936,1021230
68,68,77,3800,450,170,8.18153755568798,12.097995795361909,379095,60391,1.7822135975863784,932,1021653
68,93,96,4446,572,374,9.104678527929991,15.165322572747545,382934,63037,1.900587415577491,1544,1027031
68,77,97,4432,640,458,6.828705026072454,2.152203740315907,260966,156646,0.9293242783212907,925,996616
67,75,96,4410,641,462,6.723698518662255,2.2591403065124593,268862,155566,1.0200528418050145,911,996775
67,119,152,4784,660,459,7.036755193211967,3.2559449602028225,268557,161434,1.927373700975966,1071,1000008
68,78,96,4437,643,459,6.776218122714665,2.371786730875663,264704,154140,1.0005353510415012,929,997281
67,73,97,4437,643,463,6.793253094788676,2.421556089856962,269063,155191,0.9777504809794242,926,996407
67,121,101,5927,715,465,6.9820708075929225,2.982195713727384,279504,157231,1.3898494592622614,1046,998393
67,79,42,3909,337,230,6.78138053306794,16.862594909134756,312858,211029,1.2253052301207004,714,1102094
67,79,42,3886,341,228,6.796501338930762,16.884960217398643,313930,210868,1.2795194623150734,703,1102973
67,77,42,3911,341,232,6.774922305671062,17.132364798961166,314710,209829,1.273678724951383,720,1103038
68,79,42,3900,340,235,6.8,17.0,311957,210122,1.3,711,1102216
68,79,42,3888,341,232,6.791908375688818,16.63591666791812,310161,209847,1.3511349260259695,706,1102513
67,79,41,3910,347,232,6.721660625259023,17.201005667955982,314089,210719,1.3158662055800054,700,1101022
68,88,49,5377,306,258,7.803223344266008,10.019955137942565,296634,180464,3.0740397168098115,222,1096547
68,91,49,5379,307,264,7.755417387213145,9.966874686082344,298069,180235,2.978469098336562,232,1099505
68,90,49,5387,310,266,7.82,10.22,296715,180601,3.0,222,1098411
67,91,48,5367,308,264,7.821414787147352,10.090460875347153,297044,180973,2.974515019223887,213,1098462
67,91,49,5375,306,267,7.8366774183861985,10.402472159115597,297587,180178,2.999486822727048,232,1099163
67,89,49,5403,306,268,7.818852620916218,10.130924249569203,294401,180889,2.9450595691691808,231,1098309
68,823,15,4115,176,168,1.5917273426957732,3.0743511339683507,79460,168147,0.9860357187013055,208,1061656
67,824,14,4115,188,169,1.6163783319348175,2.688981917085039,76464,165731,0.9836929771827757,206,1060317
68,825,15,4132,182,164,1.6,2.99,79557,167314,1.0,200,1061000
68,825,15,4132,182,164,1.6,2.99,79557,167314,1.0,200,1061000
68,825,15,4132,182,164,1.6,2.99,79557,167314,1.0,200,1061000
68,825,15,4132,182,164,1.6,2.99,79557,167314,1.0,200,1061000
68,4,-1,5223,775,283,4.665118525897183,5.666881033741716,266561,111620,1.2232711363343276,167,1121298
69,5,0,5210,783,276,4.6,5.8,266860,109912,1.2,156,1119058
68,6,0,5223,780,270,4.591004567778278,5.3807355395607885,267397,110116,1.2287663264063724,156,1119994
69,4,0,5221,784,277,4.584039930805664,6.116707298029417,266636,108888,1.1698403462903497,155,1119128
68,6,0,5203,785,279,4.574982691101807,5.6705121784320145,265882,109005,1.182107381100572,154,1118577
69,5,0,5210,783,276,4.6,5.8,266860,109912,1.2,156,1119058
68,9,1,3530,113,56,5.420883594887058,20.14312221996504,134955,32797,1.0052210798520158,346,1028282
69,9,2,3510,112,59,5.57,20.28,134275,33270,1.0,351,1029007
69,7,0,3472,108,58,5.576508830367325,19.698926869939,132228,32792,0.9673493084287135,360,1028026
68,9,2,3512,107,57,5.645219144948284,20.642915964520324,136294,33989,0.9971750903133296,342,1029754
69,8,2,3552,111,59,5.662584619684932,20.440811512952674,132410,34404,0.9674953892140632,353,1029244
69,9,2,3470,117,56,5.425431943951541,20.079350913412764,131080,32865,0.9977646481895164,357,1028484
68,8,0,3419,376,147,7.183576605680781,23.3035772773753,277003,26251,1.4078777485063325,141,1085591
68,11,0,3412,370,154,7.29139312438234,23.203392611951678,272858,28891,1.3732977365448429,155,1085425
69,11,0,3471,368,153,7.251908410501828,23.217692029694724,273311,25495,1.3891240416990618,154,1084499
68,8,0,3406,362,155,7.305229166485307,23.219303747181538,276229,27662,1.434958250476212,150,1085533
