usr,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap
80,3,0,677,95,48,3.2,3.2,385542,261097,2.6,3915,1810822
80,3,1,561,83,26,1.4,1.4,511866,34420,2.6,367,1797285
80,8,0,1853,111,82,6.81,20.64,33097,18311,1.0,137,1091089
80,8,0,3540,382,347,7.39,2.0,187167,18673,2.8,8310,1860712
80,9,1,3577,430,226,3.39,3.59,114246,43469,3.4,160,993788
80,14,11,3197,564,347,2.0,1.2,74713,52640,1.5,204,1098558
80,18,12,2385,334,124,5.8,16.0,928637,33286,2.8,672,1097338
80,24,6,1964,224,158,6.2,5.2,286090,70019,3.2,1324,1545899
80,32,4,3243,182,140,5.2,5.6,337517,94832,5.6,1300,1535309
80,44,53,3236,552,553,3.2,1.4,436934,459568,2.8,623,1059738
80,70,61,5313,469,331,2.99,3.19,274212,274987,4.2,137,1330298
80,75,68,2224,308,265,6.4,5.8,211609,159046,1.0,181,960515
81,1,0,4275,278,192,0.6,0.6,398919,146602,2.2,158,990227
81,2,0,3271,192,155,1.2,3.0,269971,81363,3.6,1298,1046453
81,4,1,638,112,46,2.0,2.0,326272,92143,1.8,8024,1864548
81,5,1,3651,340,169,3.2,3.4,273075,60195,2.0,142,1113802
81,5,1,6795,310,214,2.2,7.41,180947,182196,1.7,639,993645
81,9,4,3289,385,348,3.6,1.0,161759,86979,1.0,539,966606
81,12,3,1752,135,45,1.6,1.8,218922,34199,3.0,759,1522786
81,17,3,2898,418,314,5.2,6.2,464006,176648,4.4,2384,1645445
81,20,0,4094,357,261,4.0,1.8,438359,122338,1.2,1086,1057803
81,24,2,2721,295,245,6.01,4.01,219240,63103,2.6,265,1113138
81,32,42,1606,177,145,0.8,0.8,536740,256548,1.6,159,1075711
81,51,68,2562,195,162,2.4,2.4,379087,50798,4.8,3418,1425371
81,66,80,4529,182,149,2.8,4.2,98313,86538,4.8,1782,1531538
82,3,0,548,63,39,2.4,2.4,231152,48871,2.8,1024,1789218
82,6,0,3304,376,142,1.2,2.4,1166853,25980,2.5,165,1092721
82,10,3,3110,411,406,3.2,1.0,274823,191752,1.8,408,1083768
82,12,0,4315,426,372,5.4,1.6,162628,11693,2.8,4973,1718726
82,30,40,467,38,27,2.6,3.2,64280,36998,1.2,2384,1796712
82,47,55,4500,485,447,2.8,2.4,226566,245235,3.0,2388,1646278
82,66,86,6185,353,216,0.4,0.4,232387,62770,1.5,135,994904
82,67,83,5967,199,139,1.4,1.8,254279,17845,5.0,713,1528790
82,84,50,2687,254,153,3.6,4.4,338059,85012,6.4,3736,1604352
83,1,0,2550,251,144,0.6,2.0,348880,40837,3.8,184,1105180
83,1,0,4732,446,198,1.2,2.8,120247,224578,2.8,329,1382184
83,1,0,6128,505,287,0.6,0.8,261803,103675,4.8,133,996523
83,3,0,2292,163,123,0.6,2.4,415319,481405,1.6,138,1011013
83,3,0,3707,233,153,1.6,1.8,354435,99856,2.0,147,1009598
83,3,1,4426,576,403,2.2,2.4,231193,329741,2.6,150,1366637
83,5,0,3811,297,136,1.4,2.8,138739,29632,3.2,906,1439373
83,5,1,3187,374,224,2.8,2.2,213932,124408,3.8,549,1532930
83,5,2,4650,466,237,0.4,0.8,166926,89156,7.2,371,1309459
83,7,0,4049,261,244,0.8,0.8,270608,186598,3.8,135,1528261
83,8,1,2930,136,116,1.8,2.4,196392,81718,1.5,174,1054580
83,9,2,6177,232,182,1.6,1.6,133249,65281,3.4,259,1458397
83,11,8,4602,739,638,2.2,2.2,423020,318145,2.4,230,1129762
83,18,2,2669,188,168,3.6,9.2,197760,233386,4.2,920,1632099
83,21,3,3030,287,241,5.2,2.0,109422,9208,3.6,2498,1407235
83,32,45,5180,254,179,1.2,1.2,62571,29505,5.6,141,1022458
83,53,79,2675,162,110,0.6,0.8,191280,45919,2.7,1482,1042862
83,155,136,4579,354,215,4.2,8.4,391100,262676,5.0,209,1333910
83,299,186,2326,148,88,3.4,3.4,418189,131463,4.6,2343,1730554
83,335,242,2930,274,590,0.2,0.2,24372,228660,2.2,338,1713718
84,1,0,2666,245,150,0.2,0.2,91155,77414,1.5,497,1058100
84,2,2,7028,361,221,0.2,0.2,38090,64418,2.6,158,1137550
84,3,0,1876,188,110,2.8,3.0,44356,69197,2.6,2633,1702410
84,4,0,2443,243,81,2.0,2.0,168264,22420,1.0,150,1066862
84,4,1,3931,274,200,2.4,0.8,131422,116356,1.8,205,1009333
84,4,2,3996,172,126,1.0,1.6,28255,62502,2.2,133,1012739
84,5,1,3202,283,234,3.0,3.0,88712,58154,3.0,164,1108459
84,5,2,2398,226,178,2.4,0.8,131588,156048,2.8,189,1124510
84,5,2,3435,225,133,2.8,3.2,202527,126833,1.0,140,988995
84,5,3,4509,291,182,1.0,1.6,138031,108618,1.0,149,1127822
84,6,2,2649,257,199,2.2,7.58,72918,39879,2.0,331,1095416
84,7,3,2391,147,114,4.21,5.81,68390,36413,2.0,131,1093693
84,8,4,2576,334,159,1.4,2.8,630571,44851,2.2,363,1038963
84,11,1,3411,268,194,2.6,3.0,215542,105150,1.0,256,1069616
84,11,6,2292,218,158,1.2,3.0,131627,159328,1.0,562,1113438
84,12,4,4168,313,205,1.4,1.0,235149,53022,1.0,257,1052590
84,15,12,3367,190,130,2.2,4.0,207205,137147,1.0,427,987661
84,16,13,896,72,69,0.6,2.0,146207,99210,3.8,973,1541157
84,20,7,3038,181,143,1.6,1.2,105138,29626,1.5,167,1052509
84,23,19,3259,300,185,1.6,2.4,410377,185481,3.6,136,1527883
84,29,24,4334,393,204,1.0,1.0,301361,107213,6.0,1088,1322402
84,31,40,2928,271,213,3.8,3.0,89408,46791,1.4,179,1124382
84,40,50,2932,223,102,1.4,3.2,173324,43284,1.0,477,1065285
84,42,57,2754,224,136,1.0,1.2,57544,63620,2.6,192,1525907
84,62,72,2507,234,130,3.6,7.0,147446,82699,3.4,934,1539442
84,85,98,6036,832,181,0.99,1.79,125868,91516,2.0,189,996110
85,1,0,3294,271,172,1.0,2.6,569257,296604,1.6,369,1017470
85,1,0,4813,428,200,0.4,1.0,37103,65163,1.0,253,1129515
85,2,0,348,26,21,1.8,1.8,68491,42274,1.6,2414,1823942
85,3,0,3579,223,216,2.8,1.0,75101,141958,5.6,443,1015458
85,3,1,2072,205,237,0.4,2.99,149830,441850,2.4,174,1370778
85,4,2,3411,336,164,1.2,1.0,131413,44494,1.0,645,1118875
85,4,2,4635,312,265,0.4,0.2,30763,129153,2.4,207,1447882
85,6,0,1973,323,267,5.6,1.6,382504,212283,3.2,3657,1819877
85,6,2,2501,155,229,2.0,3.2,177296,56976,1.3,1089,1052451
85,6,4,3739,386,266,1.2,2.0,67930,55275,1.0,1144,984715
85,7,1,2890,477,344,3.2,3.4,386291,229773,1.3,270,1093411
85,8,6,2638,318,227,1.0,1.0,116691,55005,1.0,164,1096913
85,9,2,840,120,60,2.6,2.4,98182,68589,4.2,611,1717547
85,12,10,2084,261,154,1.6,2.0,733109,679579,3.8,2351,1034834
85,13,0,4123,322,151,0.8,1.2,615802,41718,4.4,1159,1466419
85,13,6,2243,161,116,1.6,3.39,194591,52749,2.5,141,1105448
85,18,15,2455,288,143,1.4,1.4,420367,89848,3.6,941,1132286
85,21,1,3336,598,572,3.0,2.0,587782,464470,1.8,509,1066181
85,21,29,482,34,31,2.0,2.0,104119,45343,2.2,741,1786800
85,34,41,3476,256,187,1.2,1.2,90106,118959,1.5,349,1061626
86,1,0,3744,397,383,0.2,0.2,73993,103869,3.0,1659,1708942
86,1,1,2068,199,138,0.4,1.6,139395,52225,1.0,321,1019960
86,1,1,5073,405,176,0.6,2.0,437640,205496,3.8,2180,988968
86,2,0,447,53,38,2.2,2.8,105707,29023,1.0,2693,1797126
86,2,0,3292,259,126,1.2,1.8,357484,92310,1.0,2360,1013642
86,3,0,2193,156,112,1.6,1.4,241870,51689,2.6,319,1056070
86,3,1,1651,162,121,0.2,0.2,40386,45588,1.0,154,966001
86,3,1,2298,238,235,0.6,0.8,111211,392803,2.0,141,1375952
86,3,2,3163,216,115,0.2,0.2,52430,54479,2.2,1400,1754115
86,5,0,1917,276,225,4.8,1.4,225592,9647,1.2,6776,1840662
86,6,0,1464,85,50,6.0,18.4,7508,8182,2.0,139,1751994
86,7,0,1296,150,46,6.0,4.4,100834,24403,1.5,615,1064864
86,8,1,4911,247,185,2.0,4.0,215402,41434,2.8,990,1538602
86,9,1,2369,297,170,1.4,3.2,210369,145662,3.6,1163,1545403
86,9,7,4514,197,175,0.6,0.6,10750,21717,2.3,291,987382
86,11,5,2010,257,106,3.2,3.8,315118,101709,3.8,1839,1576246
86,13,11,1872,141,66,2.2,6.01,71339,39311,1.3,306,1066564
86,14,11,3911,205,162,1.6,0.6,56870,76075,2.8,1010,1011650
86,20,9,1834,261,258,4.4,1.4,137547,45286,4.4,6190,1709211
86,23,14,2223,301,157,2.2,2.2,198453,60717,2.8,670,1528350
86,24,20,1737,263,145,3.4,4.4,305734,188601,5.2,2666,1603402
86,38,21,1828,191,99,3.19,3.39,483872,23459,1.0,298,973443
86,40,24,1444,155,117,3.0,3.8,128282,45359,2.0,253,1090144
86,42,47,1476,172,103,2.8,2.8,212873,30993,3.2,1426,1070854
86,53,1,4919,189,149,0.99,2.58,333491,64310,3.2,150,1504125
86,53,64,3918,636,168,0.4,0.4,118785,79835,2.0,158,992099
86,61,68,1450,213,112,1.4,2.0,211900,201633,3.6,2599,1580109
86,64,82,5008,576,140,0.4,0.4,286004,42582,2.2,447,1001501
86,145,3,4928,178,118,0.6,1.2,8260,38748,2.6,537,1517352
86,164,183,1909,174,153,0.6,1.0,48876,90840,1.3,165,1067525
87,2,0,3865,467,234,0.6,0.4,137554,45369,2.0,897,1077758
87,2,0,4574,265,160,0.6,0.6,152091,30401,2.0,166,1057317
87,3,1,442,46,30,2.2,2.2,105052,44010,1.2,11466,1877964
87,3,1,494,58,43,2.2,2.2,196572,50883,2.4,11075,1873811
87,3,3,2685,152,138,0.4,0.4,309122,26873,3.8,133,1702307
87,4,2,2102,253,184,1.4,6.8,44147,96111,1.4,529,1091947
87,5,3,4180,409,294,0.2,0.2,41553,69632,2.8,545,1093344
87,8,2,3750,270,145,1.4,4.4,181322,61188,4.2,3889,1334074
87,9,8,803,104,59,1.0,1.0,177891,38416,2.2,1614,1811498
87,11,6,1551,85,79,1.0,2.0,19640,58019,1.7,302,1052301
87,12,6,1676,479,199,1.2,2.6,469921,25152,1.4,131,960402
87,12,7,2366,160,110,0.6,1.8,387104,88446,4.6,10137,1373203
87,12,8,5006,221,183,1.0,1.4,307424,31592,4.6,1502,1534278
87,16,1,4025,297,261,1.2,3.99,103946,105846,3.0,1012,1629728
87,18,4,3962,614,560,0.4,0.8,699997,400422,3.2,144,1396888
87,23,7,3293,228,198,2.6,1.0,162726,101353,2.8,3139,1547168
87,25,36,1039,112,45,0.8,1.2,243641,36586,2.0,581,1749042
87,27,41,2552,172,176,0.2,0.2,53530,271010,1.3,233,997657
87,31,21,1721,247,150,1.6,1.8,48063,31129,2.0,151,942600
87,33,44,457,39,18,1.8,1.8,126816,19729,1.0,8573,1834984
87,36,11,2058,107,122,2.2,2.4,122788,35607,2.0,156,973878
87,89,124,2416,191,121,0.6,0.6,420935,37668,1.0,244,1015669
87,90,80,1995,230,119,1.0,0.8,37023,30467,2.0,128,1059710
87,110,127,5176,272,172,0.2,0.2,238224,222016,3.8,1505,1326022
88,0,0,4537,212,205,0.4,0.2,67028,254584,1.4,298,1013290
88,1,0,1763,507,375,0.4,0.4,56452,59961,3.0,139,1720707
88,1,0,2028,401,513,0.2,0.2,18147,54409,2.4,697,1702590
88,1,0,4041,374,274,0.2,0.2,89934,17257,2.4,6327,1732208
88,1,0,4272,282,131,0.2,0.2,64826,50419,1.0,769,1072798
88,2,0,2306,184,135,0.4,0.6,56480,71830,1.0,1172,1097932
88,2,0,2422,144,74,1.2,1.8,66781,16746,2.6,402,1005952
88,2,0,2988,191,151,1.0,2.6,30668,22032,5.6,449,1062632
88,2,1,1956,121,108,1.2,3.6,104453,27160,1.4,890,1094987
88,2,1,2304,131,102,1.6,4.39,119424,18630,1.0,678,1093673
88,2,1,6162,278,278,0.2,0.2,72571,170757,3.4,3272,1640254
88,3,0,3564,301,223,0.2,0.2,15492,104015,2.7,162,1065054
88,4,0,1734,220,202,4.2,1.2,112961,70392,2.2,7463,1863821
88,4,1,444,44,19,2.4,2.79,81225,19035,1.0,11399,1877732
88,5,1,1672,234,114,1.2,1.0,169980,93310,1.0,2088,1098666
88,6,0,2719,136,105,1.0,2.4,50963,25627,5.6,6421,1404078
88,7,4,2251,289,264,0.8,2.0,182660,29917,2.7,232,1102570
88,7,5,1982,152,219,1.8,7.2,281627,349582,4.8,1387,1613800
88,11,8,1884,147,94,0.4,0.4,118121,53108,1.3,1104,1089499
88,13,3,2243,175,142,1.0,1.2,54515,35406,1.5,204,1021176
88,14,13,2318,142,97,1.8,2.4,155180,86805,1.0,182,1050565
88,15,13,2711,196,128,0.6,1.4,132298,107739,1.0,131,1127534
88,15,14,4292,252,146,0.8,0.8,222526,76937,1.7,128,995545
88,16,5,662,68,34,2.2,2.0,175605,58186,1.8,7836,1866947
88,17,2,3284,239,136,0.8,1.0,372709,66373,3.6,334,1531936
88,20,18,4446,293,236,0.6,3.0,44120,46650,1.7,588,1016550
88,49,60,3182,298,66,1.4,1.4,162976,97779,3.6,157,1621664
88,57,75,2117,313,205,0.8,1.4,232233,84426,2.0,133,1055830
89,0,0,562,62,51,0.2,0.2,81921,98078,2.2,311,1742392
89,0,0,1911,97,75,0.2,0.2,110056,30130,2.0,4101,1776888
89,1,0,516,91,70,0.4,0.4,45700,18975,2.6,1841,1768357
89,1,0,1732,262,146,0.8,1.0,88635,22567,1.0,408,1121663
89,1,0,2324,202,89,0.4,0.4,59488,63951,1.6,3564,1769182
89,1,0,5744,168,190,0.2,0.2,51175,189975,1.2,312,1013458
89,2,0,5105,269,190,0.6,0.6,25145,68203,2.7,501,1074799
89,2,1,2538,200,118,0.6,3.2,29061,22557,1.2,418,1113773
89,3,0,551,77,29,3.0,3.2,320678,10455,2.2,4822,1849413
89,3,1,667,55,91,2.0,3.0,56315,138603,1.0,5601,1841586
89,3,1,1065,60,42,1.8,2.6,98610,319867,1.8,6823,1843387
89,3,1,2913,172,123,0.4,1.8,167743,57484,2.4,2696,1523133
89,4,0,2115,197,200,1.6,0.6,66959,99470,1.2,242,1057792
89,4,1,419,43,13,2.2,2.2,80408,13554,1.2,11735,1883075
89,4,1,1552,247,219,3.4,1.0,141455,55801,2.2,6696,1838672
89,4,2,1796,150,140,1.2,1.2,112990,37708,1.3,1001,1040331
89,5,0,1798,107,103,4.2,8.6,53830,50292,2.0,4175,1820453
89,5,1,2143,134,91,0.8,0.6,17593,26145,1.4,547,1103411
89,5,4,1923,280,224,0.8,1.2,12283,21171,1.0,1059,969250
89,6,2,1336,137,76,3.0,3.8,83576,66955,2.3,2708,1014373
89,7,1,610,94,35,3.61,3.61,84266,24174,1.0,7894,1872233
89,7,4,961,86,80,1.0,4.4,216565,145935,1.5,169,989717
89,7,5,2149,117,148,0.6,0.6,115000,25800,2.0,777,1047805
89,12,11,820,170,97,0.8,2.4,277834,222616,3.4,4085,1828326
89,14,5,3690,183,134,0.6,0.6,152858,33955,3.2,687,1528750
89,17,7,2341,230,141,1.6,3.8,339842,27019,2.2,718,990224
89,19,15,934,96,78,1.6,1.4,69777,88143,1.0,265,991232
89,22,1,2421,430,418,0.4,0.4,49677,29489,2.8,167,1044270
89,22,27,2694,286,94,2.2,2.4,151084,107315,3.0,920,1748875
89,23,12,2580,122,108,2.4,2.2,74035,28647,4.2,7303,1393122
89,25,35,1558,141,96,1.4,0.6,21185,17556,3.0,253,1104155
89,31,17,1373,130,81,2.8,5.0,152019,94826,2.8,1606,1537723
89,38,49,4075,180,145,0.8,1.2,49728,143178,2.8,226,1628595
89,39,36,1278,136,107,1.0,1.0,294454,32347,2.0,1018,1051102
89,51,62,1865,124,98,0.8,1.0,11405,30316,2.6,701,977181
89,104,135,2591,158,102,0.8,0.8,47110,43166,1.0,496,1028866
89,184,203,2908,312,123,0.4,1.6,1006792,24241,4.0,200,1110408
90,0,0,1220,61,96,0.2,0.2,17422,107652,1.6,4371,1782864
90,0,0,2823,263,164,0.4,0.6,9096,25836,4.0,260,1104285
90,0,0,3592,265,121,0.2,0.2,9519,22662,4.4,244,1104192
90,1,0,1532,83,74,0.2,0.2,88312,26448,2.2,1167,1742472
90,1,0,2119,144,97,0.2,0.2,55894,59795,1.2,242,1118070
90,1,0,3930,342,185,0.4,0.6,242555,187798,3.8,3440,1338127
90,1,1,1609,92,73,0.6,2.2,111653,16050,1.0,170,1025342
90,2,0,376,35,15,2.2,2.2,62864,13634,1.2,6331,1845095
90,2,1,487,48,20,2.0,2.2,110291,18247,1.0,11440,1881528
90,2,1,835,58,57,0.2,0.2,170094,31328,1.6,4092,1779424
90,2,1,2234,303,214,0.4,0.4,332451,59712,1.5,782,1126376
90,3,0,2876,116,116,1.4,2.0,106263,11368,3.4,4212,1715684
90,3,1,1875,192,167,0.8,3.59,106247,23835,1.7,457,1089844
90,3,2,1974,309,196,0.6,2.0,7450,26728,2.5,207,1100702
90,3,2,5049,175,198,0.4,0.2,211318,116402,3.0,2706,1642328
90,4,0,1596,170,146,2.4,1.8,89489,41764,1.0,263,1055742
90,4,0,2631,223,106,0.8,0.8,114906,25591,1.8,696,1109129
90,4,2,2131,218,178,0.6,1.0,11474,60333,1.0,1108,1123651
90,4,2,2483,268,162,0.4,0.4,561018,286158,4.8,2622,1562976
90,5,0,2155,251,237,1.8,0.6,230371,192375,2.4,4980,1671573
90,5,1,330,39,38,0.4,0.4,34377,12185,1.4,633,1760253
90,5,2,929,64,109,1.2,2.8,21100,80970,1.0,381,1059995
90,5,2,1634,142,94,1.99,3.59,22655,27631,2.0,915,1114567
90,5,2,3165,188,136,2.0,0.8,131842,6803,2.2,155,1381774
90,5,3,2877,207,136,1.4,2.61,21354,73178,1.0,188,995708
90,7,0,1924,177,133,0.4,0.6,354623,68081,2.0,206,968166
90,9,4,1062,144,124,0.2,0.2,112770,63316,1.0,352,945795
90,18,13,1224,88,77,2.99,2.99,51124,23822,1.0,1053,1090694
90,36,52,2326,155,77,0.8,1.2,9028,21940,1.0,148,1137347
90,36,53,1730,158,151,1.2,4.01,31690,26367,1.2,323,1093624
91,0,0,279,31,30,0.2,0.2,109280,34524,1.4,2039,1770862
91,0,0,359,51,30,0.2,0.2,272187,42273,1.6,2042,1767325
91,0,0,3180,235,166,0.6,0.6,218260,101942,2.6,1730,1413717
91,1,0,1280,53,59,0.8,0.8,71390,46715,2.0,147,1054092
91,1,0,1885,371,181,0.2,0.2,15100,68437,3.6,179,1714126
91,1,0,2195,206,193,0.2,0.2,147433,58559,1.0,257,1040781
91,1,0,2307,121,75,1.0,2.4,74054,20034,1.6,136,998451
91,1,0,2439,262,138,0.2,0.2,256393,169970,6.0,3168,1602259
91,1,0,2486,217,520,0.2,0.2,47594,56740,4.2,129,1703802
91,1,0,2626,149,109,1.0,1.2,98210,28706,1.2,294,1016866
91,1,0,3178,247,157,0.2,0.2,347219,175897,3.6,3999,1334674
91,1,1,2744,151,107,0.4,0.6,45621,57609,3.0,2365,1040741
91,2,0,2276,149,158,1.0,0.4,101233,110252,1.0,401,1062278
91,2,0,2314,159,160,0.4,0.2,39607,181616,4.0,127,1061359
91,2,0,2389,190,123,0.4,0.6,147176,42063,1.8,193,1023149
91,2,1,1228,105,89,0.6,0.6,113956,100427,1.8,151,1119608
91,2,1,1335,151,122,0.8,5.0,66706,43887,1.0,365,1031246
91,2,1,1614,161,129,0.6,0.8,14766,25774,1.0,151,1100256
91,3,0,408,28,24,2.0,3.6,44853,15881,1.2,6777,1849790
91,3,0,1284,107,95,3.2,9.6,72827,24856,2.8,132,1753125
91,3,0,1379,145,124,2.8,5.4,82823,74139,2.5,179,999150
91,3,1,1693,208,124,0.4,1.6,26945,36802,3.3,469,1105220
91,4,0,1267,174,156,3.2,1.0,86918,10248,2.0,7374,1865027
91,4,0,1660,108,96,0.6,0.4,126729,60770,1.0,208,1016526
91,4,1,2196,145,113,0.4,0.4,77582,39656,4.0,460,989878
91,5,0,2452,173,139,2.0,2.0,49625,39763,2.6,663,1727416
91,5,2,2282,166,124,0.4,0.4,97019,25076,1.8,500,974101
91,5,4,1972,264,136,0.6,0.6,6710,29148,1.0,1245,971048
91,6,4,1300,121,146,0.4,0.4,4705,255201,1.0,839,966869
91,6,4,4517,290,192,0.4,0.4,180673,39693,1.7,344,982749
91,7,2,2320,158,172,1.0,1.6,16005,104078,2.5,1665,1072854
91,7,6,1850,185,106,0.8,0.8,20420,34074,2.0,410,979160
91,12,17,1140,54,45,0.2,0.2,89639,38819,1.0,567,1752966
91,22,31,405,31,42,0.8,0.4,22336,41726,2.8,2112,1768477
91,22,32,3778,153,149,0.4,0.6,14108,50224,1.0,287,1011205
91,32,45,1599,125,86,0.2,0.2,364792,35528,1.0,272,1031914
91,33,40,1648,103,76,1.0,1.8,361149,68942,2.8,5148,1674381
92,0,0,258,24,42,0.2,0.2,25598,39822,1.2,2007,1756747
92,0,0,391,36,32,0.2,0.2,10449,14088,1.2,1004,1758116
92,0,0,407,28,27,0.2,0.2,24024,7783,1.0,8572,1835037
92,0,0,578,54,52,0.2,0.2,5599,11969,3.0,2422,1772094
92,0,0,1168,91,47,0.2,0.2,240604,20609,2.0,227,1741504
92,1,0,1057,206,43,0.4,0.4,944834,7872,4.0,487,1702920
92,1,0,2795,189,102,0.2,0.2,110950,21427,1.0,160,1067262
92,2,0,370,38,30,2.0,2.0,108142,20247,2.0,4691,1848902
92,2,0,1248,110,39,1.2,4.01,95965,8789,1.2,133,1758248
92,2,0,1897,186,116,0.4,0.4,96474,27958,1.0,1868,1098352
92,3,0,1195,181,60,2.4,2.4,42713,37842,2.6,271,1754974
92,4,0,2505,108,116,0.4,0.6,100645,67034,1.4,596,1058706
92,4,1,1459,116,84,0.8,0.8,10612,19701,1.0,578,1020677
92,4,1,2360,155,102,0.8,0.8,23647,28846,1.8,1520,971381
92,4,3,1357,150,107,0.4,0.6,44343,61464,1.5,139,1008875
92,4,4,2113,101,153,0.4,0.6,8068,356041,2.2,294,1391992
92,5,4,1529,175,101,0.2,0.2,195110,67620,1.0,2061,1072275
92,6,1,1201,128,95,2.4,3.2,158463,21294,3.0,1112,1062160
92,6,1,2348,144,103,2.4,0.8,37237,10148,2.4,298,1709362
92,6,6,1274,283,316,0.4,0.4,63796,601041,1.5,658,960246
92,7,2,586,88,25,3.4,3.6,61524,12611,1.0,8743,1871075
92,8,1,2878,174,87,1.0,1.6,202656,13263,1.6,3511,1745048
92,11,2,1489,108,85,0.8,1.4,27042,23640,1.4,146,1066688
92,11,7,2713,112,59,1.0,1.8,43203,29902,1.4,405,1085482
92,13,8,876,83,62,0.8,0.6,40199,21695,2.4,749,971332
92,25,22,2904,187,137,1.0,0.8,41485,57308,3.4,397,1326802
92,26,37,1203,101,73,0.8,0.8,107456,186673,2.0,6561,1852306
92,27,37,1387,196,132,0.6,0.8,21693,32019,1.0,161,1068907
92,30,42,1403,103,78,0.8,3.39,30929,36075,1.7,305,1102510
92,32,43,1579,171,601,0.2,0.2,24849,93532,2.8,1334,1704886
92,34,46,1410,74,57,0.8,2.0,15951,14418,3.0,557,1038219
92,35,45,1346,102,26,1.4,6.6,34154,22581,1.2,6841,1826680
92,35,52,937,247,159,0.2,0.2,6871,12638,3.2,523,1720032
92,47,67,1998,114,79,0.6,0.8,245939,36888,2.4,568,1533883
92,98,127,680,54,44,1.0,0.6,12159,22830,1.8,348,975070
92,184,203,977,72,41,0.2,0.2,52830,69155,1.4,318,1753752
93,0,0,275,18,26,0.8,0.6,1420,23585,2.4,1333,1768075
93,0,0,1743,122,71,0.4,0.4,89137,21834,2.2,2483,1700363
93,0,0,3119,172,178,0.4,0.4,287429,357693,2.8,1340,1376870
93,1,0,996,291,203,1.2,3.6,100026,47886,4.2,209,1712002
93,1,0,1457,189,119,0.2,0.2,20059,55123,1.5,515,1071665
93,1,0,1628,167,128,0.8,2.0,67281,30403,2.2,230,1118339
93,1,0,1894,122,68,0.2,0.2,62039,23810,1.7,201,1003520
93,1,0,2404,101,107,0.6,2.2,30086,61136,1.3,691,1061008
93,1,1,1028,49,48,0.2,0.2,93613,102306,1.2,8439,1837168
93,1,1,2428,191,96,0.2,0.2,22571,24071,2.0,842,1383738
93,1,1,2609,117,89,0.4,1.0,14928,84242,5.0,332,974861
93,2,0,1318,108,95,0.4,0.8,4035,43515,2.2,1046,973795
93,2,0,2579,106,76,0.8,0.4,11166,7333,1.0,474,1730904
93,2,0,2622,292,215,0.4,0.4,129694,96197,2.0,413,1069749
93,2,1,929,133,17,0.6,1.2,1031503,55161,1.8,8515,1868604
93,2,1,1574,123,92,0.8,1.2,230531,77766,2.2,327,1533171
93,2,1,3631,144,96,0.2,0.2,29995,79122,2.6,3163,1656826
93,3,0,953,143,121,2.6,0.8,145468,11423,2.0,7345,1865565
93,3,2,1429,57,49,0.6,1.6,126556,58035,2.0,897,999174
93,3,2,1889,52,69,0.6,1.4,19769,26606,2.0,705,1538586
93,3,3,2431,143,152,0.6,2.0,95208,71983,2.6,1436,1725152
93,4,1,1150,86,39,2.2,7.8,394576,273556,3.2,5631,1836403
93,5,4,1506,166,98,0.6,1.6,94896,16612,1.7,217,1099789
93,6,0,1035,87,45,1.6,1.8,304001,22135,1.4,1580,1026153
93,6,3,2998,141,91,0.2,0.2,297845,265395,4.0,2531,1541389
93,6,4,2006,154,132,0.4,1.0,179464,33351,1.0,180,1022267
93,6,5,1110,127,82,0.4,1.8,12110,29425,1.2,148,989972
93,8,6,1473,123,130,0.4,0.6,138254,30008,4.5,2512,1095232
93,10,9,1750,84,58,0.4,1.8,25590,25581,1.3,1513,1079473
93,11,3,1012,122,85,0.6,0.8,194793,28034,1.7,212,1026517
93,44,60,1758,109,72,0.2,0.2,44731,20281,1.2,949,975736
93,51,69,1064,142,118,0.4,0.2,5288,24594,2.8,1752,969454
93,57,0,687,21,22,1.8,3.01,303675,57878,1.4,6912,1860856
94,0,0,200,18,22,0.2,0.2,641,7160,1.8,4133,1781096
94,0,0,764,68,57,0.2,0.2,48116,38972,1.5,416,949702
94,0,0,825,51,59,0.2,0.2,20908,151062,2.0,6429,1849358
94,0,0,1339,86,68,0.2,0.2,6285,13180,3.2,452,1719110
94,0,0,2157,94,119,0.2,0.2,91687,20959,3.2,666,1726446
94,0,0,2525,119,123,0.2,0.2,73271,15365,2.4,129,1709570
94,1,0,371,48,31,0.6,0.6,52298,9498,2.2,3042,1707706
94,1,0,798,59,48,0.8,0.6,14801,15432,2.2,985,1718382
94,1,0,1474,74,58,1.2,5.4,63027,27180,2.0,250,1014005
94,1,0,1763,72,61,0.8,1.2,4240,9021,1.4,1345,1746206
94,1,0,2953,198,125,0.2,0.2,7411,56754,2.0,551,1628800
94,1,1,805,69,86,0.2,0.2,113062,253316,1.4,8201,1836408
94,1,1,1437,108,68,0.4,0.4,5340,15274,3.5,1162,1133342
94,2,0,490,67,55,0.2,0.2,51759,49356,1.2,2958,1773195
94,2,0,697,89,79,1.8,0.6,38828,2388,1.0,6622,1873187
94,2,0,975,111,56,2.4,2.4,54087,18420,1.8,276,1749632
94,2,1,786,70,43,0.4,0.4,3025,8770,1.0,1231,1742181
94,3,0,1131,74,44,1.2,1.8,77364,8905,3.4,133,1703250
94,4,2,1253,78,105,0.2,0.2,8414,32783,1.8,270,1090680
94,4,2,2821,171,126,0.4,0.6,25208,41575,3.4,2859,1529525
94,5,2,447,59,42,1.8,1.8,166619,12441,2.4,4024,1837898
